agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Long View Public Safety,1975,North Carolina,3500,NC01807,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long View Public Safety,1976,North Carolina,3457,NC01807,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long View Public Safety,1977,North Carolina,3430,NC01807,8,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long View Public Safety,1978,North Carolina,3634,NC01807,8,0,8,1,0,1,0,0,0,0,0,0,0,3,0,0,1,2,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2
Long View Public Safety,1979,North Carolina,3666,NC01807,6,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long View Public Safety,1980,North Carolina,3580,NC01807,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long View Public Safety,1981,North Carolina,3646,NC01807,9,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long View Public Safety,1982,North Carolina,3687,NC01807,9,0,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long View Public Safety,1983,North Carolina,3725,NC01807,9,1,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Long View Public Safety,1984,North Carolina,3693,NC01807,8,0,8,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2
Long View Public Safety,1985,North Carolina,3747,NC01807,9,0,9,0,0,0,0,0,1,0,0,1,0,7,1,0,6,0,8,1,0,7,0,0,0,0,0,0,1,0,5,0,1,1
Long View Public Safety,1986,North Carolina,3794,NC01807,9,0,9,1,0,1,0,0,0,0,0,0,0,7,1,1,5,0,7,1,1,5,0,0,0,1,0,0,0,0,3,0,0,3
Long View Public Safety,1987,North Carolina,3838,NC01807,9,0,9,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Long View Public Safety,1988,North Carolina,3897,NC01807,10,0,10,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Long View Public Safety,1989,North Carolina,3910,NC01807,12,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Long View Public Safety,1990,North Carolina,3229,NC01807,12,1,11,1,0,1,0,0,1,0,0,1,0,7,0,0,6,1,8,0,0,7,1,1,0,1,0,0,0,1,4,0,0,1
Long View Public Safety,1991,North Carolina,3280,NC01807,12,0,12,1,0,1,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1
Long View Public Safety,1992,North Carolina,3330,NC01807,12,0,12,1,0,1,0,0,0,0,0,0,0,7,0,0,16,0,7,0,0,7,0,0,0,1,0,0,0,0,5,0,0,1
