agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Daytona Beach Police Department,2017,Florida,67564,FL06401,24,45,69,10,180,190,34,225,259,0,0,0,0,0,9,9,0,0,4,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,3,0,0,4,36,40
Daytona Beach Police Department,2016,Florida,65495,FL06401,23,42,65,9,176,185,32,218,250,0,0,0,0,0,6,6,4,0,8,51,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7,1,0,2,34,37,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,6,0,0,1,2,4,0,8,45,57
Daytona Beach Police Department,2015,Florida,63505,FL06401,25,45,70,18,176,194,43,221,264,0,0,0,0,1,20,19,0,2,10,55,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,14,15,0,0,4,26,30,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,3,12,0,2,11,62,75
Daytona Beach Police Department,2014,Florida,62629,FL06401,83,42,125,114,171,285,197,213,410,0,0,1,0,1,18,16,0,0,9,57,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,0,0,2,39,41,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,0,0,3,0,3,0,0,3,6,1,0,10,64,75
Daytona Beach Police Department,2013,Florida,62381,FL06401,27,41,68,15,164,179,42,205,247,0,0,0,0,2,10,8,2,0,10,63,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,17,1,0,2,24,27,0,0,2,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,3,1,4,0,0,1,8,2,0,12,59,73
Daytona Beach Police Department,2012,Florida,61861,FL06401,27,45,72,13,174,187,40,219,259,0,0,2,1,1,10,6,8,0,12,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,11,21,1,0,6,24,31,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,0,2,0,1,2,3,10,1,13,43,67
Daytona Beach Police Department,2011,Florida,61836,FL06401,22,48,70,17,180,197,39,228,267,0,0,0,0,6,17,11,6,1,12,71,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,27,37,1,0,4,18,23,0,0,2,8,10,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,3,0,3,1,0,4,6,6,1,18,63,88
Daytona Beach Police Department,2010,Florida,61005,FL06401,30,47,77,16,185,201,46,232,278,0,0,0,0,7,22,15,0,1,23,92,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,39,51,0,0,5,18,23,0,1,1,7,9,0,0,0,1,1,0,0,1,0,1,0,0,5,1,6,0,0,1,4,5,0,0,5,13,0,1,30,83,114
Daytona Beach Police Department,2009,Florida,64257,FL06401,32,51,83,20,186,206,52,237,289,0,0,0,0,0,10,10,2,0,14,67,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,39,47,0,0,0,4,4,0,0,2,7,9,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,1,0,4,1,6,0,0,0,8,2,0,14,61,77
Daytona Beach Police Department,2008,Florida,63642,FL06401,31,49,80,19,189,208,50,238,288,0,0,0,0,1,9,8,1,0,11,98,86,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,66,75,0,0,0,5,5,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,1,1,2,1,0,1,11,1,0,12,94,107
Daytona Beach Police Department,2007,Florida,64236,FL06401,41,46,87,20,183,203,61,229,290,0,0,0,0,3,18,15,0,0,14,101,87,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,52,61,0,0,4,22,26,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,4,6,0,0,2,12,0,0,17,102,119
Daytona Beach Police Department,2006,Florida,65507,FL06401,59,30,89,18,214,232,77,244,321,0,0,0,0,3,12,9,0,3,20,76,53,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,7,17,26,0,0,2,14,16,0,0,2,7,9,0,0,0,0,0,0,0,0,0,0,0,1,2,6,9,0,0,8,7,15,0,0,2,10,0,3,23,62,88
Daytona Beach Police Department,2005,Florida,65876,FL06401,35,39,74,14,191,205,49,230,279,0,0,0,0,2,10,8,1,2,8,54,43,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,7,9,0,0,0,9,9,0,0,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,0,2,5,7,0,1,4,14,1,2,10,51,64
Daytona Beach Police Department,2004,Florida,66016,FL06401,36,39,75,14,197,211,50,236,286,0,0,0,0,5,20,15,0,0,19,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,30,0,0,2,9,11,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,0,9,4,13,0,0,1,15,0,0,24,59,83
Daytona Beach Police Department,2003,Florida,65788,FL06401,62,38,100,19,207,226,81,245,326,0,0,0,0,0,31,31,1,0,9,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,32,0,0,0,1,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,6,8,0,0,1,7,8,0,0,4,19,1,0,9,66,76
Daytona Beach Police Department,2002,Florida,67043,FL06401,59,35,94,20,178,198,79,213,292,0,0,0,0,1,15,14,1,1,11,55,42,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,4,19,25,0,0,1,6,7,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,1,7,8,0,0,3,6,9,0,0,3,10,1,1,12,56,70
Daytona Beach Police Department,2001,Florida,65773,FL06401,58,44,102,24,202,226,82,246,328,0,0,0,0,1,9,8,0,1,7,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,19,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,3,3,0,0,5,17,0,1,8,40,49
Daytona Beach Police Department,2e3,Florida,64112,FL06401,58,41,99,24,217,241,82,258,340,0,0,0,0,1,3,2,1,0,6,28,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,12,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4,8,0,0,3,4,1,0,7,23,31
Daytona Beach Police Department,1999,Florida,65989,FL06401,62,32,94,20,214,234,82,246,328,0,0,0,1,7,47,39,0,0,10,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,17,0,0,0,2,2,0,0,0,6,6,0,0,0,2,2,0,0,1,0,1,0,1,3,32,36,0,0,9,27,36,0,0,1,8,0,1,17,91,109
Daytona Beach Police Department,1998,Florida,67233,FL06401,59,30,89,18,214,232,77,244,321,0,0,1,2,2,23,18,1,1,12,93,79,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,7,61,70,1,2,2,15,20,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,3,6,9,0,0,0,6,2,3,14,97,116
Daytona Beach Police Department,1997,Florida,67891,FL06401,57,31,88,20,205,225,77,236,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daytona Beach Police Department,1996,Florida,66715,FL06401,54,27,81,25,210,235,79,237,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daytona Beach Police Department,1995,Florida,65631,FL06401,62,27,89,25,207,232,87,234,321,0,0,0,0,7,35,28,5,6,16,111,84,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,27,33,0,0,0,3,3,0,0,0,6,6,2,1,0,5,8,0,0,0,0,0,1,0,2,7,10,1,0,9,28,38,1,2,9,34,5,6,23,112,146
Daytona Beach Police Department,1994,Florida,66886,FL06401,67,22,89,18,203,221,85,225,310,0,0,0,0,2,51,49,2,0,11,93,80,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,3,37,40,0,0,0,6,6,0,0,1,9,10,0,0,0,9,9,0,0,0,3,3,0,0,1,9,10,2,0,6,24,32,0,0,2,29,2,0,13,129,144
Daytona Beach Police Department,1993,Florida,65573,FL06401,64,22,86,18,199,217,82,221,303,0,0,1,1,5,56,49,3,4,7,100,86,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,1,21,29,0,0,0,3,3,0,0,2,8,10,0,0,1,15,16,0,0,0,0,0,2,0,2,16,20,0,0,6,29,35,0,0,0,42,4,5,12,135,156
Daytona Beach Police Department,1992,Florida,64552,FL06401,62,20,82,16,195,211,78,215,293,0,0,0,0,3,34,31,3,3,9,101,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,35,43,0,0,0,1,1,0,0,1,4,5,0,0,0,25,25,0,0,0,1,1,0,0,0,9,9,2,0,0,6,8,1,0,6,36,3,3,12,117,135
Daytona Beach Police Department,1991,Florida,63543,FL06401,53,18,71,11,192,203,64,210,274,0,0,3,3,5,55,44,2,0,7,93,84,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,2,47,50,0,0,0,6,6,0,0,0,8,8,0,2,0,13,15,0,0,0,0,0,1,0,0,5,6,0,0,1,8,9,3,1,9,37,5,3,12,128,148
Daytona Beach Police Department,1990,Florida,61921,FL06401,60,16,76,11,194,205,71,210,281,0,0,0,1,5,54,48,3,0,11,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,26,34,0,0,2,43,45,0,0,0,6,6,0,0,0,5,5,0,0,1,0,1,1,0,1,17,19,0,0,1,3,4,2,0,4,24,3,1,16,124,144
Daytona Beach Police Department,1989,Florida,62209,FL06401,57,15,72,10,192,202,67,207,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daytona Beach Police Department,1988,Florida,61805,FL06401,51,14,65,9,186,195,60,200,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daytona Beach Police Department,1987,Florida,59781,FL06401,44,13,57,12,184,196,56,197,253,0,0,1,4,0,26,21,5,2,5,88,76,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,1,36,44,0,0,0,3,3,0,0,0,29,29,0,0,0,1,1,0,0,0,0,0,0,2,1,7,10,0,0,1,5,6,2,0,2,15,6,6,5,97,114
Daytona Beach Police Department,1986,Florida,60020,FL06401,47,9,56,14,181,195,61,190,251,0,0,1,0,1,17,15,0,0,5,71,66,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,22,23,0,0,0,2,2,0,0,1,21,22,0,0,0,5,5,0,0,0,2,2,0,0,0,3,3,0,0,3,8,11,0,0,2,16,1,0,6,81,88
Daytona Beach Police Department,1985,Florida,60170,FL06401,52,8,60,18,169,187,70,177,247,0,0,0,0,1,18,17,0,3,4,57,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,26,28,0,0,0,6,6,0,0,1,13,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,6,7,0,1,0,16,0,3,5,67,75
Daytona Beach Police Department,1984,Florida,58103,FL06401,47,7,54,20,165,185,67,172,239,0,0,2,0,2,24,20,3,1,2,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,18,22,0,0,0,6,6,0,0,0,9,9,0,0,0,0,0,2,0,0,0,2,0,0,1,2,3,0,0,1,6,7,2,0,0,10,5,1,4,51,61
Daytona Beach Police Department,1983,Florida,59844,FL06401,54,6,60,18,164,182,72,170,242,0,0,0,0,1,20,19,3,3,6,62,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,17,23,0,0,0,7,7,1,0,0,13,14,0,0,0,0,0,0,0,1,0,1,0,0,0,10,10,0,0,0,7,7,1,2,2,14,3,3,7,69,82
Daytona Beach Police Department,1982,Florida,58365,FL06401,54,4,58,20,169,189,74,173,247,0,1,0,2,0,9,7,2,1,1,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,12,0,0,0,6,6,0,0,0,18,18,0,1,0,1,2,0,0,0,1,1,0,0,1,4,5,1,0,0,6,7,1,1,0,6,2,3,1,53,59
Daytona Beach Police Department,1981,Florida,56964,FL06401,55,3,58,20,155,175,75,158,233,0,0,1,1,0,14,12,1,5,1,19,12,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,6,1,12,19,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,0,3,2,6,1,24,33
Daytona Beach Police Department,1980,Florida,53608,FL06401,57,6,63,20,147,167,77,153,230,0,1,1,2,1,14,10,0,0,2,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,2,9,11,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,1,1,10,12,0,0,0,1,1,0,0,0,0,1,2,3,24,30
Daytona Beach Police Department,1979,Florida,51415,FL06401,47,5,52,14,150,164,61,155,216,0,0,0,0,0,1,1,0,0,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,3,3,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,17,18
Daytona Beach Police Department,1978,Florida,49634,FL06401,60,9,69,25,177,202,85,186,271,0,0,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,8
Daytona Beach Police Department,1977,Florida,49573,FL06401,58,6,64,25,159,184,83,165,248,0,0,0,0,0,3,3,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10,10
Daytona Beach Police Department,1976,Florida,50213,FL06401,49,2,51,19,145,164,68,147,215,0,0,0,0,0,2,2,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4,5,0,0,0,0,0,0,1,12,13
Daytona Beach Police Department,1975,Florida,50749,FL06401,51,6,57,5,141,146,56,147,203,0,0,1,0,0,19,18,1,0,4,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,30,31,0,0,0,4,4,0,0,1,4,5,1,0,0,1,2,1,0,0,0,1,0,0,1,2,3,0,0,1,3,2,0,4,47,53
Daytona Beach Police Department,1974,Florida,51399,FL06401,41,6,47,5,132,137,46,138,184,0,0,0,1,4,27,22,1,2,1,20,16,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5,5,1,3,2,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,3,0,0,0,6,1,3,5,38,47
Daytona Beach Police Department,1973,Florida,53985,FL06401,35,5,40,2,110,112,37,115,152,0,0,0,2,0,45,43,1,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,23,0,0,0,27,27,0,0,0,15,15,0,0,0,0,0,0,0,0,2,2,0,0,0,13,13,0,1,0,7,8,0,0,0,22,1,2,0,107,110
