agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
South Toms River Police,1975,New Jersey,4201,NJ01529,9,0,9,1,1,0,0,0,3,0,0,3,0,7,0,1,6,0,10,0,1,9,0,0,0,3,0,0,0,0,6,0,0,1
South Toms River Police,1976,New Jersey,4265,NJ01529,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Toms River Police,1977,New Jersey,5092,NJ01529,6,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
South Toms River Police,1978,New Jersey,4250,NJ01529,4,0,4,1,1,0,0,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0
South Toms River Police,1979,New Jersey,4081,NJ01529,7,0,7,0,0,0,0,0,7,0,0,6,1,3,0,0,3,0,10,0,0,9,1,0,0,1,0,0,0,0,6,0,2,1
South Toms River Police,1980,New Jersey,3938,NJ01529,6,0,6,0,0,0,0,0,2,0,0,2,0,3,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,1
South Toms River Police,1981,New Jersey,3970,NJ01529,6,0,6,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
South Toms River Police,1982,New Jersey,3989,NJ01529,6,0,6,2,1,1,0,0,7,0,0,6,1,6,0,2,4,0,13,0,2,10,1,1,1,2,0,1,0,0,4,0,4,0
South Toms River Police,1983,New Jersey,4005,NJ01529,6,0,6,0,0,0,0,0,4,0,0,3,1,8,0,1,6,1,12,0,1,9,2,0,0,2,0,0,0,0,8,0,2,0
South Toms River Police,1984,New Jersey,4086,NJ01529,6,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
