agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Center Hill Police Department,2015,Florida,1186,FL06002,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2014,Florida,1070,FL06002,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2013,Florida,983,FL06002,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Center Hill Police Department,2012,Florida,1052,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2011,Florida,1001,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2010,Florida,988,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Center Hill Police Department,2009,Florida,1124,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2008,Florida,1025,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Center Hill Police Department,2007,Florida,1009,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Center Hill Police Department,2006,Florida,974,FL06002,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2005,Florida,954,FL06002,3,0,3,0,0,0,0,0,1,0,0,1,0,3,0,1,2,0,4,0,1,3,0,1,0,1,0,0,0,0,2,0,0,0
Center Hill Police Department,2004,Florida,944,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,3,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0
Center Hill Police Department,2003,Florida,939,FL06002,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2002,Florida,951,FL06002,3,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Center Hill Police Department,2001,Florida,934,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,2000,Florida,910,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1999,Florida,689,FL06002,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Center Hill Police Department,1998,Florida,750,FL06002,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1997,Florida,738,FL06002,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Center Hill Police Department,1996,Florida,726,FL06002,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Center Hill Police Department,1995,Florida,715,FL06002,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1994,Florida,774,FL06002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1993,Florida,759,FL06002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1992,Florida,765,FL06002,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1991,Florida,754,FL06002,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1990,Florida,735,FL06002,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1989,Florida,925,FL06002,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Center Hill Police Department,1988,Florida,931,FL06002,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Center Hill Police Department,1987,Florida,886,FL06002,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1986,Florida,950,FL06002,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1985,Florida,881,FL06002,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1984,Florida,851,FL06002,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1983,Florida,826,FL06002,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1982,Florida,806,FL06002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1981,Florida,786,FL06002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1980,Florida,740,FL06002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Center Hill Police Department,1979,Florida,735,FL06002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
