agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Salinas Police Department,2017,California,158313,CA02708,42,10,52,23,136,159,65,146,211,0,0,0,0,1,14,13,0,2,8,41,31,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,2,19,23,0,0,0,6,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,0,0,3,1,4,0,0,0,3,0,2,9,44,55
Salinas Police Department,2016,California,158729,CA02708,39,7,46,18,127,145,57,134,191,0,0,0,0,3,11,8,1,0,5,37,31,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,25,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,5,7,0,0,4,3,7,0,0,1,2,1,0,8,39,48
Salinas Police Department,2015,California,158185,CA02708,36,8,44,17,114,131,53,122,175,0,0,0,0,2,22,20,0,0,6,48,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,0,0,3,1,4,0,0,2,8,0,0,8,62,70
Salinas Police Department,2014,California,156908,CA02708,36,8,44,10,127,137,46,135,181,0,0,0,0,1,17,16,0,2,2,38,34,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,36,36,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,1,3,0,2,3,50,55
Salinas Police Department,2013,California,155742,CA02708,36,8,44,10,133,143,46,141,187,0,0,1,0,3,25,21,4,0,3,20,13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4,18,22,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,0,0,4,4,1,0,2,3,6,0,0,0,5,5,0,6,34,45
Salinas Police Department,2012,California,154413,CA02708,39,9,48,10,138,148,49,147,196,0,0,4,0,1,32,27,3,0,1,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,28,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,3,0,0,1,4,0,0,0,6,6,0,0,2,3,5,0,0,0,6,7,0,2,43,52
Salinas Police Department,2011,California,152210,CA02708,38,8,46,11,138,149,49,146,195,0,0,0,0,1,6,5,0,0,1,37,36,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,22,23,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,0,3,3,0,0,0,1,0,0,2,41,43
Salinas Police Department,2010,California,150441,CA02708,40,12,52,13,145,158,53,157,210,0,0,0,0,1,7,6,2,1,0,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,16,0,1,0,5,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,2,0,0,2,4,0,0,0,3,2,1,1,35,39
Salinas Police Department,2009,California,143660,CA02708,43,14,57,15,150,165,58,164,222,0,0,0,0,3,16,13,1,1,3,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,31,34,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,6,1,0,2,2,5,0,0,0,0,1,1,6,46,54
Salinas Police Department,2008,California,143520,CA02708,57,16,73,13,161,174,70,177,247,0,0,0,0,1,12,11,1,1,1,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,35,0,0,0,8,8,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,11,12,0,0,1,5,6,0,0,0,4,1,1,2,64,68
Salinas Police Department,2007,California,145251,CA02708,44,15,59,13,159,172,57,174,231,0,0,0,0,0,5,5,0,1,6,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,19,23,0,0,1,1,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,0,0,1,4,5,0,0,0,5,0,1,6,41,48
Salinas Police Department,2006,California,147750,CA02708,41,15,56,12,146,158,53,161,214,0,0,0,0,0,5,5,6,4,5,56,41,0,0,0,0,0,0,2,0,0,2,0,0,0,6,6,0,2,2,16,20,0,0,0,4,4,0,0,1,2,3,0,0,0,0,0,0,0,0,1,1,3,0,1,11,15,3,0,0,3,6,0,0,1,3,6,4,5,46,61
Salinas Police Department,2005,California,149167,CA02708,40,14,54,13,150,163,53,164,217,0,0,0,0,3,12,9,1,2,8,45,34,0,0,0,0,0,0,0,1,1,2,1,0,0,6,7,0,2,2,25,29,0,0,1,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,1,2,3,0,0,0,0,1,2,11,43,57
Salinas Police Department,2004,California,149545,CA02708,37,16,53,13,151,164,50,167,217,0,0,0,0,0,4,4,2,0,7,40,31,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,13,13,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,2,0,3,6,11,0,0,1,0,2,0,7,35,44
Salinas Police Department,2003,California,150305,CA02708,37,12,49,14,139,153,51,151,202,0,0,0,0,0,4,4,1,0,3,28,24,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,13,13,0,0,0,8,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,3,5,0,0,0,0,1,0,3,28,32
Salinas Police Department,2002,California,156609,CA02708,39,11,50,17,148,165,56,159,215,0,0,0,1,1,19,17,0,3,3,24,18,0,0,0,0,0,0,0,0,2,2,0,3,0,2,5,0,1,1,14,16,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8,9,0,0,0,2,2,0,0,0,0,0,4,4,35,43
Salinas Police Department,2001,California,153867,CA02708,39,10,49,17,141,158,56,151,207,0,0,0,0,0,10,10,1,2,4,47,40,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,1,2,14,17,0,0,1,12,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,1,2,3,1,0,0,1,1,2,4,50,57
Salinas Police Department,2e3,California,151060,CA02708,36,6,42,7,133,140,43,139,182,0,0,0,0,0,7,7,3,0,8,61,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,30,33,0,0,1,5,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,5,7,12,2,0,0,1,3,0,8,57,68
Salinas Police Department,1999,California,123237,CA02708,35,7,42,13,138,151,48,145,193,0,0,0,0,4,14,10,1,0,0,38,37,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,1,23,24,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,0,0,0,5,5,0,0,1,2,1,0,4,47,52
Salinas Police Department,1998,California,116982,CA02708,36,6,42,7,133,140,43,139,182,0,0,0,0,1,12,11,0,3,6,41,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,13,16,0,0,1,8,9,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,1,15,16,0,0,2,3,5,0,1,0,2,0,3,7,43,53
Salinas Police Department,1997,California,123003,CA02708,37,6,43,11,142,153,48,148,196,0,0,0,0,0,10,10,1,0,6,51,44,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,3,18,21,0,0,2,4,6,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,1,8,10,0,0,0,8,8,0,0,0,7,1,0,6,54,61
Salinas Police Department,1996,California,121517,CA02708,29,6,35,8,138,146,37,144,181,0,0,0,0,2,10,8,3,1,5,51,42,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,2,0,2,16,20,0,0,0,13,13,0,0,1,0,1,0,0,0,0,0,0,1,0,2,3,0,0,1,11,12,1,0,2,4,7,0,0,0,2,3,1,7,50,61
Salinas Police Department,1995,California,120416,CA02708,35,4,39,26,147,173,61,151,212,0,0,0,0,1,1,0,2,2,3,69,62,0,0,0,0,0,0,0,0,2,2,0,1,0,7,8,0,0,2,28,30,0,1,0,6,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,2,7,10,1,0,0,2,2,2,4,62,70
Salinas Police Department,1994,California,116753,CA02708,32,6,38,9,128,137,41,134,175,0,0,0,0,1,9,8,0,0,6,58,52,0,0,2,0,2,0,0,0,2,2,0,0,1,2,3,0,0,2,23,25,0,0,1,16,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,0,0,0,5,5,0,0,0,3,0,0,7,60,67
Salinas Police Department,1993,California,115936,CA02708,35,5,40,8,133,141,43,138,181,0,0,0,1,1,2,0,2,2,4,57,49,0,0,0,0,0,0,0,1,2,3,0,0,0,1,1,0,1,2,14,17,0,0,0,8,8,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,2,2,0,11,15,0,0,1,7,8,0,0,1,1,2,3,5,49,59
