agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Midfield,AL00107,AL0010700,1975,Alabama,7236,01,073,01073,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tarrant City,AL00108,AL0010800,1975,Alabama,8135,01,073,01073,16,16,0,4,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0
Vestavia Hills,AL00109,AL0010900,1975,Alabama,14199,01,073,01073,24,24,0,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Homewood,AL00110,AL0011000,1975,Alabama,23468,01,073,01073,50,50,0,1,1,0,0,0,11,1,0,1,9,1,6,2,0,0,2,0,2,0,0,1,2,0,2,0,0,0,5,1
Irondale,AL00113,AL0011300,1975,Alabama,3178,01,073,01073,9,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pleasant Grove,AL00114,AL0011400,1975,Alabama,5109,01,073,01073,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roosevelt City,AL00115,AL0011500,1975,Alabama,3677,01,073,01073,7,7,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graysville,AL00116,AL0011600,1975,Alabama,3194,01,073,01073,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighton,AL00118,AL0011800,1975,Alabama,2286,01,073,01073,8,8,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hueytown,AL00119,AL0011900,1975,Alabama,7122,01,073,01073,11,11,0,4,0,4,0,0,6,0,0,0,6,3,1,0,0,0,0,2,4,1,0,0,1,0,3,1,0,0,0,0
Lipscomb Pd,AL00120,AL0012000,1975,Alabama,3237,01,073,01073,4,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trussville Pd,AL00121,AL0012100,1975,Alabama,2996,01,073,01073,7,7,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrior,AL00123,AL0012300,1975,Alabama,2631,01,073,01073,6,6,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,2,1
Univ Of Alabama,AL00124,AL0012400,1975,Alabama,0,01,073,01073,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
Mobile,AL00200,AL0020000,1975,Alabama,81049,01,097,01097,145,115,30,23,0,23,2,0,15,3,3,3,6,1,5,3,0,1,1,4,15,3,0,0,4,0,3,0,1,0,2,2
Mobile,AL00201,AL0020100,1975,Alabama,191380,01,097,01097,316,312,4,101,44,57,0,0,45,17,5,7,16,0,5,35,0,2,1,2,40,13,1,4,8,0,3,10,0,0,6,0
Prichard,AL00202,AL0020200,1975,Alabama,41944,01,097,01097,62,62,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickasaw,AL00203,AL0020300,1975,Alabama,7923,01,097,01097,25,25,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,1,1,5,7,4,0,0,2,0,1,0,0,0,0,0
Saraland,AL00205,AL0020500,1975,Alabama,9e3,01,097,01097,20,20,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bayou La Batre,AL00206,AL0020600,1975,Alabama,2799,01,097,01097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Satsuma,AL00207,AL0020700,1975,Alabama,2138,01,097,01097,7,7,0,4,2,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
Montgomery,AL00300,AL0030000,1975,Alabama,37256,01,101,01101,72,64,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montgomery,AL00301,AL0030100,1975,Alabama,147212,01,101,01101,342,332,10,45,12,33,1,0,10,3,0,0,7,4,2,0,1,2,1,0,5,3,0,0,6,0,1,0,0,0,0,0
Autauga,AL00400,AL0040000,1975,Alabama,12223,01,001,01001,16,14,2,1,1,0,0,0,4,0,0,0,4,2,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0
Prattville,AL00401,AL0040100,1975,Alabama,15305,01,001,01001,31,28,3,5,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Autaugaville,AL00402,AL0040200,1975,Alabama,1015,01,001,01001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baldwin,AL00500,AL0050000,1975,Alabama,53625,01,003,01003,16,16,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Minette,AL00501,AL0050100,1975,Alabama,7518,01,003,01003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairhope,AL00502,AL0050200,1975,Alabama,6392,01,003,01003,11,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foley,AL00503,AL0050300,1975,Alabama,3764,01,003,01003,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulf Shores,AL00504,AL0050400,1975,Alabama,1016,01,003,01003,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loxley,AL00506,AL0050600,1975,Alabama,950,01,003,01003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silverhill,AL00507,AL0050700,1975,Alabama,617,01,003,01003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barbour,AL00600,AL0060000,1975,Alabama,13533,01,005,01005,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eufaula,AL00601,AL0060100,1975,Alabama,9733,01,005,01005,18,18,0,5,2,3,0,0,9,0,0,0,9,0,4,1,0,3,0,1,9,0,0,0,5,0,4,0,0,0,0,0
Louisville,AL00604,AL0060400,1975,Alabama,839,01,005,01005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bibb,AL00700,AL0070000,1975,Alabama,14e3,01,007,01007,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blount,AL00800,AL0080000,1975,Alabama,26239,01,009,01009,10,9,1,2,1,1,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Oneonta,AL00801,AL0080100,1975,Alabama,5128,01,009,01009,12,12,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullock,AL00900,AL0090000,1975,Alabama,7421,01,011,01011,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union Springs,AL00901,AL0090100,1975,Alabama,4278,01,011,01011,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butler,AL01000,AL0100000,1975,Alabama,13409,01,013,01013,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenville,AL01001,AL0100100,1975,Alabama,7989,01,013,01013,18,18,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie,AL01003,AL0100300,1975,Alabama,488,01,013,01013,3,3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Calhoun,AL01100,AL0110000,1975,Alabama,52591,01,015,01015,16,16,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anniston,AL01101,AL0110100,1975,Alabama,32670,01,015,01015,69,67,2,13,7,6,0,0,37,1,0,0,36,27,4,6,0,0,0,0,37,0,0,0,37,0,0,0,0,0,0,0
Jacksonville,AL01102,AL0110200,1975,Alabama,7993,01,015,01015,15,14,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Piedmont,AL01103,AL0110300,1975,Alabama,5245,01,015,01015,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weaver,AL01104,AL0110400,1975,Alabama,2166,01,015,01015,7,7,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0
Oxford,AL01105,AL0110500,1975,Alabama,4518,01,015,01015,20,20,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hobson City,AL01106,AL0110600,1975,Alabama,1164,01,015,01015,9,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ohatchee,AL01107,AL0110700,1975,Alabama,461,01,015,01015,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Chambers,AL01200,AL0120000,1975,Alabama,26460,01,017,01017,8,8,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,AL01201,AL0120100,1975,Alabama,3604,01,017,01017,9,9,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanett Pd,AL01202,AL0120200,1975,Alabama,7052,01,017,01017,17,17,0,4,1,3,0,0,15,0,1,0,14,9,0,1,0,1,0,4,15,1,0,0,0,0,0,0,0,0,14,0
Cherokee,AL01300,AL0130000,1975,Alabama,13642,01,019,01019,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centre,AL01301,AL0130100,1975,Alabama,2704,01,019,01019,7,7,0,4,3,1,0,0,4,0,0,1,3,2,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,0,1,0
Cedar Bluff,AL01302,AL0130200,1975,Alabama,1069,01,019,01019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chilton,AL01400,AL0140000,1975,Alabama,20541,01,021,01021,13,12,1,3,2,1,0,0,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Clanton,AL01401,AL0140100,1975,Alabama,6440,01,021,01021,11,11,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maplesville,AL01402,AL0140200,1975,Alabama,654,01,021,01021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Choctaw,AL01500,AL0150000,1975,Alabama,16944,01,023,01023,3,3,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Clarke,AL01600,AL0160000,1975,Alabama,17174,01,025,01025,7,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,AL01601,AL0160100,1975,Alabama,6018,01,025,01025,11,11,0,4,3,1,0,0,5,0,0,0,5,4,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0
Thomasville,AL01602,AL0160200,1975,Alabama,3808,01,025,01025,6,6,0,4,2,2,0,0,3,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
Clay,AL01700,AL0170000,1975,Alabama,9199,01,027,01027,5,5,0,1,0,1,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
Ashland,AL01701,AL0170100,1975,Alabama,2024,01,027,01027,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lineville,AL01702,AL0170200,1975,Alabama,2090,01,027,01027,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleburne,AL01800,AL0180000,1975,Alabama,11402,01,029,01029,7,7,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranburne,AL01802,AL0180200,1975,Alabama,398,01,029,01029,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coffee,AL01900,AL0190000,1975,Alabama,13206,01,031,01031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elba,AL01901,AL0190100,1975,Alabama,4610,01,031,01031,14,14,0,4,4,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Enterprise,AL01902,AL0190200,1975,Alabama,15512,01,031,01031,0,0,0,0,0,0,0,0,5,0,0,1,4,0,1,3,0,1,0,0,3,3,0,0,0,0,0,0,0,0,2,0
New Brockton,AL01903,AL0190300,1975,Alabama,1367,01,031,01031,4,4,0,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
Colbert,AL02000,AL0200000,1975,Alabama,16252,01,033,01033,15,15,0,6,4,2,0,0,2,0,1,1,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Sheffield,AL02001,AL0200100,1975,Alabama,12779,01,033,01033,27,27,0,3,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tuscumbia,AL02002,AL0200200,1975,Alabama,8636,01,033,01033,20,20,0,1,1,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
Muscle Shoals,AL02003,AL0200300,1975,Alabama,8692,01,033,01033,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherokee,AL02004,AL0200400,1975,Alabama,1498,01,033,01033,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton,AL02005,AL0200500,1975,Alabama,1243,01,033,01033,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Littleville,AL02006,AL0200600,1975,Alabama,1e3,01,033,01033,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conecuh,AL02100,AL0210000,1975,Alabama,11987,01,035,01035,6,5,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evergreen,AL02101,AL0210100,1975,Alabama,4013,01,035,01035,10,10,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coosa,AL02200,AL0220000,1975,Alabama,8282,01,037,01037,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwater,AL02201,AL0220100,1975,Alabama,2280,01,037,01037,5,5,0,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rockford,AL02202,AL0220200,1975,Alabama,633,01,037,01037,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Covington,AL02300,AL0230000,1975,Alabama,15431,01,039,01039,8,7,1,3,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Andalusia,AL02301,AL0230100,1975,Alabama,10633,01,039,01039,18,17,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Opp,AL02302,AL0230200,1975,Alabama,6841,01,039,01039,13,13,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florala,AL02303,AL0230300,1975,Alabama,3e3,01,039,01039,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crenshaw,AL02400,AL0240000,1975,Alabama,10257,01,041,01041,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luverne Pd,AL02401,AL0240100,1975,Alabama,2668,01,041,01041,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brantley,AL02402,AL0240200,1975,Alabama,1166,01,041,01041,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dozier Pd,AL02403,AL0240300,1975,Alabama,332,01,041,01041,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cullman,AL02500,AL0250000,1975,Alabama,57489,01,043,01043,20,20,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cullman,AL02501,AL0250100,1975,Alabama,13430,01,043,01043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dale,AL02600,AL0260000,1975,Alabama,21089,01,045,01045,11,10,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ozark,AL02601,AL0260100,1975,Alabama,15e3,01,045,01045,27,27,0,5,3,2,0,0,12,5,1,1,5,7,2,3,0,0,0,0,11,9,0,0,2,0,0,0,0,0,0,1
Daleville,AL02602,AL0260200,1975,Alabama,4265,01,045,01045,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Level Plains,AL02603,AL0260300,1975,Alabama,117,01,045,01045,5,5,0,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Napierfield,AL02604,AL0260400,1975,Alabama,600,01,045,01045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton,AL02605,AL0260500,1975,Alabama,1535,01,045,01045,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Midland,AL02606,AL0260600,1975,Alabama,964,01,045,01045,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas,AL02700,AL0270000,1975,Alabama,28973,01,047,01047,35,30,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selma,AL02701,AL0270100,1975,Alabama,28415,01,047,01047,55,53,2,14,11,3,0,0,9,0,0,1,8,5,2,1,0,0,0,1,9,3,0,1,1,0,2,0,0,1,1,0
De Kalb,AL02800,AL0280000,1975,Alabama,31345,01,049,01049,14,14,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Payne,AL02801,AL0280100,1975,Alabama,9464,01,049,01049,25,25,0,5,4,1,0,0,3,0,0,0,3,1,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
Collinsville Pd,AL02802,AL0280200,1975,Alabama,1459,01,049,01049,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geraldine,AL02803,AL0280300,1975,Alabama,684,01,049,01049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henagar,AL02804,AL0280400,1975,Alabama,911,01,049,01049,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powell Pd,AL02805,AL0280500,1975,Alabama,210,01,049,01049,3,3,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Mentone,AL02806,AL0280600,1975,Alabama,457,01,049,01049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainsville,AL02807,AL0280700,1975,Alabama,2355,01,049,01049,5,5,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hammondville,AL02808,AL0280800,1975,Alabama,248,01,049,01049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elmore,AL02900,AL0290000,1975,Alabama,28150,01,051,01051,9,9,0,5,3,2,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
Wetumpka,AL02901,AL0290100,1975,Alabama,4236,01,051,01051,11,11,0,4,2,2,0,0,4,1,0,0,3,3,1,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0
Tallassee,AL02902,AL0290200,1975,Alabama,5261,01,051,01051,11,11,0,5,5,0,0,0,8,0,0,0,8,4,4,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,1,3
Eclectic,AL02903,AL0290300,1975,Alabama,1325,01,051,01051,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escambia,AL03000,AL0300000,1975,Alabama,16679,01,053,01053,15,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atmore,AL03001,AL0300100,1975,Alabama,8674,01,053,01053,14,14,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brewton,AL03002,AL0300200,1975,Alabama,7057,01,053,01053,20,20,0,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
East Brewton,AL03003,AL0300300,1975,Alabama,2443,01,053,01053,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flomation,AL03004,AL0300400,1975,Alabama,1657,01,053,01053,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
