agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Clymer Borough Police Department,2016,Pennsylvania,1307,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,2015,Pennsylvania,1309,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,2014,Pennsylvania,1319,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,2012,Pennsylvania,1354,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,2011,Pennsylvania,1361,PA03204,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,2010,Pennsylvania,1357,PA03204,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,2007,Pennsylvania,1448,PA03204,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,1998,Pennsylvania,1410,PA03204,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,1987,Pennsylvania,1616,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,1986,Pennsylvania,1671,PA03204,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,1985,Pennsylvania,1625,PA03204,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,1984,Pennsylvania,1632,PA03204,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,1983,Pennsylvania,1784,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,1982,Pennsylvania,1780,PA03204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,1981,Pennsylvania,1780,PA03204,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
Clymer Borough Police Department,1980,Pennsylvania,1774,PA03204,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1
Clymer Borough Police Department,1979,Pennsylvania,1911,PA03204,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
Clymer Borough Police Department,1978,Pennsylvania,1905,PA03204,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,1977,Pennsylvania,1910,PA03204,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clymer Borough Police Department,1976,Pennsylvania,1922,PA03204,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clymer Borough Police Department,1975,Pennsylvania,1910,PA03204,3,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
