agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Haleakala Np,HIDI002,NA,1977,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County,HI00100,HI0010000,1977,Hawaii,49353,15,001,15001,125,124,1,9,1,8,0,0,21,0,0,0,21,0,1,20,0,0,0,0,21,10,0,0,3,0,0,0,0,0,6,2
Hilo,HI00101,HI0010100,1977,Hawaii,28835,15,001,15001,106,105,1,29,12,17,0,0,19,0,0,5,14,0,1,17,0,0,1,0,19,9,0,0,1,0,1,1,0,0,6,1
Honolulu County Rural,HI0020A,HI0020A00,1977,Hawaii,0,15,003,15003,288,288,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,HI00200,HI0020000,1977,Hawaii,721983,15,003,15003,1471,1448,23,349,112,237,0,1,465,5,1,22,437,0,83,252,6,35,31,58,461,267,2,1,43,0,17,26,3,8,53,45
Kauai County,HI00400,HI0040000,1977,Hawaii,34849,15,007,15007,105,103,2,16,3,13,0,0,15,0,0,0,15,0,5,10,0,0,0,0,15,7,0,0,2,0,3,0,0,0,1,2
Kapaa,HI00401,HI0040100,1977,Hawaii,3841,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue,HI00402,HI0040200,1977,Hawaii,3374,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui County,HI00500,HI0050000,1977,Hawaii,59980,15,009,15009,162,161,1,19,4,15,0,0,32,0,0,5,27,0,1,27,0,4,0,0,32,4,0,0,0,0,0,0,0,0,3,25
Kahului,HI00501,HI0050100,1977,Hawaii,8578,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahaina,HI00502,HI0050200,1977,Hawaii,3852,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanai City,HI00503,HI0050300,1977,Hawaii,2198,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paia,HI00504,HI0050400,1977,Hawaii,560,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wailuku,HI00505,HI0050500,1977,Hawaii,8266,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puunene,HI00506,HI0050600,1977,Hawaii,1173,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Volcanoes Np,HIDI000,NA,1978,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City Of Refuge Nhp,HIDI001,NA,1978,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haleakala Np,HIDI002,NA,1978,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County,HI00100,HI0010000,1978,Hawaii,44623,15,001,15001,126,125,1,8,1,7,0,0,7,0,0,0,7,0,2,5,0,0,0,0,7,1,0,0,2,0,1,2,0,0,0,1
Hilo,HI00101,HI0010100,1978,Hawaii,33678,15,001,15001,93,92,1,29,13,16,0,0,7,0,0,0,7,0,1,6,0,0,0,0,7,3,0,0,0,0,0,0,0,1,0,3
Honolulu County Rural,HI0020A,HI0020A00,1978,Hawaii,0,15,003,15003,288,288,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,HI00200,HI0020000,1978,Hawaii,725259,15,003,15003,1472,1446,26,366,120,246,0,0,281,4,2,16,259,1,53,168,3,17,13,26,275,160,2,0,29,0,9,16,1,9,38,17
Kauai County,HI00400,HI0040000,1978,Hawaii,33887,15,007,15007,105,103,2,18,3,15,0,0,11,0,0,0,11,0,1,10,0,0,0,0,9,4,0,0,1,0,0,0,0,0,0,6
Kapaa,HI00401,HI0040100,1978,Hawaii,3841,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue,HI00402,HI0040200,1978,Hawaii,3374,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui County,HI00500,HI0050000,1978,Hawaii,59553,15,009,15009,161,159,2,26,8,18,0,0,31,1,0,0,30,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,30
Kahului,HI00501,HI0050100,1978,Hawaii,8578,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahaina,HI00502,HI0050200,1978,Hawaii,3852,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanai City,HI00503,HI0050300,1978,Hawaii,2198,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paia,HI00504,HI0050400,1978,Hawaii,560,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wailuku,HI00505,HI0050500,1978,Hawaii,8266,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puunene,HI00506,HI0050600,1978,Hawaii,1173,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Volcanoes Np,HIDI000,NA,1979,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City Of Refuge Nhp,HIDI001,NA,1979,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haleakala Np,HIDI002,NA,1979,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County,HI00100,HI0010000,1979,Hawaii,48191,15,001,15001,123,121,2,10,2,8,0,0,10,0,0,0,10,0,1,8,0,0,0,1,10,3,0,0,1,0,1,0,0,1,2,2
Hilo,HI00101,HI0010100,1979,Hawaii,34369,15,001,15001,107,105,2,32,13,19,0,0,7,0,0,1,6,0,0,5,0,0,1,1,6,3,1,0,0,0,0,1,0,0,1,1
Honolulu County Rural,HI0020A,HI0020A00,1979,Hawaii,0,15,003,15003,288,288,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,HI00200,HI0020000,1979,Hawaii,734368,15,003,15003,1475,1441,34,308,89,219,0,1,398,14,4,27,353,1,67,256,11,26,9,28,388,234,5,5,52,8,10,24,2,10,36,12
Kauai County,HI00400,HI0040000,1979,Hawaii,35412,15,007,15007,106,104,2,16,3,13,0,0,4,0,0,0,4,0,0,2,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,2
Kapaa,HI00401,HI0040100,1979,Hawaii,3841,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue,HI00402,HI0040200,1979,Hawaii,3374,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui County,HI00500,HI0050000,1979,Hawaii,62660,15,009,15009,177,175,2,27,8,19,0,0,25,1,0,1,23,0,0,25,0,0,0,0,25,1,0,0,0,0,0,0,0,0,1,23
Kahului,HI00501,HI0050100,1979,Hawaii,8578,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahaina,HI00502,HI0050200,1979,Hawaii,3852,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanai City,HI00503,HI0050300,1979,Hawaii,2198,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paia,HI00504,HI0050400,1979,Hawaii,560,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wailuku,HI00505,HI0050500,1979,Hawaii,8266,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puunene,HI00506,HI0050600,1979,Hawaii,1173,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Volcanoes Np,HIDI000,NA,1980,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City Of Refuge Nhp,HIDI001,NA,1980,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haleakala Np,HIDI002,NA,1980,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County,HI00100,HI0010000,1980,Hawaii,55152,15,001,15001,130,127,3,11,3,8,0,0,17,0,0,4,13,0,1,16,0,0,0,0,17,8,0,0,1,0,1,2,0,1,4,0
Hilo,HI00101,HI0010100,1980,Hawaii,37054,15,001,15001,106,104,2,37,13,24,0,0,11,0,0,1,10,0,2,9,0,0,0,0,11,6,0,0,3,0,0,0,0,1,0,1
Honolulu County Rural,HI0020A,HI0020A00,1980,Hawaii,0,15,003,15003,288,288,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,HI00200,HI0020000,1980,Hawaii,762020,15,003,15003,1484,1432,52,295,88,207,0,0,491,10,8,30,443,0,135,262,4,11,32,47,483,299,2,5,64,0,25,21,3,9,41,22
Kauai County,HI00400,HI0040000,1980,Hawaii,39117,15,007,15007,120,116,4,22,6,16,0,0,7,0,1,1,5,0,3,0,0,2,2,0,6,3,0,0,0,2,0,0,0,0,0,2
Kapaa,HI00401,HI0040100,1980,Hawaii,4491,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue,HI00402,HI0040200,1980,Hawaii,4001,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui County,HI00500,HI0050000,1980,Hawaii,71337,15,009,15009,194,191,3,40,10,30,0,0,37,0,0,1,36,0,0,36,0,0,1,0,37,10,0,0,0,0,2,0,0,0,4,21
Kahului,HI00501,HI0050100,1980,Hawaii,13019,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahaina,HI00502,HI0050200,1980,Hawaii,10287,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanai City,HI00503,HI0050300,1980,Hawaii,2125,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paia,HI00504,HI0050400,1980,Hawaii,638,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wailuku,HI00505,HI0050500,1980,Hawaii,10689,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puunene,HI00506,HI0050600,1980,Hawaii,1173,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Volcanoes Np,HIDI000,NA,1981,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City Of Refuge Nhp,HIDI001,NA,1981,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haleakala Np,HIDI002,NA,1981,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County,HI00100,HI0010000,1981,Hawaii,55971,15,001,15001,139,136,3,15,3,12,0,0,16,0,0,1,15,0,2,14,0,0,0,0,16,7,0,0,3,0,2,1,0,0,2,1
Hilo,HI00101,HI0010100,1981,Hawaii,37604,15,001,15001,110,107,3,40,13,27,0,0,3,0,0,1,2,0,0,3,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0
Honolulu County Rural,HI0020A,HI0020A00,1981,Hawaii,0,15,003,15003,288,288,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,HI00200,HI0020000,1981,Hawaii,773331,15,003,15003,1537,1476,61,315,216,99,0,0,366,2,4,16,344,0,126,169,0,13,20,38,357,221,2,0,40,0,22,24,0,3,30,24
Kauai County,HI00400,HI0040000,1981,Hawaii,39698,15,007,15007,117,114,3,21,6,15,0,0,5,0,0,0,5,0,1,2,0,0,1,1,5,0,0,0,1,0,3,0,0,0,1,0
Kapaa,HI00401,HI0040100,1981,Hawaii,4558,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue,HI00402,HI0040200,1981,Hawaii,4060,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui County,HI00500,HI0050000,1981,Hawaii,72396,15,009,15009,195,190,5,39,8,31,0,0,64,1,2,1,60,0,0,64,0,0,0,0,64,31,0,0,0,0,2,1,0,0,11,19
Kahului,HI00501,HI0050100,1981,Hawaii,13212,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lahaina,HI00502,HI0050200,1981,Hawaii,10440,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanai City,HI00503,HI0050300,1981,Hawaii,2157,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paia,HI00504,HI0050400,1981,Hawaii,647,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wailuku,HI00505,HI0050500,1981,Hawaii,10848,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puunene,HI00506,HI0050600,1981,Hawaii,1173,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii Volcanoes Np,HIDI000,NA,1982,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City Of Refuge Nhp,HIDI001,NA,1982,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haleakala Np,HIDI002,NA,1982,Hawaii,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaii County,HI00100,HI0010000,1982,Hawaii,56828,15,001,15001,147,143,4,16,3,13,0,0,15,0,2,3,10,0,1,14,0,0,0,0,14,2,0,0,6,0,1,1,0,1,3,1
Hilo,HI00101,HI0010100,1982,Hawaii,38180,15,001,15001,115,111,4,46,15,31,0,0,5,1,0,0,4,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
Honolulu County Rural,HI0020A,HI0020A00,1982,Hawaii,0,15,003,15003,288,288,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honolulu,HI00200,HI0020000,1982,Hawaii,785181,15,003,15003,1549,1476,73,346,101,245,0,0,513,6,6,26,475,0,143,255,8,21,32,54,500,316,3,4,51,0,26,28,0,13,43,29
Kauai County,HI00400,HI0040000,1982,Hawaii,40306,15,007,15007,114,111,3,32,8,24,0,0,13,0,2,2,9,2,3,8,0,0,0,0,13,11,0,0,2,0,0,0,0,0,0,0
Kapaa,HI00401,HI0040100,1982,Hawaii,4627,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lihue,HI00402,HI0040200,1982,Hawaii,4123,15,007,15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maui County,HI00500,HI0050000,1982,Hawaii,73505,15,009,15009,224,215,9,48,13,35,0,0,82,3,0,1,78,0,0,82,0,0,0,0,82,49,0,0,0,0,9,7,0,0,8,9
Kahului,HI00501,HI0050100,1982,Hawaii,13415,15,009,15009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
