agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Wichita Falls Police Department,2017,Texas,104706,TX24305,66,14,80,16,179,195,82,193,275,0,0,0,0,3,17,14,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3,4,0,0,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,3,3,1,0,0,7,1,0,3,21,25
Wichita Falls Police Department,2016,Texas,104685,TX24305,72,17,89,13,182,195,85,199,284,0,0,0,0,1,16,15,0,0,0,10,10,0,0,0,0,0,0,0,0,3,3,0,0,1,1,2,0,0,0,3,3,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,4,4,0,0,0,7,0,0,1,25,26
Wichita Falls Police Department,2015,Texas,105186,TX24305,71,17,88,20,166,186,91,183,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wichita Falls Police Department,2014,Texas,104949,TX24305,71,23,94,16,172,188,87,195,282,0,0,0,0,1,19,18,4,1,1,18,12,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3,1,0,10,14,0,0,2,4,6,0,0,0,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,5,5,1,0,0,2,4,1,2,30,37
Wichita Falls Police Department,2013,Texas,104514,TX24305,71,16,87,12,176,188,83,192,275,0,0,0,1,0,13,12,0,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,3,4,0,0,0,6,0,2,1,16,19
Wichita Falls Police Department,2012,Texas,105488,TX24305,66,18,84,17,173,190,83,191,274,0,0,0,0,2,19,17,0,0,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,9,10,0,0,0,2,2,0,0,0,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,5,0,0,3,26,29
Wichita Falls Police Department,2011,Texas,106753,TX24305,70,18,88,19,171,190,89,189,278,0,0,0,0,0,13,13,5,1,0,15,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,0,7,9,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,7,5,1,0,22,28
Wichita Falls Police Department,2010,Texas,104553,TX24305,65,18,83,18,174,192,83,192,275,0,0,0,0,1,13,12,0,1,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,1,0,2,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,4,0,1,4,18,23
Wichita Falls Police Department,2009,Texas,100884,TX24305,70,19,89,21,175,196,91,194,285,0,0,0,0,1,12,11,0,0,0,17,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,12,0,0,0,1,1,0,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,28,29
Wichita Falls Police Department,2008,Texas,101279,TX24305,70,18,88,27,164,191,97,182,279,0,0,1,0,4,8,3,0,0,2,6,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,1,0,0,0,1,1,0,6,7,14
Wichita Falls Police Department,2007,Texas,98717,TX24305,64,18,82,15,164,179,79,182,261,0,0,1,0,1,4,2,6,3,5,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,10,18,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,3,0,1,0,7,3,6,12,28
Wichita Falls Police Department,2006,Texas,102675,TX24305,72,17,89,18,152,170,90,169,259,0,0,0,0,0,5,5,0,0,2,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,13,0,0,0,1,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,0,0,0,1,0,0,2,25,27
Wichita Falls Police Department,2005,Texas,102589,TX24305,69,18,87,19,167,186,88,185,273,0,0,0,0,0,2,2,1,1,3,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,14,16,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,3,1,0,0,4,1,1,3,28,33
Wichita Falls Police Department,2004,Texas,104059,TX24305,71,17,88,26,152,178,97,169,266,0,0,3,0,1,8,4,0,2,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,10,3,0,0,3,6,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2,3,2,1,22,28
Wichita Falls Police Department,2003,Texas,104526,TX24305,61,20,81,27,154,181,88,174,262,0,0,0,0,5,13,8,0,4,4,17,9,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,2,9,12,0,2,2,3,7,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,2,2,4,0,0,0,1,1,0,0,0,1,0,4,9,17,30
Wichita Falls Police Department,2002,Texas,108834,TX24305,61,22,83,16,161,177,77,183,260,0,0,0,0,1,14,13,9,0,2,20,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,2,6,12,0,0,0,11,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,0,1,9,0,3,22,34
Wichita Falls Police Department,2001,Texas,106562,TX24305,61,21,82,12,157,169,73,178,251,0,0,0,0,7,18,11,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,6,0,0,3,2,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,3,0,0,1,1,0,0,13,14,27
Wichita Falls Police Department,2e3,Texas,104197,TX24305,55,16,71,14,158,172,69,174,243,0,0,0,0,5,9,4,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,8,5,14
Wichita Falls Police Department,1999,Texas,100665,TX24305,62,15,77,11,169,180,73,184,257,0,0,0,0,1,10,9,1,1,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,7,0,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,3,13,18
Wichita Falls Police Department,1998,Texas,101378,TX24305,68,14,82,10,162,172,78,176,254,0,0,0,0,1,14,13,0,0,7,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,5,11,0,0,1,1,0,0,8,21,29
Wichita Falls Police Department,1997,Texas,103409,TX24305,68,15,83,11,156,167,79,171,250,0,0,0,0,2,17,15,1,0,5,11,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,3,5,9,0,0,0,7,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,1,0,1,0,7,20,28
Wichita Falls Police Department,1996,Texas,101755,TX24305,63,15,78,11,153,164,74,168,242,0,0,0,0,2,26,24,1,1,6,13,5,0,0,1,0,1,0,0,1,1,2,0,0,1,1,2,1,0,3,10,14,0,1,1,7,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,2,0,0,0,0,1,1,8,29,39
Wichita Falls Police Department,1995,Texas,99606,TX24305,63,15,78,12,161,173,75,176,251,0,0,0,0,0,14,14,0,2,7,16,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,5,8,0,0,0,7,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,8,0,0,0,0,0,2,7,21,30
Wichita Falls Police Department,1994,Texas,98751,TX24305,66,14,80,15,159,174,81,173,254,0,0,0,0,0,10,10,2,0,3,10,5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,2,0,2,4,8,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,0,3,15,20
Wichita Falls Police Department,1993,Texas,96887,TX24305,58,13,71,16,157,173,74,170,244,0,0,0,0,0,5,5,3,1,2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,8,1,0,1,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,3,1,2,11,17
Wichita Falls Police Department,1992,Texas,99990,TX24305,56,13,69,16,147,163,72,160,232,0,0,0,2,2,29,25,1,0,0,10,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,16,17,1,0,0,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,8,9,0,0,1,1,1,2,2,34,39
Wichita Falls Police Department,1991,Texas,98313,TX24305,54,14,68,13,143,156,67,157,224,0,0,0,0,5,24,19,0,2,4,13,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,13,17,0,0,1,6,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,2,2,0,0,1,1,0,2,9,26,37
Wichita Falls Police Department,1990,Texas,96259,TX24305,58,14,72,13,152,165,71,166,237,0,0,0,0,3,16,13,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,8,11,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,3,20,23
Wichita Falls Police Department,1989,Texas,98758,TX24305,54,9,63,30,136,166,84,145,229,0,1,2,0,1,14,11,1,0,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,17,21,0,0,0,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,1,28,32
Wichita Falls Police Department,1988,Texas,98809,TX24305,56,8,64,16,130,146,72,138,210,0,0,0,0,4,14,10,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,0,0,2,0,0,1,6,11,18
Wichita Falls Police Department,1987,Texas,100581,TX24305,48,10,58,13,138,151,61,148,209,0,0,0,0,0,5,5,2,2,1,21,16,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,12,14,0,1,0,5,6,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2,2,1,21,26
Wichita Falls Police Department,1986,Texas,103188,TX24305,36,9,45,14,101,115,50,110,160,0,0,0,0,1,13,12,0,3,3,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,7,0,0,0,12,12,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,3,4,18,25
Wichita Falls Police Department,1985,Texas,101258,TX24305,36,9,45,9,142,151,45,151,196,0,0,0,0,5,25,20,0,0,1,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,0,0,0,6,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,6,0,0,0,1,0,0,6,30,36
Wichita Falls Police Department,1984,Texas,104180,TX24305,36,8,44,11,139,150,47,147,194,0,0,0,0,3,18,15,3,0,0,11,8,0,0,0,0,0,1,0,1,2,4,0,0,0,1,1,1,0,0,5,6,0,0,1,9,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,1,0,0,0,2,3,0,3,23,29
Wichita Falls Police Department,1983,Texas,103803,TX24305,33,9,42,14,144,158,47,153,200,0,0,1,0,1,13,11,1,0,5,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,3,3,0,0,0,5,5,0,0,0,0,0,1,0,0,0,1,0,0,1,2,3,1,0,5,2,8,0,0,0,3,2,0,6,30,38
Wichita Falls Police Department,1982,Texas,100872,TX24305,34,8,42,12,139,151,46,147,193,0,0,0,1,0,12,11,2,1,2,21,16,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,9,11,0,0,1,6,7,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,1,0,1,2,4,0,0,0,0,2,2,2,27,33
Wichita Falls Police Department,1981,Texas,97406,TX24305,34,6,40,10,127,137,44,133,177,0,0,0,0,0,6,6,1,0,2,19,16,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,5,0,0,0,2,2,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,2,1,0,2,22,25
