agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Warrenton,OR00404,OR0040400,1975,Oregon,1950,41,007,41007,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cannon Beach,OR00405,OR0040500,1975,Oregon,866,41,007,41007,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Hammond,OR00406,OR0040600,1975,Oregon,527,41,007,41007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia,OR005SP,OR005SP00,1975,Oregon,0,41,009,41009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbia,OR00500,OR0050000,1975,Oregon,17160,41,009,41009,10,10,0,11,5,6,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Clatskaine,OR00501,OR0050100,1975,Oregon,1490,41,009,41009,5,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainier,OR00502,OR0050200,1975,Oregon,1828,41,009,41009,6,5,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
St Helens,OR00503,OR0050300,1975,Oregon,6865,41,009,41009,13,13,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scappose,OR00504,OR0050400,1975,Oregon,2593,41,009,41009,4,4,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Vernonia,OR00505,OR0050500,1975,Oregon,1659,41,009,41009,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coos,OR006SP,OR006SP00,1975,Oregon,0,41,011,41011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coos,OR00600,OR0060000,1975,Oregon,23112,41,011,41011,36,28,8,2,2,0,0,0,5,1,0,0,4,1,0,1,0,2,1,0,5,3,0,0,0,0,2,0,0,0,0,0
Bandon,OR00601,OR0060100,1975,Oregon,2066,41,011,41011,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coos Bay,OR00602,OR0060200,1975,Oregon,13910,41,011,41011,31,26,5,4,1,3,0,0,2,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0
Coquille,OR00603,OR0060300,1975,Oregon,4511,41,011,41011,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastside,OR00604,OR0060400,1975,Oregon,1540,41,011,41011,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myrtle Point,OR00605,OR0060500,1975,Oregon,2772,41,011,41011,6,6,0,4,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
North Bend,OR00606,OR0060600,1975,Oregon,8989,41,011,41011,12,12,0,4,0,4,0,0,4,0,0,0,4,1,2,1,0,0,0,0,4,2,0,0,1,0,1,0,0,0,0,0
Powers,OR00607,OR0060700,1975,Oregon,889,41,011,41011,3,3,0,0,0,0,0,0,4,0,0,1,3,2,1,1,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0
Lakeside,OR00608,OR0060800,1975,Oregon,1525,41,011,41011,3,3,0,0,0,0,0,0,3,1,0,0,2,1,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Crook,OR007SP,OR007SP00,1975,Oregon,0,41,013,41013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook,OR00700,OR0070000,1975,Oregon,6483,41,013,41013,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prineville,OR00701,OR0070100,1975,Oregon,5241,41,013,41013,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curry,OR008SP,OR008SP00,1975,Oregon,0,41,015,41015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curry,OR00800,OR0080000,1975,Oregon,9294,41,015,41015,27,22,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings,OR00801,OR0080100,1975,Oregon,3130,41,015,41015,9,5,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gold Beach,OR00802,OR0080200,1975,Oregon,1585,41,015,41015,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes,OR009SP,OR009SP00,1975,Oregon,0,41,017,41017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deschutes,OR00900,OR0090000,1975,Oregon,18294,41,017,41017,19,17,2,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bend,OR00901,OR0090100,1975,Oregon,16525,41,017,41017,28,22,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Redmond,OR00902,OR0090200,1975,Oregon,4496,41,017,41017,13,8,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisters,OR00903,OR0090300,1975,Oregon,725,41,017,41017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,OR010SP,OR010SP00,1975,Oregon,0,41,019,41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,OR01000,OR0100000,1975,Oregon,44938,41,019,41019,96,69,27,2,1,1,0,0,6,0,0,0,6,0,1,3,0,0,0,2,6,2,0,0,2,0,1,0,0,1,0,0
Canyonville,OR01001,OR0100100,1975,Oregon,1232,41,019,41019,4,4,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Myrtle Creek,OR01002,OR0100200,1975,Oregon,3050,41,019,41019,11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reedsport,OR01003,OR0100300,1975,Oregon,4590,41,019,41019,9,9,0,4,0,4,0,0,2,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0
Riddle,OR01004,OR0100400,1975,Oregon,1138,41,019,41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseburg,OR01005,OR0100500,1975,Oregon,16602,41,019,41019,36,28,8,1,0,1,0,0,7,1,0,0,6,1,1,3,0,0,1,1,6,2,0,0,2,0,1,0,0,0,0,2
Sutherlin,OR01006,OR0100600,1975,Oregon,4153,41,019,41019,7,7,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0
Winston,OR01007,OR0100700,1975,Oregon,3e3,41,019,41019,7,7,0,5,0,5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Drain,OR01008,OR0100800,1975,Oregon,1234,41,019,41019,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,OR01009,OR0100900,1975,Oregon,1082,41,019,41019,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendale,OR01011,OR0101100,1975,Oregon,750,41,019,41019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilliam,OR011SP,OR011SP00,1975,Oregon,0,41,021,41021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gilliam,OR01100,OR0110000,1975,Oregon,614,41,021,41021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arlington,OR01101,OR0110100,1975,Oregon,487,41,021,41021,1,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
Condon,OR01102,OR0110200,1975,Oregon,899,41,021,41021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,OR012SP,OR012SP00,1975,Oregon,0,41,023,41023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,OR01200,OR0120000,1975,Oregon,4529,41,023,41023,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Day,OR01202,OR0120200,1975,Oregon,1750,41,023,41023,7,3,4,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prairie City Pd,OR01203,OR0120300,1975,Oregon,1053,41,023,41023,2,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
Harney,OR013SP,OR013SP00,1975,Oregon,0,41,025,41025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harney,OR01300,OR0130000,1975,Oregon,2354,41,025,41025,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burns,OR01301,OR0130100,1975,Oregon,3469,41,025,41025,6,6,0,5,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hines,OR01302,OR0130200,1975,Oregon,1480,41,025,41025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hood River,OR014SP,OR014SP00,1975,Oregon,0,41,027,41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hood River,OR01400,OR0140000,1975,Oregon,9708,41,027,41027,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hood River,OR01402,OR0140200,1975,Oregon,4500,41,027,41027,6,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OR015SP,OR015SP00,1975,Oregon,0,41,029,41029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,OR01500,OR0150000,1975,Oregon,50338,41,029,41029,102,80,22,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Ashland,OR01501,OR0150100,1975,Oregon,14900,41,029,41029,22,22,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Point,OR01502,OR0150200,1975,Oregon,5383,41,029,41029,8,8,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medford,OR01504,OR0150400,1975,Oregon,33781,41,029,41029,51,50,1,13,0,13,0,0,15,0,0,1,14,0,4,11,0,0,0,0,12,4,0,0,3,0,4,0,0,0,3,1
Phoenix Pd,OR01505,OR0150500,1975,Oregon,1574,41,029,41029,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talent,OR01506,OR0150600,1975,Oregon,2410,41,029,41029,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Point,OR01507,OR0150700,1975,Oregon,2531,41,029,41029,5,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shady Cove,OR01511,OR0151100,1975,Oregon,1083,41,029,41029,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,OR016SP,OR016SP00,1975,Oregon,0,41,031,41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,OR01600,OR0160000,1975,Oregon,7657,41,031,41031,15,13,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Madras,OR01602,OR0160200,1975,Oregon,1970,41,031,41031,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josephine,OR017SP,OR017SP00,1975,Oregon,0,41,033,41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josephine,OR01700,OR0170000,1975,Oregon,31371,41,033,41033,57,45,12,8,0,8,0,0,8,0,0,0,8,2,1,2,0,0,1,2,4,0,0,0,0,0,5,1,0,2,0,0
Grants Pass,OR01701,OR0170100,1975,Oregon,13313,41,033,41033,32,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cave Junction,OR01702,OR0170200,1975,Oregon,622,41,033,41033,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Klamath,OR018SP,OR018SP00,1975,Oregon,0,41,035,41035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klamath,OR01800,OR0180000,1975,Oregon,37449,41,035,41035,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klamath Falls,OR01801,OR0180100,1975,Oregon,16600,41,035,41035,26,25,1,7,0,7,0,0,7,0,0,0,7,0,3,3,1,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0
Lake,OR019SP,OR019SP00,1975,Oregon,0,41,037,41037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake,OR01900,OR0190000,1975,Oregon,4198,41,037,41037,4,4,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lakeview,OR01901,OR0190100,1975,Oregon,2802,41,037,41037,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lane,OR020SP,OR020SP00,1975,Oregon,0,41,039,41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lane,OR02000,OR0200000,1975,Oregon,94957,41,039,41039,215,150,65,1,0,1,1,0,5,0,0,3,2,0,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,4
Cottage Grove,OR02001,OR0200100,1975,Oregon,6500,41,039,41039,18,18,0,6,0,6,0,0,17,0,0,0,17,0,3,12,0,0,1,1,17,1,0,0,0,0,6,2,0,0,5,3
Eugene,OR02002,OR0200200,1975,Oregon,93990,41,039,41039,120,118,2,67,12,55,0,0,55,1,1,4,49,7,20,27,0,1,0,0,55,14,0,0,6,0,16,5,1,1,9,3
Florence,OR02003,OR0200300,1975,Oregon,2783,41,039,41039,8,4,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Junction City,OR02004,OR0200400,1975,Oregon,2650,41,039,41039,5,5,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Oakridge Pd,OR02005,OR0200500,1975,Oregon,3885,41,039,41039,7,7,0,4,0,4,0,0,8,0,0,0,8,1,3,3,0,0,0,1,4,0,0,0,0,0,1,0,0,0,7,0
Springfield,OR02006,OR0200600,1975,Oregon,34675,41,039,41039,49,48,1,15,2,13,0,0,15,0,0,0,15,0,2,8,0,5,0,0,15,6,0,0,1,0,0,0,1,0,1,6
Coburg,OR02007,OR0200700,1975,Oregon,800,41,039,41039,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,OR021SP,OR021SP00,1975,Oregon,0,41,041,41041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,OR02100,OR0210000,1975,Oregon,13401,41,041,41041,16,16,0,22,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln City,OR02101,OR0210100,1975,Oregon,5e3,41,041,41041,10,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,OR02102,OR0210200,1975,Oregon,5931,41,041,41041,10,10,0,5,0,5,0,0,3,0,0,0,3,0,1,2,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0
Toledo,OR02103,OR0210300,1975,Oregon,3140,41,041,41041,6,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linn,OR022SP,OR022SP00,1975,Oregon,0,41,043,41043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linn,OR02200,OR0220000,1975,Oregon,45568,41,043,41043,57,48,9,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albany,OR02201,OR0220100,1975,Oregon,21883,41,043,41043,29,28,1,7,1,6,0,0,7,1,0,0,6,0,3,4,0,0,0,0,7,5,0,0,1,0,1,0,0,0,0,0
Lebanon,OR02203,OR0220300,1975,Oregon,8048,41,043,41043,16,15,1,6,0,6,0,0,6,0,0,0,6,0,0,6,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0
Sweet Home,OR02204,OR0220400,1975,Oregon,4401,41,043,41043,11,9,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halsey,OR02205,OR0220500,1975,Oregon,626,41,043,41043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyons,OR02206,OR0220600,1975,Oregon,825,41,043,41043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malheur,OR023SP,OR023SP00,1975,Oregon,0,41,045,41045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malheur,OR02300,OR0230000,1975,Oregon,11823,41,045,41045,10,9,1,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nyssa,OR02301,OR0230100,1975,Oregon,2757,41,045,41045,6,6,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,OR02302,OR0230200,1975,Oregon,7725,41,045,41045,18,13,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vale,OR02303,OR0230300,1975,Oregon,1739,41,045,41045,5,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
