agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
La Co Metropolitan Transportation Authority,1995,California,0,CA0190K,0,0,0,0,0,0,0,0,15,0,0,15,0,24,3,0,20,1,39,3,0,35,1,4,1,7,0,1,1,0,14,1,10,0
La Co Metropolitan Transportation Authority,1996,California,0,CA0190K,0,0,0,0,0,0,0,0,5,0,0,5,0,28,12,0,15,1,33,12,0,20,1,15,0,5,0,0,4,0,1,0,7,1
La Co Metropolitan Transportation Authority,1997,California,0,CA0190K,0,0,0,0,0,0,0,0,5,0,0,4,1,16,1,0,15,0,21,1,0,19,1,0,0,11,0,0,5,0,2,0,3,0
La Co Metropolitan Transportation Authority,1999,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2000,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2001,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2002,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2003,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2004,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2005,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2006,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2007,California,0,CA0190K,0,0,0,0,0,0,0,0,3,0,0,1,2,3,0,0,1,2,6,0,0,2,4,6,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2008,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2009,California,0,CA0190K,0,0,0,0,0,0,0,0,3,0,0,2,1,2,0,0,2,0,5,0,0,4,1,4,0,0,0,0,0,0,0,0,0,1
La Co Metropolitan Transportation Authority,2010,California,0,CA0190K,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2011,California,0,CA0190K,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2012,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2013,California,0,CA0190K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2014,California,0,CA0190K,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
La Co Metropolitan Transportation Authority,2015,California,0,CA0190K,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
