agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Double Springs Police Department,1975,Alabama,1113,AL06701,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,1976,Alabama,1121,AL06701,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1977,Alabama,1065,AL06701,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,1978,Alabama,1169,AL06701,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1979,Alabama,1257,AL06701,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,1980,Alabama,1054,AL06701,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1981,Alabama,1069,AL06701,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1982,Alabama,1076,AL06701,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1995,Alabama,1234,AL06701,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1996,Alabama,1239,AL06701,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,1998,Alabama,1248,AL06701,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Springs Police Department,2005,Alabama,989,AL06701,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2006,Alabama,992,AL06701,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2007,Alabama,989,AL06701,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2008,Alabama,979,AL06701,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2009,Alabama,969,AL06701,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2010,Alabama,1083,AL06701,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2011,Alabama,1088,AL06701,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Springs Police Department,2012,Alabama,1080,AL06701,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
