agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Mayville Police Department,1977,North Dakota,2604,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1978,North Dakota,2805,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1979,North Dakota,2382,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1980,North Dakota,2252,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1981,North Dakota,2271,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1982,North Dakota,2313,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1983,North Dakota,2347,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1984,North Dakota,2192,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1985,North Dakota,2188,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1986,North Dakota,2046,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mayville Police Department,1987,North Dakota,2065,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1988,North Dakota,1953,ND04902,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1989,North Dakota,1927,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1990,North Dakota,2092,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,1991,North Dakota,2079,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,1992,North Dakota,2082,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,1993,North Dakota,2012,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,1994,North Dakota,2021,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1995,North Dakota,2034,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1996,North Dakota,2043,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,1997,North Dakota,2033,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1998,North Dakota,2078,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,1999,North Dakota,2026,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Mayville Police Department,2000,North Dakota,1953,ND04902,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Mayville Police Department,2001,North Dakota,1929,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,2002,North Dakota,1929,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,2003,North Dakota,2468,ND04902,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayville Police Department,2004,North Dakota,2501,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,2005,North Dakota,1936,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,2006,North Dakota,1929,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,2007,North Dakota,1919,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayville Police Department,2008,North Dakota,1986,ND04902,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Mayville Police Department,2009,North Dakota,1751,ND04902,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
