agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Cass,ND00900,ND0090000,1976,North Dakota,15204,38,017,38017,27,23,4,0,0,0,0,0,4,0,1,0,3,0,0,0,1,0,0,3,4,0,0,0,0,0,1,0,0,1,0,2
Fargo,ND00902,ND0090200,1976,North Dakota,58e3,38,017,38017,95,90,5,10,0,10,0,0,10,0,0,0,10,5,1,3,0,0,0,1,8,3,0,0,1,0,4,0,0,0,0,2
West Fargo,ND00903,ND0090300,1976,North Dakota,7919,38,017,38017,11,10,1,4,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Cavalier,ND01000,ND0100000,1976,North Dakota,9078,38,019,38019,5,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Langdon,ND01001,ND0100100,1976,North Dakota,3055,38,019,38019,5,5,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Dickey,ND01100,ND0110000,1976,North Dakota,7e3,38,021,38021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divide,ND01200,ND0120000,1976,North Dakota,4111,38,023,38023,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunn,ND01300,ND0130000,1976,North Dakota,4613,38,025,38025,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddy,ND01400,ND0140000,1976,North Dakota,3810,38,027,38027,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmons,ND01500,ND0150000,1976,North Dakota,6819,38,029,38029,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foster,ND01600,ND0160000,1976,North Dakota,4913,38,031,38031,3,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Valley,ND01700,ND0170000,1976,North Dakota,2507,38,033,38033,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Forks,ND01800,ND0180000,1976,North Dakota,20091,38,035,38035,10,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Forks,ND01801,ND0180100,1976,North Dakota,42581,38,035,38035,64,64,0,8,1,7,0,0,10,0,0,0,10,0,0,9,0,0,0,1,10,7,0,0,0,0,2,1,0,0,0,0
Grant,ND01900,ND0190000,1976,North Dakota,6e3,38,037,38037,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Griggs,ND02000,ND0200000,1976,North Dakota,4011,38,039,38039,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hettinger,ND02100,ND0210000,1976,North Dakota,5200,38,041,38041,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidder,ND02200,ND0220000,1976,North Dakota,4312,38,043,38043,7,6,1,1,0,1,0,0,5,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
La Moure,ND02300,ND0230000,1976,North Dakota,6819,38,045,38045,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,ND02400,ND0240000,1976,North Dakota,4011,38,047,38047,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mchenry,ND02500,ND0250000,1976,North Dakota,7540,38,049,38049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Velva,ND02502,ND0250200,1976,North Dakota,1210,38,049,38049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mcintosh,ND02600,ND0260000,1976,North Dakota,5214,38,051,38051,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckenzie,ND02700,ND0270000,1976,North Dakota,4410,38,053,38053,6,5,1,6,2,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Watford City,ND02701,ND0270100,1976,North Dakota,1790,38,053,38053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mclean,ND02800,ND0280000,1976,North Dakota,11532,38,055,38055,19,19,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer,ND02900,ND0290000,1976,North Dakota,7200,38,057,38057,9,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morton,ND03000,ND0300000,1976,North Dakota,7500,38,059,38059,11,10,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Mandan,ND03002,ND0300200,1976,North Dakota,13500,38,059,38059,24,20,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountrail,ND03100,ND0310000,1976,North Dakota,9600,38,061,38061,3,3,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nelson,ND03200,ND0320000,1976,North Dakota,5716,38,063,38063,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,ND03300,ND0330000,1976,North Dakota,2642,38,065,38065,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pembina,ND03400,ND0340000,1976,North Dakota,11780,38,067,38067,9,9,0,4,0,4,0,0,7,0,0,0,7,0,2,3,0,0,0,2,7,0,0,0,1,0,0,0,0,0,5,1
Pierce,ND03500,ND0350000,1976,North Dakota,3318,38,069,38069,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rugby,ND03501,ND0350100,1976,North Dakota,3300,38,069,38069,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramsey,ND03600,ND0360000,1976,North Dakota,5202,38,071,38071,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devils Lake,ND03601,ND0360100,1976,North Dakota,8235,38,071,38071,13,12,1,1,0,1,0,0,7,0,0,0,7,3,3,1,0,0,0,0,7,3,3,0,0,0,1,0,0,0,0,0
Ransom,ND03700,ND0370000,1976,North Dakota,5025,38,073,38073,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisbon,ND03702,ND0370200,1976,North Dakota,2095,38,073,38073,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renville,ND03800,ND0380000,1976,North Dakota,3810,38,075,38075,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richland,ND03900,ND0390000,1976,North Dakota,9993,38,077,38077,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahpeton,ND03903,ND0390300,1976,North Dakota,8257,38,077,38077,11,10,1,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rolette,ND04000,ND0400000,1976,North Dakota,12735,38,079,38079,3,3,0,5,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sargent,ND04100,ND0410000,1976,North Dakota,6117,38,081,38081,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan,ND04200,ND0420000,1976,North Dakota,3309,38,083,38083,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
