agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Lee,MA00213,MA0021300,1975,Massachusetts,6319,25,003,25003,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lenox,MA00214,MA0021400,1975,Massachusetts,5875,25,003,25003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Adams,MA00219,MA0021900,1975,Massachusetts,18983,25,003,25003,35,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pittsfield,MA00222,MA0022200,1975,Massachusetts,57081,25,003,25003,92,91,1,9,2,7,0,0,4,0,0,1,3,0,1,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,1,0
Williamstown,MA00231,MA0023100,1975,Massachusetts,8241,25,003,25003,9,9,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristol County,MA00300,MA0030000,1975,Massachusetts,6370,25,005,25005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acushnet,MA00301,MA0030100,1975,Massachusetts,8439,25,005,25005,15,15,0,2,0,2,0,0,4,0,0,0,4,2,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3
Attleboro,MA00302,MA0030200,1975,Massachusetts,34510,25,005,25005,69,69,0,3,1,2,0,0,11,0,0,0,11,11,0,0,0,0,0,0,11,7,0,0,0,0,3,0,0,0,1,0
Dartmouth,MA00304,MA0030400,1975,Massachusetts,21586,25,005,25005,44,44,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dighton,MA00305,MA0030500,1975,Massachusetts,5076,25,005,25005,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton,MA00306,MA0030600,1975,Massachusetts,13318,25,005,25005,23,23,0,1,0,1,0,0,5,0,0,1,4,3,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,3,0
Fairhaven,MA00307,MA0030700,1975,Massachusetts,16005,25,005,25005,27,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall River,MA00308,MA0030800,1975,Massachusetts,97993,25,005,25005,221,220,1,21,4,17,0,0,70,0,3,3,64,33,5,15,2,2,7,6,70,28,1,0,6,0,3,9,1,0,5,17
Freetown,MA00309,MA0030900,1975,Massachusetts,4478,25,005,25005,9,9,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mansfield,MA00310,MA0031000,1975,Massachusetts,10423,25,005,25005,17,17,0,1,0,1,0,0,6,0,0,0,6,2,0,3,0,1,0,0,6,1,0,0,2,0,3,0,0,0,0,0
New Bedford,MA00311,MA0031100,1975,Massachusetts,100345,25,005,25005,274,267,7,44,18,26,0,0,44,3,2,2,37,2,7,25,0,2,3,5,44,14,1,1,5,0,2,0,0,1,9,11
North Attleboro,MA00312,MA0031200,1975,Massachusetts,19120,25,005,25005,36,35,1,7,2,5,0,0,10,0,0,2,8,5,0,4,0,0,0,1,8,10,0,0,0,0,0,0,0,0,0,0
Norton,MA00313,MA0031300,1975,Massachusetts,9869,25,005,25005,14,14,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raynham,MA00314,MA0031400,1975,Massachusetts,7032,25,005,25005,11,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rehoboth,MA00315,MA0031500,1975,Massachusetts,6994,25,005,25005,12,11,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seekonk,MA00316,MA0031600,1975,Massachusetts,11351,25,005,25005,22,22,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Somerset,MA00317,MA0031700,1975,Massachusetts,20100,25,005,25005,23,23,0,3,1,2,0,0,4,0,0,0,4,3,1,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0
Swansea,MA00318,MA0031800,1975,Massachusetts,15052,25,005,25005,22,20,2,0,0,0,0,0,9,0,0,0,9,6,0,1,0,2,0,0,9,0,0,0,0,0,7,0,2,0,0,0
Taunton,MA00319,MA0031900,1975,Massachusetts,45280,25,005,25005,78,77,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westport,MA00320,MA0032000,1975,Massachusetts,12622,25,005,25005,20,20,0,1,0,1,0,0,2,0,0,0,2,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Dukes County,MA00400,MA0040000,1975,Massachusetts,7336,25,007,25007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex County,MA00500,MA0050000,1975,Massachusetts,18936,25,009,25009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amesbury,MA00501,MA0050100,1975,Massachusetts,11554,25,009,25009,23,23,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Andover,MA00502,MA0050200,1975,Massachusetts,24041,25,009,25009,40,40,0,6,5,1,0,0,7,0,0,0,7,6,1,0,0,0,0,0,7,0,0,0,1,0,0,2,0,0,4,0
Beverly,MA00503,MA0050300,1975,Massachusetts,37382,25,009,25009,73,73,0,2,0,2,0,0,8,0,0,0,8,1,0,0,0,0,2,5,8,1,0,0,0,0,4,0,0,0,0,3
Boxford,MA00504,MA0050400,1975,Massachusetts,4091,25,009,25009,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danvers,MA00505,MA0050500,1975,Massachusetts,25007,25,009,25009,40,40,0,2,1,1,0,0,27,0,0,0,27,6,17,1,1,0,2,0,25,0,0,0,10,2,9,6,0,0,0,0
Essex,MA00506,MA0050600,1975,Massachusetts,2872,25,009,25009,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,MA00507,MA0050700,1975,Massachusetts,5367,25,009,25009,6,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gloucester,MA00508,MA0050800,1975,Massachusetts,27209,25,009,25009,68,68,0,3,2,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Groveland,MA00509,MA0050900,1975,Massachusetts,5460,25,009,25009,6,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,MA00510,MA0051000,1975,Massachusetts,6675,25,009,25009,11,11,0,4,1,3,0,0,2,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
Haverhill,MA00511,MA0051100,1975,Massachusetts,45702,25,009,25009,92,92,0,5,2,3,0,0,20,1,0,5,14,9,2,8,0,1,0,0,0,7,2,1,5,0,4,1,0,0,0,0
Ipswich,MA00512,MA0051200,1975,Massachusetts,10907,25,009,25009,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,MA00513,MA0051300,1975,Massachusetts,64329,25,009,25009,148,146,2,6,4,2,0,0,20,0,0,2,18,18,0,0,0,0,2,0,20,15,0,0,1,0,0,1,0,0,1,2
Lynn,MA00514,MA0051400,1975,Massachusetts,87442,25,009,25009,187,184,3,8,0,8,0,0,21,0,0,3,18,19,2,0,0,0,0,0,0,14,0,0,1,2,0,4,0,0,0,0
Lynnfield,MA00515,MA0051500,1975,Massachusetts,11931,25,009,25009,22,22,0,4,3,1,0,0,10,1,1,1,7,5,0,0,0,0,2,3,10,1,0,0,2,3,3,1,0,0,0,0
Manchester,MA00516,MA0051600,1975,Massachusetts,5226,25,009,25009,13,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marblehead,MA00517,MA0051700,1975,Massachusetts,21574,25,009,25009,42,42,0,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Merrimac,MA00518,MA0051800,1975,Massachusetts,4202,25,009,25009,7,6,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methuen,MA00519,MA0051900,1975,Massachusetts,35e3,25,009,25009,51,51,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middleton,MA00520,MA0052000,1975,Massachusetts,4032,25,009,25009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nahant Twp,MA00521,MA0052100,1975,Massachusetts,4179,25,009,25009,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newbury,MA00522,MA0052200,1975,Massachusetts,4026,25,009,25009,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newburyport,MA00523,MA0052300,1975,Massachusetts,16038,25,009,25009,33,33,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Andover,MA00524,MA0052400,1975,Massachusetts,16e3,25,009,25009,30,30,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Peabody,MA00525,MA0052500,1975,Massachusetts,5e4,25,009,25009,87,87,0,5,2,3,0,0,13,0,1,1,11,3,1,5,0,0,3,1,13,0,0,0,0,0,3,3,1,0,3,3
Rockport,MA00526,MA0052600,1975,Massachusetts,5718,25,009,25009,16,16,0,1,1,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0
Rowley,MA00527,MA0052700,1975,Massachusetts,3084,25,009,25009,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salem,MA00528,MA0052800,1975,Massachusetts,41069,25,009,25009,91,91,0,6,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Salisbury,MA00529,MA0052900,1975,Massachusetts,4240,25,009,25009,14,14,0,0,0,0,0,0,7,0,0,0,7,4,1,0,0,1,1,0,7,5,0,0,0,1,0,1,0,0,0,0
Saugus,MA00530,MA0053000,1975,Massachusetts,25e3,25,009,25009,45,45,0,1,0,1,0,0,3,0,1,0,2,2,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Swampscott,MA00531,MA0053100,1975,Massachusetts,13776,25,009,25009,34,34,0,1,0,1,0,0,5,0,0,1,4,4,1,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,1
Topsfield,MA00532,MA0053200,1975,Massachusetts,5301,25,009,25009,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wenham,MA00533,MA0053300,1975,Massachusetts,3905,25,009,25009,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin County,MA00600,MA0060000,1975,Massachusetts,29191,25,011,25011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenfield,MA00610,MA0061000,1975,Massachusetts,17949,25,011,25011,35,34,1,3,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Montague,MA00616,MA0061600,1975,Massachusetts,8921,25,011,25011,13,13,0,1,0,1,0,0,10,0,0,1,9,8,2,0,0,0,0,0,9,3,1,0,2,0,2,0,0,2,0,0
Orange,MA00619,MA0061900,1975,Massachusetts,6443,25,011,25011,9,9,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Hampden County,MA00700,MA0070000,1975,Massachusetts,11832,25,013,25013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agawam,MA00701,MA0070100,1975,Massachusetts,21524,25,013,25013,41,40,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicopee,MA00705,MA0070500,1975,Massachusetts,66082,25,013,25013,125,122,3,5,0,5,0,0,4,0,1,1,2,0,2,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,1,0
East Longmeadow,MA00706,MA0070600,1975,Massachusetts,13225,25,013,25013,24,24,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hampden,MA00708,MA0070800,1975,Massachusetts,4751,25,013,25013,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holyoke,MA00710,MA0071000,1975,Massachusetts,48453,25,013,25013,116,114,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longmeadow,MA00711,MA0071100,1975,Massachusetts,16563,25,013,25013,29,29,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Ludlow,MA00712,MA0071200,1975,Massachusetts,17424,25,013,25013,27,27,0,1,0,1,0,0,16,2,0,0,14,16,0,0,0,0,0,0,14,11,0,2,1,0,0,2,0,0,0,0
Monson,MA00713,MA0071300,1975,Massachusetts,7376,25,013,25013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,MA00715,MA0071500,1975,Massachusetts,11755,25,013,25013,15,15,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southwick,MA00717,MA0071700,1975,Massachusetts,6274,25,013,25013,11,11,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield,MA00718,MA0071800,1975,Massachusetts,164024,25,013,25013,426,419,7,44,10,34,0,0,177,0,3,10,164,103,11,3,6,9,21,24,177,94,2,3,26,0,14,10,0,0,23,5
West Springfield,MA00721,MA0072100,1975,Massachusetts,28249,25,013,25013,67,65,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westfield,MA00722,MA0072200,1975,Massachusetts,31153,25,013,25013,68,68,0,3,0,3,0,0,11,0,0,1,10,4,0,1,0,0,0,6,11,10,0,0,1,0,0,0,0,0,0,0
Wilbraham,MA00723,MA0072300,1975,Massachusetts,13700,25,013,25013,23,23,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Hampshire County,MA00800,MA0080000,1975,Massachusetts,51752,25,015,25015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amherst,MA00801,MA0080100,1975,Massachusetts,9839,25,015,25015,23,22,1,2,0,2,0,0,3,0,0,2,1,2,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1
Easthampton,MA00805,MA0080500,1975,Massachusetts,15084,25,015,25015,23,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hadley,MA00808,MA0080800,1975,Massachusetts,4161,25,015,25015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northampton,MA00812,MA0081200,1975,Massachusetts,32912,25,015,25015,46,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Hadley,MA00815,MA0081500,1975,Massachusetts,18898,25,015,25015,24,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ware,MA00817,MA0081700,1975,Massachusetts,9083,25,015,25015,16,16,0,3,2,1,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
Middlesex County,MA00900,MA0090000,1975,Massachusetts,27196,25,017,25017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acton,MA00901,MA0090100,1975,Massachusetts,15037,25,017,25017,23,23,0,1,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0
Arlington,MA00902,MA0090200,1975,Massachusetts,54493,25,017,25017,88,88,0,12,6,6,0,0,14,2,1,0,11,0,10,4,0,0,0,0,14,3,1,0,7,0,2,1,0,0,0,0
Ashland,MA00904,MA0090400,1975,Massachusetts,8905,25,017,25017,15,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ayer,MA00905,MA0090500,1975,Massachusetts,7527,25,017,25017,12,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bedford,MA00906,MA0090600,1975,Massachusetts,13758,25,017,25017,25,25,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Belmont,MA00907,MA0090700,1975,Massachusetts,27498,25,017,25017,61,61,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billerica,MA00908,MA0090800,1975,Massachusetts,32221,25,017,25017,50,50,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burlington,MA00910,MA0091000,1975,Massachusetts,24306,25,017,25017,53,53,0,4,0,4,0,0,7,0,0,2,5,5,1,0,1,0,0,0,4,5,0,0,1,0,0,0,0,0,0,1
Cambridge,MA00911,MA0091100,1975,Massachusetts,102095,25,017,25017,304,298,6,47,25,22,0,0,64,0,0,7,57,39,6,8,3,2,3,3,60,29,3,0,14,0,2,1,0,0,1,14
Carlisle,MA00912,MA0091200,1975,Massachusetts,3100,25,017,25017,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Chelmsford,MA00913,MA0091300,1975,Massachusetts,31650,25,017,25017,48,48,0,3,1,2,0,0,13,0,1,0,12,9,2,0,0,0,2,0,13,3,0,1,1,0,6,0,0,0,1,1
Concord,MA00914,MA0091400,1975,Massachusetts,17150,25,017,25017,34,34,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Dracut,MA00915,MA0091500,1975,Massachusetts,20200,25,017,25017,30,30,0,1,0,1,0,0,21,1,0,5,15,19,2,0,0,0,0,0,17,12,0,0,7,0,0,0,0,0,2,0
Everett,MA00917,MA0091700,1975,Massachusetts,39713,25,017,25017,116,116,0,5,3,2,0,0,2,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Framingham,MA00918,MA0091800,1975,Massachusetts,65564,25,017,25017,108,108,0,7,3,4,0,0,7,0,1,2,4,0,2,1,0,0,2,2,5,1,1,0,1,0,3,1,0,0,0,0
Groton,MA00919,MA0091900,1975,Massachusetts,5463,25,017,25017,7,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holliston,MA00920,MA0092000,1975,Massachusetts,12921,25,017,25017,17,17,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Hopkinton,MA00921,MA0092100,1975,Massachusetts,6089,25,017,25017,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson,MA00922,MA0092200,1975,Massachusetts,16827,25,017,25017,31,31,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington,MA00923,MA0092300,1975,Massachusetts,32477,25,017,25017,46,46,0,6,2,4,0,0,12,0,0,0,12,0,1,8,2,0,1,0,12,6,0,0,0,0,0,0,0,0,4,2
Lincoln,MA00924,MA0092400,1975,Massachusetts,7704,25,017,25017,10,10,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Littleton,MA00925,MA0092500,1975,Massachusetts,6629,25,017,25017,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
