agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Amite,MS00300,MS0030000,1975,Mississippi,11700,28,005,28005,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gloster,MS00301,MS0030100,1975,Mississippi,1326,28,005,28005,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Attala,MS00400,MS0040000,1975,Mississippi,11682,28,007,28007,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosciusko,MS00401,MS0040100,1975,Mississippi,6898,28,007,28007,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benton,MS00500,MS0050000,1975,Mississippi,7371,28,009,28009,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolivar,MS00600,MS0060000,1975,Mississippi,34277,28,011,28011,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cleveland,MS00601,MS0060100,1975,Mississippi,15e3,28,011,28011,38,38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calhoun,MS00700,MS0070000,1975,Mississippi,15348,28,013,28013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll,MS00800,MS0080000,1975,Mississippi,8582,28,015,28015,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaiden,MS00801,MS0080100,1975,Mississippi,708,28,015,28015,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chickasaw,MS00900,MS0090000,1975,Mississippi,11389,28,017,28017,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,MS00901,MS0090100,1975,Mississippi,2794,28,017,28017,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okolona,MS00902,MS0090200,1975,Mississippi,3084,28,017,28017,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Choctaw,MS01000,MS0100000,1975,Mississippi,8280,28,019,28019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claiborne,MS01100,MS0110000,1975,Mississippi,7581,28,021,28021,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Port Gibson,MS01101,MS0110100,1975,Mississippi,2618,28,021,28021,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clarke,MS01200,MS0120000,1975,Mississippi,15752,28,023,28023,3,3,0,1,0,1,0,0,6,0,0,0,6,3,2,1,0,0,0,0,6,3,0,0,1,0,2,0,0,0,0,0
Clay,MS01300,MS0130000,1975,Mississippi,10788,28,025,28025,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Point,MS01301,MS0130100,1975,Mississippi,8802,28,025,28025,20,20,0,6,5,1,0,0,4,0,0,0,4,2,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,2,0
Coahoma,MS01400,MS0140000,1975,Mississippi,16500,28,027,28027,7,7,0,5,4,1,0,0,8,1,1,0,6,4,3,0,0,0,0,1,5,6,0,0,0,0,2,0,0,0,0,0
Clarksdale,MS01401,MS0140100,1975,Mississippi,23500,28,027,28027,40,37,3,4,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Copiah,MS01500,MS0150000,1975,Mississippi,16509,28,029,28029,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Springs,MS01501,MS0150100,1975,Mississippi,4314,28,029,28029,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazlehurst,MS01502,MS0150200,1975,Mississippi,4724,28,029,28029,10,10,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Covington,MS01600,MS0160000,1975,Mississippi,14541,28,031,28031,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,MS01700,MS0170000,1975,Mississippi,45658,28,033,28033,8,8,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hernando,MS01703,MS0170300,1975,Mississippi,3417,28,033,28033,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forrest,MS01800,MS0180000,1975,Mississippi,13992,28,035,28035,25,21,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hattiesburg,MS01801,MS0180100,1975,Mississippi,39722,28,035,28035,53,52,1,10,3,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Petal Pd,MS01802,MS0180200,1975,Mississippi,7377,28,035,28035,8,8,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,MS01900,MS0190000,1975,Mississippi,7400,28,037,28037,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccall Creek,MS01902,MS0190200,1975,Mississippi,0,28,037,28037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roxie,MS01904,MS0190400,1975,Mississippi,678,28,037,28037,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George,MS02000,MS0200000,1975,Mississippi,13834,28,039,28039,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greene,MS02100,MS0210000,1975,Mississippi,6723,28,041,28041,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leakesville,MS02101,MS0210100,1975,Mississippi,1225,28,041,28041,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mclain,MS02102,MS0210200,1975,Mississippi,635,28,041,28041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,MS02200,MS0220000,1975,Mississippi,10131,28,043,28043,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,MS02201,MS0220100,1975,Mississippi,10165,28,043,28043,22,22,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hancock,MS02300,MS0230000,1975,Mississippi,7913,28,045,28045,10,10,0,4,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Bay St Louis,MS02302,MS0230200,1975,Mississippi,7097,28,045,28045,8,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waveland,MS02303,MS0230300,1975,Mississippi,3267,28,045,28045,7,7,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Harrison,MS02400,MS0240000,1975,Mississippi,42818,28,047,28047,44,44,0,29,15,14,0,0,11,1,0,1,9,3,1,2,0,3,2,0,8,7,0,0,1,0,0,0,0,0,2,1
Biloxi,MS02401,MS0240100,1975,Mississippi,51835,28,047,28047,84,82,2,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulfport,MS02402,MS0240200,1975,Mississippi,46400,28,047,28047,60,59,1,24,9,15,0,0,12,0,1,0,11,7,1,3,1,0,0,0,11,3,1,0,0,0,1,1,0,0,0,6
Long Beach,MS02403,MS0240300,1975,Mississippi,6777,28,047,28047,10,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pass Christian,MS02404,MS0240400,1975,Mississippi,3272,28,047,28047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hinds,MS02500,MS0250000,1975,Mississippi,43029,28,049,28049,49,41,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MS02501,MS0250100,1975,Mississippi,173984,28,049,28049,354,342,12,131,61,70,0,0,152,5,2,3,142,62,15,26,0,14,3,32,152,39,1,1,7,0,22,45,0,1,7,29
Clinton,MS02503,MS0250300,1975,Mississippi,7627,28,049,28049,13,12,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica,MS02504,MS0250400,1975,Mississippi,1072,28,049,28049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry,MS02506,MS0250600,1975,Mississippi,575,28,049,28049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holmes,MS02600,MS0260000,1975,Mississippi,17746,28,051,28051,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durant,MS02601,MS0260100,1975,Mississippi,2800,28,051,28051,4,4,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0,1,4,1,0,0,2,0,1,0,0,0,0,0
Lexington,MS02602,MS0260200,1975,Mississippi,2780,28,051,28051,7,6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Humphreys,MS02700,MS0270000,1975,Mississippi,11012,28,053,28053,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belzoni,MS02701,MS0270100,1975,Mississippi,3024,28,053,28053,6,6,0,5,3,2,0,0,4,1,0,0,3,1,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,1
Issaquena,MS02800,MS0280000,1975,Mississippi,2221,28,055,28055,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itawamba,MS02900,MS0290000,1975,Mississippi,14641,28,057,28057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulton,MS02901,MS0290100,1975,Mississippi,3030,28,057,28057,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MS03000,MS0300000,1975,Mississippi,37055,28,059,28059,35,29,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moss Point,MS03001,MS0300100,1975,Mississippi,24500,28,059,28059,31,25,6,1,1,0,0,0,7,2,0,1,4,1,3,1,2,0,0,0,7,0,2,0,1,0,4,0,0,0,0,0
Ocean Springs,MS03002,MS0300200,1975,Mississippi,10250,28,059,28059,24,20,4,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Pascagoula,MS03003,MS0300300,1975,Mississippi,33413,28,059,28059,56,53,3,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper,MS03100,MS0310000,1975,Mississippi,13462,28,061,28061,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bay Springs,MS03101,MS0310100,1975,Mississippi,1853,28,061,28061,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heidelberg,MS03102,MS0310200,1975,Mississippi,1144,28,061,28061,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,MS03200,MS0320000,1975,Mississippi,7237,28,063,28063,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette,MS03201,MS0320100,1975,Mississippi,1649,28,063,28063,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Davis,MS03300,MS0330000,1975,Mississippi,13430,28,065,28065,4,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jones,MS03400,MS0340000,1975,Mississippi,27979,28,067,28067,6,6,0,6,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ellisville,MS03401,MS0340100,1975,Mississippi,4866,28,067,28067,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel,MS03402,MS0340200,1975,Mississippi,25500,28,067,28067,53,53,0,16,4,12,0,0,5,0,0,0,5,2,1,2,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0
Sandersville,MS03403,MS0340300,1975,Mississippi,727,28,067,28067,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kemper,MS03500,MS0350000,1975,Mississippi,10502,28,069,28069,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Miss Jr College,MS03502,MS0350200,1975,Mississippi,0,28,069,28069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,MS03600,MS0360000,1975,Mississippi,11567,28,071,28071,4,4,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxford,MS03601,MS0360100,1975,Mississippi,15495,28,071,28071,25,22,3,2,0,2,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0
University Of Miss,MS03602,MS0360200,1975,Mississippi,0,28,071,28071,25,22,3,8,5,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
Lamar,MS03700,MS0370000,1975,Mississippi,15773,28,073,28073,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purvis,MS03701,MS0370100,1975,Mississippi,2100,28,073,28073,4,4,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lauderdale,MS03800,MS0380000,1975,Mississippi,27265,28,075,28075,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meridian,MS03801,MS0380100,1975,Mississippi,44429,28,075,28075,97,97,0,6,0,6,0,0,36,2,0,0,34,23,0,6,0,0,0,7,28,27,0,0,9,0,0,0,0,0,0,0
Lawrence,MS03900,MS0390000,1975,Mississippi,11511,28,077,28077,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leake,MS04000,MS0400000,1975,Mississippi,14952,28,079,28079,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carthage,MS04001,MS0400100,1975,Mississippi,3224,28,079,28079,6,6,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,MS04100,MS0410000,1975,Mississippi,26583,28,081,28081,11,11,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tupelo,MS04101,MS0410100,1975,Mississippi,22523,28,081,28081,60,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leflore,MS04200,MS0420000,1975,Mississippi,15068,28,083,28083,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood,MS04201,MS0420100,1975,Mississippi,23221,28,083,28083,51,50,1,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Itta Bena,MS04202,MS0420200,1975,Mississippi,2405,28,083,28083,5,5,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Lincoln,MS04300,MS0430000,1975,Mississippi,15949,28,085,28085,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookhaven,MS04301,MS0430100,1975,Mississippi,10911,28,085,28085,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lowndes,MS04400,MS0440000,1975,Mississippi,27595,28,087,28087,11,10,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columbus,MS04401,MS0440100,1975,Mississippi,26629,28,087,28087,52,51,1,9,3,6,0,0,10,1,0,0,9,1,3,6,0,0,0,0,8,7,0,0,1,0,0,2,0,0,0,0
Madison,MS04500,MS0450000,1975,Mississippi,18869,28,089,28089,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,MS04501,MS0450100,1975,Mississippi,11270,28,089,28089,16,16,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgeland,MS04502,MS0450200,1975,Mississippi,1770,28,089,28089,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marion,MS04600,MS0460000,1975,Mississippi,16518,28,091,28091,4,4,0,0,0,0,0,0,6,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Columbia,MS04601,MS0460100,1975,Mississippi,7817,28,091,28091,19,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,MS04700,MS0470000,1975,Mississippi,21303,28,093,28093,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holly Springs,MS04701,MS0470100,1975,Mississippi,6668,28,093,28093,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,MS04800,MS0480000,1975,Mississippi,20490,28,095,28095,4,4,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aberdeen,MS04801,MS0480100,1975,Mississippi,7500,28,095,28095,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amory,MS04802,MS0480200,1975,Mississippi,7554,28,095,28095,12,12,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Montgomery,MS04900,MS0490000,1975,Mississippi,7690,28,097,28097,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winona,MS04901,MS0490100,1975,Mississippi,5740,28,097,28097,11,11,0,3,1,2,0,0,4,0,2,0,2,0,3,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0
Neshoba,MS05000,MS0500000,1975,Mississippi,15445,28,099,28099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philadelphia,MS05001,MS0500100,1975,Mississippi,6669,28,099,28099,17,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newton,MS05100,MS0510000,1975,Mississippi,16166,28,101,28101,3,3,0,6,6,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Newton,MS05102,MS0510200,1975,Mississippi,3726,28,101,28101,9,8,1,3,3,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Noxubee,MS05200,MS0520000,1975,Mississippi,10893,28,103,28103,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macon,MS05201,MS0520100,1975,Mississippi,2436,28,103,28103,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oktibbeha,MS05300,MS0530000,1975,Mississippi,18839,28,105,28105,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Starkville,MS05301,MS0530100,1975,Mississippi,12565,28,105,28105,24,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mississippi State Univ,MS05303,MS0530300,1975,Mississippi,0,28,105,28105,15,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panola,MS05400,MS0540000,1975,Mississippi,24100,28,107,28107,6,6,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Batesville,MS05401,MS0540100,1975,Mississippi,3972,28,107,28107,6,6,0,2,2,0,0,0,3,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
Pearl River,MS05500,MS0550000,1975,Mississippi,14941,28,109,28109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Picayune,MS05501,MS0550100,1975,Mississippi,10530,28,109,28109,20,16,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poplarville,MS05502,MS0550200,1975,Mississippi,2500,28,109,28109,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perry,MS05600,MS0560000,1975,Mississippi,9694,28,111,28111,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pike,MS05700,MS0570000,1975,Mississippi,18740,28,113,28113,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
