agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Stafford Police Department,2016,Kansas,976,KS09301,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2015,Kansas,993,KS09301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2014,Kansas,1015,KS09301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2013,Kansas,1015,KS09301,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2012,Kansas,1032,KS09301,4,1,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2011,Kansas,1049,KS09301,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2010,Kansas,1042,KS09301,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2009,Kansas,1015,KS09301,3,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2008,Kansas,1030,KS09301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2007,Kansas,1041,KS09301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2006,Kansas,1075,KS09301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2005,Kansas,1081,KS09301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,2004,Kansas,1102,KS09301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2003,Kansas,1123,KS09301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2002,Kansas,1173,KS09301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2001,Kansas,1164,KS09301,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,2000,Kansas,1161,KS09301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1999,Kansas,1182,KS09301,4,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1998,Kansas,1228,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1997,Kansas,1345,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1996,Kansas,1334,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1995,Kansas,1331,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1994,Kansas,1287,KS09301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,1993,Kansas,1276,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1992,Kansas,1368,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1991,Kansas,1353,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1990,Kansas,1344,KS09301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,1989,Kansas,1370,KS09301,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Police Department,1988,Kansas,1199,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stafford Police Department,1987,Kansas,1268,KS09301,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
