agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Okaloosa County Sheriff's Office,2017,Florida,137654,FL04600,61,33,94,29,228,257,90,261,351,0,0,0,0,0,8,8,0,0,2,33,31,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,3,3,0,0,0,5,0,0,2,39,41
Okaloosa County Sheriff's Office,2016,Florida,135823,FL04600,61,33,94,29,228,257,90,261,351,0,0,0,0,0,5,5,6,0,3,43,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,1,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,1,1,5,0,2,17,6,0,3,39,48
Okaloosa County Sheriff's Office,2015,Florida,135292,FL04600,61,33,94,29,228,257,90,261,351,0,1,0,0,0,3,3,7,0,15,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,7,10,21,3,0,2,2,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,5,3,8,0,0,0,2,7,0,15,23,45
Okaloosa County Sheriff's Office,2014,Florida,134208,FL04600,61,33,94,29,228,257,90,261,351,0,0,0,0,0,4,4,0,0,5,41,36,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,4,27,31,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0,0,0,0,5,40,45
Okaloosa County Sheriff's Office,2013,Florida,130878,FL04600,62,30,92,27,223,250,89,253,342,0,0,1,0,0,10,9,1,1,2,25,21,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,20,21,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,3,1,0,0,4,2,1,2,30,35
Okaloosa County Sheriff's Office,2012,Florida,125328,FL04600,66,29,95,26,213,239,92,242,334,0,0,0,0,1,8,7,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,19,20,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,1,0,0,1,31,32
Okaloosa County Sheriff's Office,2011,Florida,123494,FL04600,64,33,97,30,215,245,94,248,342,0,0,0,0,0,7,7,0,0,3,22,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,15,16,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,5,0,0,0,1,0,0,3,26,29
Okaloosa County Sheriff's Office,2010,Florida,121835,FL04600,61,30,91,28,218,246,89,248,337,0,0,0,0,0,6,6,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2,2,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,0,0,0,24,24
Okaloosa County Sheriff's Office,2009,Florida,121263,FL04600,65,31,96,28,226,254,93,257,350,0,2,0,0,1,2,1,0,0,2,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,18,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,1,0,0,1,3,0,0,3,29,32
Okaloosa County Sheriff's Office,2008,Florida,122690,FL04600,67,31,98,32,224,256,99,255,354,0,1,0,0,1,2,1,0,0,5,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,5,0,0,0,2,2,0,0,0,1,0,0,6,20,26
Okaloosa County Sheriff's Office,2007,Florida,122980,FL04600,72,31,103,34,229,263,106,260,366,0,0,0,0,0,0,0,0,0,3,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,0,0,0,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,3,26,29
Okaloosa County Sheriff's Office,2006,Florida,127076,FL04600,75,33,108,35,226,261,110,259,369,0,0,0,0,1,5,4,0,0,3,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,14,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,2,0,0,4,20,24
Okaloosa County Sheriff's Office,2005,Florida,127876,FL04600,74,33,107,32,225,257,106,258,364,0,0,0,0,2,3,1,0,0,4,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,6,12,18
Okaloosa County Sheriff's Office,2004,Florida,125751,FL04600,62,27,89,29,213,242,91,240,331,0,0,0,0,1,2,1,1,0,4,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,5,7,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,1,0,0,0,2,1,0,5,11,17
Okaloosa County Sheriff's Office,2003,Florida,123272,FL04600,53,28,81,24,209,233,77,237,314,0,0,0,0,0,0,0,1,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,11,12
Okaloosa County Sheriff's Office,2002,Florida,122296,FL04600,50,27,77,26,206,232,76,233,309,0,0,0,0,0,1,1,1,1,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,5,8
Okaloosa County Sheriff's Office,2001,Florida,115818,FL04600,48,26,74,23,195,218,71,221,292,0,0,0,0,0,3,3,0,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,8,10
Okaloosa County Sheriff's Office,2e3,Florida,112894,FL04600,42,26,68,26,183,209,68,209,277,0,0,0,0,3,4,1,0,1,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,1,0,1,0,0,0,0,0,1,5,6,12
Okaloosa County Sheriff's Office,1999,Florida,113409,FL04600,39,20,59,22,182,204,61,202,263,0,0,0,0,0,2,2,0,1,1,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,1,1,15,17
Okaloosa County Sheriff's Office,1998,Florida,116421,FL04600,32,16,48,24,177,201,56,193,249,0,0,1,1,1,9,6,0,0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,0,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,1,3,11,16
Okaloosa County Sheriff's Office,1997,Florida,108600,FL04600,33,15,48,15,148,163,48,163,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okaloosa County Sheriff's Office,1996,Florida,107092,FL04600,25,14,39,18,134,152,43,148,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okaloosa County Sheriff's Office,1995,Florida,105352,FL04600,23,15,38,18,129,147,41,144,185,0,0,0,0,1,13,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,1,0,0,2,12,14
Okaloosa County Sheriff's Office,1994,Florida,105935,FL04600,25,15,40,18,114,132,43,129,172,0,0,1,0,0,5,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,5,7
Okaloosa County Sheriff's Office,1993,Florida,103855,FL04600,26,16,42,11,112,123,37,128,165,0,0,0,1,0,20,19,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,11,0,0,0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,19,21
Okaloosa County Sheriff's Office,1992,Florida,101373,FL04600,28,11,39,13,106,119,41,117,158,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,12,12
Okaloosa County Sheriff's Office,1991,Florida,99788,FL04600,29,11,40,19,104,123,48,115,163,0,0,1,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,12
Okaloosa County Sheriff's Office,1990,Florida,97240,FL04600,25,8,33,6,99,105,31,107,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okaloosa County Sheriff's Office,1989,Florida,101531,FL04600,46,11,57,43,91,134,89,102,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okaloosa County Sheriff's Office,1988,Florida,96063,FL04600,44,9,53,34,98,132,78,107,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okaloosa County Sheriff's Office,1987,Florida,93457,FL04600,42,6,48,38,98,136,80,104,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Okaloosa County Sheriff's Office,1986,Florida,85068,FL04600,34,6,40,16,94,110,50,100,150,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Okaloosa County Sheriff's Office,1985,Florida,82154,FL04600,32,5,37,31,80,111,63,85,148,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4
Okaloosa County Sheriff's Office,1984,Florida,76250,FL04600,22,4,26,20,60,80,42,64,106,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Okaloosa County Sheriff's Office,1983,Florida,72701,FL04600,21,5,26,20,57,77,41,62,103,0,0,0,0,1,3,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,7
