agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Dona Ana,NM00700,NM0070000,1975,New Mexico,34671,35,013,35013,24,24,0,15,10,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Las Cruces,NM00701,NM0070100,1975,New Mexico,43472,35,013,35013,80,77,3,30,9,21,0,0,5,1,0,0,4,0,3,2,0,0,0,0,3,2,0,0,0,0,0,0,1,0,2,0
New Mexico State Univ,NM00704,NM0070400,1975,New Mexico,0,35,013,35013,17,16,1,3,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Mesilla,NM00705,NM0070500,1975,New Mexico,2200,35,013,35013,6,5,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Eddy,NM00800,NM0080000,1975,New Mexico,11385,35,015,35015,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artesia,NM00801,NM0080100,1975,New Mexico,10070,35,015,35015,20,16,4,1,1,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Carlsbad,NM00802,NM0080200,1975,New Mexico,20858,35,015,35015,29,28,1,12,3,9,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Grant,NM00900,NM0090000,1975,New Mexico,7579,35,017,35017,31,27,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silver City,NM00901,NM0090100,1975,New Mexico,8901,35,017,35017,19,17,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bayard,NM00902,NM0090200,1975,New Mexico,3500,35,017,35017,5,5,0,3,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Central,NM00903,NM0090300,1975,New Mexico,2027,35,017,35017,4,4,0,1,0,1,0,0,5,0,0,1,4,5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,4,0
Hurley,NM00904,NM0090400,1975,New Mexico,1953,35,017,35017,3,3,0,1,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
Western New Mexico Univ,NM00905,NM0090500,1975,New Mexico,0,35,017,35017,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guadalupe,NM01000,NM0100000,1975,New Mexico,1658,35,019,35019,6,5,1,0,0,0,0,0,12,0,1,0,11,0,2,10,0,0,0,0,12,0,0,0,10,0,0,1,0,0,0,1
Santa Rosa,NM01001,NM0100100,1975,New Mexico,2550,35,019,35019,5,5,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaughn,NM01002,NM0100200,1975,New Mexico,890,35,019,35019,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harding,NM01100,NM0110000,1975,New Mexico,1325,35,021,35021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidalgo,NM01200,NM0120000,1975,New Mexico,1516,35,023,35023,6,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lordsburg,NM01201,NM0120100,1975,New Mexico,3984,35,023,35023,11,7,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Lea,NM01300,NM0130000,1975,New Mexico,8448,35,025,35025,23,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eunice,NM01301,NM0130100,1975,New Mexico,2717,35,025,35025,4,4,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hobbs,NM01302,NM0130200,1975,New Mexico,26773,35,025,35025,49,48,1,16,1,15,0,0,49,0,2,2,45,0,18,29,0,2,0,0,49,22,0,0,7,1,1,2,0,0,11,5
Jal,NM01303,NM0130300,1975,New Mexico,2676,35,025,35025,3,3,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovington,NM01304,NM0130400,1975,New Mexico,9355,35,025,35025,17,16,1,5,1,4,0,0,2,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0
Tatum,NM01305,NM0130500,1975,New Mexico,1010,35,025,35025,3,3,0,4,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Lincoln,NM01400,NM0140000,1975,New Mexico,5863,35,027,35027,7,7,0,7,3,4,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0
Ruidoso,NM01401,NM0140100,1975,New Mexico,3925,35,027,35027,18,17,1,2,1,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
Los Alamos County,NM01500,NM0150000,1975,New Mexico,0,35,028,35028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Los Alamos,NM01501,NM0150100,1975,New Mexico,15804,35,028,35028,30,29,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luna,NM01600,NM0160000,1975,New Mexico,3145,35,029,35029,24,20,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deming,NM01601,NM0160100,1975,New Mexico,11027,35,029,35029,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mckinley,NM01700,NM0170000,1975,New Mexico,26780,35,031,35031,14,12,2,0,0,0,0,0,4,0,0,1,3,2,2,0,0,0,0,0,4,1,0,0,0,1,1,1,0,0,0,0
Gallup,NM01701,NM0170100,1975,New Mexico,14628,35,031,35031,36,33,3,20,14,6,0,0,8,0,0,1,7,0,7,0,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,7
Zuni Agency,NM01703,NM0170300,1975,New Mexico,8654,35,031,35031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mora,NM01800,NM0180000,1975,New Mexico,4244,35,033,35033,3,3,0,3,1,2,0,0,7,1,2,0,4,4,0,1,0,2,0,0,5,3,0,0,1,3,0,0,0,0,0,0
Wagon Mound,NM01801,NM0180100,1975,New Mexico,650,35,033,35033,3,3,0,0,0,0,0,0,4,0,0,1,3,1,3,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,1
Otero,NM01900,NM0190000,1975,New Mexico,13697,35,035,35035,7,5,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alamogordo,NM01901,NM0190100,1975,New Mexico,26809,35,035,35035,33,33,0,19,13,6,0,0,12,0,0,1,11,0,3,9,0,0,0,0,12,3,0,1,2,0,3,2,0,0,0,1
Tularosa,NM01902,NM0190200,1975,New Mexico,3163,35,035,35035,4,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mescalero Apache Tribal,NM01904,NM0190400,1975,New Mexico,1931,35,035,35035,9,9,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Quay,NM02000,NM0200000,1975,New Mexico,3890,35,037,35037,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tucumcari,NM02001,NM0200100,1975,New Mexico,7529,35,037,35037,26,21,5,1,1,0,0,0,12,0,1,1,10,2,0,9,0,1,0,0,12,9,0,0,1,0,1,0,0,0,1,0
Rio Arriba,NM02100,NM0210000,1975,New Mexico,15703,35,039,35039,20,20,0,2,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Espanola,NM02101,NM0210100,1975,New Mexico,8322,35,039,35039,22,22,0,12,8,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Chama,NM02102,NM0210200,1975,New Mexico,975,35,039,35039,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Jicarilla Apache Police,NM02103,NM0210300,1975,New Mexico,975,35,039,35039,0,0,0,0,0,0,0,0,5,0,0,0,5,0,4,1,0,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0
San Juan Tribal Pd,NM02104,NM0210400,1975,New Mexico,594,35,039,35039,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara Tribal Pd,NM02105,NM0210500,1975,New Mexico,731,35,039,35039,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roosevelt,NM02200,NM0220000,1975,New Mexico,6305,35,041,35041,4,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portales,NM02201,NM0220100,1975,New Mexico,10926,35,041,35041,23,21,2,0,0,0,0,0,6,0,0,0,6,0,1,5,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0
Eastern New Mex Univ,NM02202,NM0220200,1975,New Mexico,0,35,041,35041,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sandoval,NM02300,NM0230000,1975,New Mexico,15280,35,043,35043,8,6,2,4,3,1,0,0,9,2,0,0,7,0,8,1,0,0,0,0,9,3,1,0,1,0,2,0,0,1,0,1
Bernalillo,NM02301,NM0230100,1975,New Mexico,2400,35,043,35043,5,5,0,2,0,2,0,0,8,1,0,0,7,2,3,2,0,1,0,0,8,0,0,0,6,0,0,0,0,0,2,0
Cuba,NM02302,NM0230200,1975,New Mexico,536,35,043,35043,3,3,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
Corrales,NM02303,NM0230300,1975,New Mexico,3800,35,043,35043,4,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cochiti Lake,NM02305,NM0230500,1975,New Mexico,517,35,043,35043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan,NM02400,NM0240000,1975,New Mexico,32336,35,045,35045,19,19,0,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aztec,NM02401,NM0240100,1975,New Mexico,4070,35,045,35045,14,9,5,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
Farmington,NM02402,NM0240200,1975,New Mexico,24350,35,045,35045,65,63,2,19,0,19,0,0,45,3,0,4,38,6,7,22,1,0,4,5,37,14,0,0,3,2,18,1,0,0,2,5
Bloomfield,NM02403,NM0240300,1975,New Mexico,2968,35,045,35045,4,4,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
San Miguel,NM02500,NM0250000,1975,New Mexico,5777,35,047,35047,8,7,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Las Vegas City,NM02501,NM0250100,1975,New Mexico,18489,35,047,35047,19,19,0,8,3,5,0,0,9,3,1,1,4,1,6,2,0,0,0,0,9,4,0,0,0,0,2,1,0,0,2,0
N Mexico Highlands Univ,NM02503,NM0250300,1975,New Mexico,0,35,047,35047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Fe,NM02600,NM0260000,1975,New Mexico,13831,35,049,35049,12,11,1,3,0,3,0,0,8,1,0,2,5,3,4,1,0,0,0,0,7,2,1,0,1,0,0,2,1,0,1,0
Santa Fe,NM02601,NM0260100,1975,New Mexico,46638,35,049,35049,83,81,2,33,12,21,0,0,15,0,1,6,8,0,2,9,0,4,0,0,15,6,0,0,0,0,5,1,0,0,3,0
San Ildefonso Pueblo,NM02602,NM0260200,1975,New Mexico,431,35,049,35049,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra,NM02700,NM0270000,1975,New Mexico,2995,35,051,35051,6,5,1,2,1,1,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Truth Or Consequences,NM02701,NM0270100,1975,New Mexico,5505,35,051,35051,13,12,1,6,2,4,0,0,6,1,0,2,3,0,1,4,1,0,0,0,4,0,0,0,0,0,0,2,0,0,2,2
Socorro,NM02800,NM0280000,1975,New Mexico,5089,35,053,35053,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Socorro,NM02801,NM0280100,1975,New Mexico,4699,35,053,35053,9,8,1,1,1,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1
Taos,NM02900,NM0290000,1975,New Mexico,13854,35,055,35055,9,9,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taos,NM02901,NM0290100,1975,New Mexico,2694,35,055,35055,14,13,1,2,0,2,0,0,4,0,0,0,4,2,2,0,0,0,0,0,4,1,0,0,0,1,0,1,0,0,0,1
Questa,NM02902,NM0290200,1975,New Mexico,1192,35,055,35055,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Red River,NM02903,NM0290300,1975,New Mexico,205,35,055,35055,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taos Pueblo Tribal,NM02904,NM0290400,1975,New Mexico,1121,35,055,35055,2,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Torrance,NM03000,NM0300000,1975,New Mexico,3635,35,057,35057,3,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Encino,NM03001,NM0300100,1975,New Mexico,307,35,057,35057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moriarty,NM03003,NM0300300,1975,New Mexico,1300,35,057,35057,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountainair,NM03004,NM0300400,1975,New Mexico,1255,35,057,35057,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Union,NM03100,NM0310000,1975,New Mexico,2147,35,059,35059,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clayton,NM03101,NM0310100,1975,New Mexico,3155,35,059,35059,6,6,0,4,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Valencia,NM03200,NM0320000,1975,New Mexico,25409,35,061,35061,18,16,2,7,4,3,0,0,4,1,0,0,3,0,3,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,2,0
Belen,NM03201,NM0320100,1975,New Mexico,5354,35,061,35061,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grants,NM03202,NM0320200,1975,New Mexico,9733,35,006,35006,14,13,1,7,2,5,0,0,7,0,0,2,5,0,2,5,0,0,0,0,7,2,0,0,2,0,0,0,0,0,3,0
Los Lunas,NM03203,NM0320300,1975,New Mexico,1080,35,061,35061,6,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan,NM03204,NM0320400,1975,New Mexico,2425,35,006,35006,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bosque Farms,NM03207,NM0320700,1975,New Mexico,999,35,061,35061,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bandelier Nm,NMDI002,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaco Canyon Nm,NMDI003,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gran Quivira Nm,NMDI004,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White Sands Nm,NMDI005,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlsbad Caverns Np,NMDI006,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capulin Mtn Natl Mon,NMDI007,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Union Nm,NMDI008,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gila Cliff Dwellings Nm,NMDI009,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aztec Ruins Nm,NMDI011,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Morro Nm,NMDI012,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pecos Nm,NMDI013,NA,1976,New Mexico,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,NMNSP00,NMNSP0000,1976,New Mexico,0,35,049,35049,0,0,0,0,0,0,0,0,41,3,3,4,31,0,27,11,0,0,2,1,34,5,0,0,7,0,4,3,0,0,12,10
Bernalillo,NM00100,NM0010000,1976,New Mexico,79182,35,001,35001,130,124,6,66,26,40,0,0,2,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Albuquerque,NM00101,NM0010100,1976,New Mexico,292265,35,001,35001,496,460,36,184,53,131,0,0,257,21,5,41,190,0,87,168,0,1,0,1,254,41,3,0,39,15,75,29,0,5,28,22
Univ Of New Mexico,NM00102,NM0010200,1976,New Mexico,0,35,001,35001,27,25,2,16,14,2,0,0,3,0,0,1,2,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,2
Catron,NM00200,NM0020000,1976,New Mexico,2750,35,003,35003,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaves,NM00300,NM0030000,1976,New Mexico,9328,35,005,35005,14,13,1,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roswell,NM00301,NM0030100,1976,New Mexico,35672,35,005,35005,56,55,1,23,10,13,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Colfax,NM00400,NM0040000,1976,New Mexico,1466,35,007,35007,7,6,1,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
