agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Harris County Sheriff's Office,2017,Texas,1878832,TX10100,1338,339,1677,1021,1911,2932,2359,2250,4609,1,0,1,0,11,85,73,12,0,25,195,158,0,0,0,0,0,0,0,2,0,2,0,0,0,2,2,9,0,17,101,127,0,0,2,19,21,0,0,3,21,24,0,0,0,2,2,0,0,1,1,2,0,0,3,31,34,0,0,3,27,30,4,0,5,27,13,0,36,231,280
Harris County Sheriff's Office,2016,Texas,1825580,TX10100,561,365,926,284,2175,2459,845,2540,3385,1,0,0,0,8,71,63,19,1,23,230,187,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,15,0,10,98,123,0,0,3,22,25,1,0,0,32,33,0,0,0,0,0,0,0,0,1,1,0,0,6,39,45,1,0,8,20,29,2,1,3,36,19,1,31,250,301
Harris County Sheriff's Office,2015,Texas,1806761,TX10100,561,365,926,284,2175,2459,845,2540,3385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harris County Sheriff's Office,2014,Texas,1757557,TX10100,561,365,926,284,2175,2459,845,2540,3385,1,0,1,1,8,65,55,17,1,15,154,121,2,0,0,3,5,0,0,0,0,0,0,0,2,3,5,4,1,2,13,20,0,1,0,25,26,1,0,1,53,55,0,0,0,0,0,1,0,1,2,4,0,0,0,1,1,2,0,9,4,15,8,0,8,72,18,2,23,176,219
Harris County Sheriff's Office,2013,Texas,1697008,TX10100,1063,307,1370,779,1837,2616,1842,2144,3986,0,0,0,1,4,66,61,10,7,11,182,154,0,0,0,3,3,0,0,0,1,1,0,4,0,5,9,3,0,1,26,30,1,0,2,45,48,0,2,1,46,49,0,0,0,0,0,4,0,0,0,4,0,2,1,10,13,0,0,3,4,7,2,0,7,75,10,8,15,215,248
Harris County Sheriff's Office,2012,Texas,1622053,TX10100,583,289,872,1133,1850,2983,1716,2139,3855,0,0,1,0,5,79,73,17,1,17,163,128,0,0,0,3,3,2,0,0,0,2,0,0,0,1,1,2,0,4,35,41,0,0,1,44,45,0,0,2,48,50,0,0,0,0,0,5,0,0,0,5,0,0,3,12,15,1,0,3,3,7,8,1,9,55,18,1,22,201,242
Harris County Sheriff's Office,2011,Texas,1596952,TX10100,847,301,1148,646,1911,2557,1493,2212,3705,1,0,1,0,4,75,70,8,1,8,172,155,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,1,2,38,43,2,0,0,69,71,0,0,0,67,67,0,0,0,0,0,1,0,0,0,1,2,0,2,24,28,2,0,6,0,8,0,0,2,25,9,1,12,225,247
Harris County Sheriff's Office,2010,Texas,1564041,TX10100,905,313,1218,604,1994,2598,1509,2307,3816,0,0,1,1,11,92,79,16,2,27,302,257,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,2,1,2,33,38,1,0,5,123,129,0,0,1,68,69,0,0,0,0,0,0,0,1,0,1,8,1,19,52,80,4,0,2,5,11,2,1,7,53,17,3,38,336,394
Harris County Sheriff's Office,2009,Texas,1353235,TX10100,930,314,1244,738,2056,2794,1668,2370,4038,0,0,1,2,14,109,92,36,7,36,366,287,0,0,1,0,1,0,0,1,3,4,0,0,0,0,0,8,4,2,35,49,3,1,6,116,126,0,1,5,70,76,0,0,0,0,0,0,0,0,0,0,4,1,9,46,60,7,1,17,23,48,15,1,9,86,37,9,50,379,475
Harris County Sheriff's Office,2008,Texas,1337796,TX10100,821,312,1133,616,2058,2674,1437,2370,3807,2,1,2,0,18,198,178,26,3,32,426,365,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,8,0,3,33,44,2,0,3,80,85,1,0,4,95,100,0,0,0,2,2,3,0,1,1,5,3,0,6,37,46,6,1,13,35,55,5,2,19,258,28,3,50,543,624
