agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Kenly Police Department,1975,North Carolina,1452,NC05105,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1977,North Carolina,1510,NC05105,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1978,North Carolina,1514,NC05105,3,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1979,North Carolina,1444,NC05105,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1980,North Carolina,1362,NC05105,4,0,4,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1981,North Carolina,1387,NC05105,4,1,3,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1982,North Carolina,1403,NC05105,4,0,4,3,3,0,0,0,1,0,0,0,1,2,1,0,1,0,3,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1
Kenly Police Department,1983,North Carolina,1417,NC05105,4,0,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Kenly Police Department,1984,North Carolina,1506,NC05105,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenly Police Department,1985,North Carolina,1528,NC05105,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenly Police Department,1986,North Carolina,1709,NC05105,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenly Police Department,1987,North Carolina,1681,NC05105,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kenly Police Department,1988,North Carolina,1713,NC05105,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kenly Police Department,1989,North Carolina,1752,NC05105,5,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Kenly Police Department,1990,North Carolina,1549,NC05105,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenly Police Department,1991,North Carolina,1574,NC05105,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
