agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Sitka,AK00109,AK0010900,1975,Alaska,3926,02,220,02220,18,12,6,0,0,0,0,0,5,0,0,1,4,1,0,1,0,0,3,0,4,0,0,0,2,0,2,0,0,0,0,1
Skagway,AK00110,AK0011000,1975,Alaska,750,02,230,02230,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wrangell,AK00111,AK0011100,1975,Alaska,3256,02,275,02275,6,6,0,1,0,1,0,0,3,0,0,1,2,2,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1
Valdez Pd,AK00112,AK0011200,1975,Alaska,6670,02,261,02261,9,9,0,4,1,3,0,0,5,0,0,0,5,1,0,0,0,0,0,4,1,0,0,0,3,0,2,0,0,0,0,0
Bethel,AK00113,AK0011300,1975,Alaska,3172,02,050,02050,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,AK00117,AK0011700,1975,Alaska,1328,02,170,02170,8,8,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,AK00120,AK0012000,1975,Alaska,1803,02,122,02122,5,5,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,AK00122,AK0012200,1975,Alaska,1449,02,122,02122,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,AK00123,AK0012300,1975,Alaska,4116,02,122,02122,8,8,0,5,1,4,0,0,8,0,0,0,8,1,4,3,0,0,0,0,5,7,0,0,0,0,1,0,0,0,0,0
Spenard Service District,AK00124,AK0012400,1975,Alaska,21071,02,020,02020,41,39,2,5,0,5,0,0,10,1,0,0,9,3,7,0,0,0,0,0,10,2,0,1,1,1,0,2,0,0,3,0
Whittier,AK00128,AK0012800,1975,Alaska,190,02,261,02261,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
State Police,AKASP00,AKASP0000,1976,Alaska,162340,02,020,02020,0,0,0,0,0,0,0,0,54,5,2,4,43,8,29,10,0,1,3,3,53,10,1,0,23,0,12,3,0,0,1,4
Katmai Nm,AKDI001,NA,1976,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Mckinley Np,AKDI002,NA,1976,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Nhp,AKDI003,NA,1976,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Bay Nm,AKDI004,NA,1976,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage,AK00101,AK0010100,1976,Alaska,73952,02,020,02020,120,113,7,47,3,44,0,0,33,0,0,0,33,0,15,18,0,0,0,0,33,21,0,0,7,0,1,1,0,0,1,2
Fairbanks,AK00102,AK0010200,1976,Alaska,36874,02,090,02090,39,39,0,25,4,21,0,0,29,2,0,1,26,2,11,15,0,0,1,0,29,11,0,0,10,0,2,1,0,0,4,1
Juneau,AK00103,AK0010300,1976,Alaska,19193,02,110,02110,20,19,1,11,1,10,0,0,20,0,0,0,20,8,8,4,0,0,0,0,18,8,0,0,2,0,5,3,0,1,0,1
Ketchikan,AK00104,AK0010400,1976,Alaska,7770,02,130,02130,28,22,6,0,0,0,0,0,5,0,0,0,5,2,2,1,0,0,0,0,5,0,0,0,2,0,2,0,0,0,1,0
Kodiak,AK00105,AK0010500,1976,Alaska,4412,02,150,02150,14,8,6,3,1,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Nome,AK00106,AK0010600,1976,Alaska,2300,02,180,02180,10,10,0,1,0,1,0,0,11,0,1,1,9,0,0,0,1,0,6,4,4,5,0,0,1,0,4,1,0,0,0,0
Petersburg,AK00107,AK0010700,1976,Alaska,2400,02,198,02198,7,6,1,4,0,4,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Sitka,AK00109,AK0010900,1976,Alaska,7e3,02,220,02220,18,12,6,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3
Skagway,AK00110,AK0011000,1976,Alaska,914,02,230,02230,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wrangell,AK00111,AK0011100,1976,Alaska,3400,02,275,02275,6,6,0,1,1,0,0,0,10,0,0,0,10,9,1,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0
Valdez Pd,AK00112,AK0011200,1976,Alaska,8253,02,261,02261,11,11,0,4,0,4,0,0,6,1,0,1,4,2,2,1,0,0,1,0,5,4,0,0,1,0,0,1,0,0,0,0
Bethel,AK00113,AK0011300,1976,Alaska,3503,02,050,02050,9,9,0,6,2,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Palmer,AK00117,AK0011700,1976,Alaska,1655,02,170,02170,7,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,AK00120,AK0012000,1976,Alaska,2e3,02,122,02122,5,5,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,AK00122,AK0012200,1976,Alaska,1630,02,122,02122,8,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,AK00123,AK0012300,1976,Alaska,5223,02,122,02122,10,10,0,4,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Spenard Service District,AK00124,AK0012400,1976,Alaska,39004,02,020,02020,39,36,3,5,0,5,0,0,9,0,0,1,8,0,3,6,0,0,0,0,9,6,0,0,0,0,0,1,0,0,2,0
Whittier,AK00128,AK0012800,1976,Alaska,177,02,261,02261,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,AKASP00,AKASP0000,1977,Alaska,172397,02,020,02020,0,0,0,0,0,0,0,0,53,9,3,8,33,10,16,19,0,1,2,5,52,11,1,3,15,0,9,1,0,1,6,6
Katmai Nm,AKDI001,NA,1977,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Mckinley Np,AKDI002,NA,1977,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Nhp,AKDI003,NA,1977,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Bay Nm,AKDI004,NA,1977,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage,AK00101,AK0010100,1977,Alaska,120348,02,020,02020,163,152,11,58,6,52,0,0,60,4,0,1,55,3,25,32,0,0,0,0,59,27,0,0,15,0,0,3,0,0,4,11
Fairbanks,AK00102,AK0010200,1977,Alaska,39287,02,090,02090,52,48,4,23,3,20,0,0,15,0,0,1,14,5,4,6,0,0,0,0,15,6,0,0,1,2,0,0,0,0,4,2
Juneau,AK00103,AK0010300,1977,Alaska,20465,02,110,02110,21,21,0,10,0,10,0,0,22,2,0,1,19,7,6,8,0,0,0,1,22,10,0,0,5,0,2,4,0,0,1,0
Ketchikan,AK00104,AK0010400,1977,Alaska,8279,02,130,02130,27,20,7,0,0,0,1,0,10,0,0,0,10,4,2,3,0,0,0,1,9,2,0,0,6,0,1,1,0,0,0,0
Kodiak,AK00105,AK0010500,1977,Alaska,4960,02,150,02150,23,17,6,2,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
Nome,AK00106,AK0010600,1977,Alaska,2451,02,180,02180,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petersburg,AK00107,AK0010700,1977,Alaska,2557,02,198,02198,6,6,0,5,1,4,0,0,5,0,0,0,5,3,2,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,2
Sitka,AK00109,AK0010900,1977,Alaska,7650,02,220,02220,8,8,0,1,0,1,0,0,3,0,1,0,2,0,1,0,0,1,0,1,3,1,0,0,1,0,1,0,0,0,0,0
Skagway,AK00110,AK0011000,1977,Alaska,974,02,230,02230,3,3,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Wrangell,AK00111,AK0011100,1977,Alaska,3623,02,275,02275,7,7,0,1,0,1,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Valdez,AK00112,AK0011200,1977,Alaska,8793,02,261,02261,13,13,0,5,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Bethel,AK00113,AK0011300,1977,Alaska,3500,02,050,02050,8,8,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Palmer,AK00117,AK0011700,1977,Alaska,1859,02,170,02170,7,7,0,5,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Soldotna,AK00120,AK0012000,1977,Alaska,2131,02,122,02122,6,6,0,7,6,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Homer,AK00122,AK0012200,1977,Alaska,1737,02,122,02122,7,7,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,AK00123,AK0012300,1977,Alaska,5800,02,122,02122,10,10,0,5,0,5,0,0,5,0,0,0,5,0,4,1,0,0,0,0,5,2,0,0,3,0,0,0,0,0,0,0
Spenard Service District,AK00124,AK0012400,1977,Alaska,39004,02,020,02020,39,36,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whittier,AK00128,AK0012800,1977,Alaska,189,02,261,02261,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,AKASP00,AKASP0000,1978,Alaska,137383,02,020,02020,0,0,0,0,0,0,0,0,54,7,2,4,41,9,26,16,0,0,0,3,54,11,0,0,14,0,14,3,0,1,6,5
Katmai Nm,AKDI001,NA,1978,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Mckinley Np,AKDI002,NA,1978,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Nhp,AKDI003,NA,1978,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Bay Nm,AKDI004,NA,1978,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage,AK00101,AK0010100,1978,Alaska,145837,02,020,02020,220,199,21,78,9,69,0,0,92,1,0,0,91,14,27,44,0,1,1,5,85,35,0,1,8,3,5,8,0,0,14,18
Fairbanks,AK00102,AK0010200,1978,Alaska,36457,02,090,02090,55,52,3,25,3,22,0,0,13,0,2,1,10,3,1,8,0,0,0,1,13,5,0,0,3,0,1,0,0,0,0,4
Juneau,AK00103,AK0010300,1978,Alaska,22105,02,110,02110,21,20,1,11,0,11,0,0,11,1,0,0,10,0,4,7,0,0,0,0,11,2,0,0,4,0,1,1,0,0,1,2
Ketchikan,AK00104,AK0010400,1978,Alaska,7576,02,130,02130,27,19,8,0,0,0,0,0,5,0,0,0,5,2,0,2,0,1,0,0,5,3,0,0,0,0,2,0,0,0,0,0
Kodiak,AK00105,AK0010500,1978,Alaska,5754,02,150,02150,23,17,6,2,1,1,0,0,4,0,0,1,3,0,1,1,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,2
Nome,AK00106,AK0010600,1978,Alaska,2585,02,180,02180,8,6,2,0,0,0,0,0,10,0,3,2,5,6,2,0,0,0,2,0,10,4,0,0,0,0,1,0,0,2,0,3
Petersburg,AK00107,AK0010700,1978,Alaska,3e3,02,198,02198,8,8,0,4,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Seward,AK00108,AK0010800,1978,Alaska,2460,02,122,02122,9,9,0,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka,AK00109,AK0010900,1978,Alaska,8624,02,220,02220,14,14,0,7,0,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Skagway,AK00110,AK0011000,1978,Alaska,936,02,230,02230,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wrangell,AK00111,AK0011100,1978,Alaska,3325,02,275,02275,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valdez,AK00112,AK0011200,1978,Alaska,4205,02,261,02261,13,13,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bethel,AK00113,AK0011300,1978,Alaska,4400,02,050,02050,7,7,0,2,1,1,0,0,16,0,0,2,14,0,12,2,0,0,0,2,16,10,0,0,4,0,1,0,0,0,0,1
Cordova,AK00114,AK0011400,1978,Alaska,2474,02,261,02261,8,7,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,AK00117,AK0011700,1978,Alaska,2100,02,170,02170,8,8,0,5,0,5,0,0,4,0,0,0,4,3,1,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0
North Slope Borough,AK00118,AK0011800,1978,Alaska,2944,02,185,02185,19,19,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soldotna,AK00120,AK0012000,1978,Alaska,2246,02,122,02122,7,7,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,AK00122,AK0012200,1978,Alaska,2055,02,122,02122,8,8,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,AK00123,AK0012300,1978,Alaska,4747,02,122,02122,12,12,0,5,0,5,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
Spenard Service District,AK00124,AK0012400,1978,Alaska,39004,02,020,02020,39,36,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whittier,AK00128,AK0012800,1978,Alaska,349,02,261,02261,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoonah,AK00131,AK0013100,1978,Alaska,845,02,105,02105,3,3,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Pole,AK00132,AK0013200,1978,Alaska,593,02,090,02090,4,4,0,3,1,2,0,0,3,2,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,1
State Police,AKASP00,AKASP0000,1979,Alaska,123298,02,020,02020,0,0,0,0,0,0,0,0,35,3,0,1,31,7,13,12,0,1,1,1,35,3,0,0,6,0,19,3,0,0,3,1
Katmai Nm,AKDI001,NA,1979,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Mckinley Np,AKDI002,NA,1979,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Nhp,AKDI003,NA,1979,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Bay Nm,AKDI004,NA,1979,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage,AK00101,AK0010100,1979,Alaska,177478,02,020,02020,249,225,24,74,10,64,0,0,102,1,0,2,99,3,32,61,1,1,1,3,101,44,2,1,4,0,15,10,0,0,16,10
Fairbanks,AK00102,AK0010200,1979,Alaska,32126,02,090,02090,55,52,3,25,3,22,0,0,19,0,0,1,18,0,4,15,0,0,0,0,19,6,0,0,9,0,0,0,0,0,0,4
Juneau,AK00103,AK0010300,1979,Alaska,18644,02,110,02110,22,21,1,11,0,11,2,0,17,1,1,0,15,2,1,10,0,3,0,1,17,6,0,0,4,0,1,2,0,0,0,4
Ketchikan,AK00104,AK0010400,1979,Alaska,7620,02,130,02130,27,20,7,0,0,0,0,0,13,0,0,1,12,6,0,3,0,0,0,4,5,6,0,0,4,0,3,0,0,0,0,0
Kodiak,AK00105,AK0010500,1979,Alaska,4744,02,150,02150,16,16,0,9,2,7,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1
Nome,AK00106,AK0010600,1979,Alaska,2505,02,180,02180,8,6,2,0,0,0,0,0,8,1,1,0,6,0,4,3,0,0,0,1,8,4,0,0,0,0,3,0,0,1,0,0
Petersburg,AK00107,AK0010700,1979,Alaska,2340,02,198,02198,8,8,0,4,0,4,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0
Seward,AK00108,AK0010800,1979,Alaska,1713,02,122,02122,8,8,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka,AK00109,AK0010900,1979,Alaska,7143,02,220,02220,14,14,0,7,0,7,0,0,11,2,0,1,8,0,2,9,0,0,0,0,8,6,0,0,4,0,0,1,0,0,0,0
Skagway,AK00110,AK0011000,1979,Alaska,905,02,230,02230,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wrangell,AK00111,AK0011100,1979,Alaska,2603,02,275,02275,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valdez,AK00112,AK0011200,1979,Alaska,4167,02,261,02261,12,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bethel,AK00113,AK0011300,1979,Alaska,3155,02,050,02050,10,10,0,3,1,2,0,0,3,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0
Cordova,AK00114,AK0011400,1979,Alaska,2127,02,261,02261,8,7,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmer,AK00117,AK0011700,1979,Alaska,1934,02,170,02170,7,7,0,5,1,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
North Slope Borough,AK00118,AK0011800,1979,Alaska,2966,02,185,02185,26,26,0,18,8,10,0,0,4,0,0,0,4,1,1,0,0,0,0,2,4,3,0,0,0,0,1,0,0,0,0,0
Soldotna,AK00120,AK0012000,1979,Alaska,2175,02,122,02122,8,8,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,AK00122,AK0012200,1979,Alaska,1890,02,122,02122,8,8,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenai,AK00123,AK0012300,1979,Alaska,4436,02,122,02122,12,12,0,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spenard Service District,AK00124,AK0012400,1979,Alaska,39294,02,020,02020,39,36,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whittier,AK00128,AK0012800,1979,Alaska,345,02,261,02261,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoonah,AK00131,AK0013100,1979,Alaska,1001,02,105,02105,3,3,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Pole,AK00132,AK0013200,1979,Alaska,685,02,090,02090,4,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,AKASP00,AKASP0000,1980,Alaska,127506,02,020,02020,0,0,0,0,0,0,0,0,36,2,1,4,29,5,18,12,0,0,0,1,36,8,0,0,1,1,10,4,0,0,2,10
Katmai Nm,AKDI001,NA,1980,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mount Mckinley Np,AKDI002,NA,1980,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitka Nhp,AKDI003,NA,1980,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Bay Nm,AKDI004,NA,1980,Alaska,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorage,AK00101,AK0010100,1980,Alaska,173992,02,020,02020,252,227,25,82,12,70,0,0,100,1,3,2,94,3,39,55,0,0,2,1,92,55,0,1,3,0,14,8,0,0,4,15
Fairbanks,AK00102,AK0010200,1980,Alaska,22521,02,090,02090,47,43,4,19,3,16,0,0,16,2,0,0,14,1,4,9,0,0,1,1,15,8,0,0,1,1,0,0,0,0,2,4
Juneau,AK00103,AK0010300,1980,Alaska,19483,02,110,02110,20,19,1,13,2,11,0,0,12,0,0,0,12,1,2,8,0,0,0,1,10,6,0,0,2,0,1,0,0,0,1,2
Ketchikan,AK00104,AK0010400,1980,Alaska,7248,02,130,02130,25,18,7,0,0,0,0,0,12,0,0,1,11,1,4,6,0,0,1,0,12,1,0,0,2,1,4,1,0,0,0,3
