agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Fremont,WY00700,WY0070000,1975,Wyoming,15208,56,013,56013,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lander,WY00701,WY0070100,1975,Wyoming,7900,56,013,56013,14,13,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverton,WY00702,WY0070200,1975,Wyoming,8731,56,013,56013,16,15,1,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goshen,WY00800,WY0080000,1975,Wyoming,6646,56,015,56015,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrington,WY00801,WY0080100,1975,Wyoming,5100,56,015,56015,11,10,1,5,0,5,0,0,3,0,0,0,3,1,1,0,0,0,0,1,3,1,0,0,1,0,1,0,0,0,0,0
Hot Springs,WY00900,WY0090000,1975,Wyoming,1902,56,017,56017,5,4,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Thermopolis,WY00901,WY0090100,1975,Wyoming,2941,56,017,56017,5,5,0,5,0,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Johnson,WY01000,WY0100000,1975,Wyoming,5461,56,019,56019,4,4,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo,WY01001,WY0100100,1975,Wyoming,3317,56,019,56019,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laramie,WY01100,WY0110000,1975,Wyoming,24941,56,021,56021,30,27,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheyenne,WY01101,WY0110100,1975,Wyoming,41005,56,021,56021,63,61,2,15,3,12,0,0,3,0,0,0,3,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2
Lincoln,WY01200,WY0120000,1975,Wyoming,8082,56,023,56023,7,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afton,WY01201,WY0120100,1975,Wyoming,1418,56,023,56023,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natrona,WY01300,WY0130000,1975,Wyoming,13867,56,025,56025,41,39,2,6,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Casper,WY01301,WY0130100,1975,Wyoming,40022,56,025,56025,56,55,1,14,1,13,0,0,8,0,0,0,8,0,0,4,1,1,0,2,4,4,0,0,2,0,2,0,0,0,0,0
Niobrara,WY01400,WY0140000,1975,Wyoming,2782,56,027,56027,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park,WY01500,WY0150000,1975,Wyoming,8178,56,029,56029,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody,WY01501,WY0150100,1975,Wyoming,5422,56,029,56029,10,10,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powell,WY01502,WY0150200,1975,Wyoming,5050,56,029,56029,8,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platte,WY01600,WY0160000,1975,Wyoming,7213,56,031,56031,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan County,WY01700,WY0170000,1975,Wyoming,8644,56,033,56033,6,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan,WY01701,WY0170100,1975,Wyoming,11242,56,033,56033,21,21,0,11,0,11,0,0,3,3,0,0,0,2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Sublette,WY01800,WY0180000,1975,Wyoming,3915,56,035,56035,6,6,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweetwater,WY01900,WY0190000,1975,Wyoming,12339,56,037,56037,10,9,1,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green River,WY01901,WY0190100,1975,Wyoming,6088,56,037,56037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs,WY01902,WY0190200,1975,Wyoming,14348,56,037,56037,19,19,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton,WY02000,WY0200000,1975,Wyoming,3722,56,039,56039,9,8,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,WY02001,WY0200100,1975,Wyoming,2872,56,039,56039,10,10,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uinta,WY02100,WY0210000,1975,Wyoming,7934,56,041,56041,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evanston,WY02101,WY0210100,1975,Wyoming,4986,56,041,56041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washakie County,WY02200,WY0220000,1975,Wyoming,3105,56,043,56043,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Worland,WY02201,WY0220100,1975,Wyoming,5395,56,043,56043,11,10,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weston,WY02300,WY0230000,1975,Wyoming,2819,56,045,56045,5,4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Newcastle,WY02301,WY0230100,1975,Wyoming,3363,56,045,56045,7,6,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Teton Np,WYDI001,NA,1976,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellowstone Np,WYDI002,NA,1976,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devils Tower Nm,WYDI003,NA,1976,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Laramie Nhs,WYDI004,NA,1976,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bighorn Canyon Nra,WYDI006,NA,1976,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming Highway Patrol,WYWHP00,WYWHP0000,1976,Wyoming,0,56,021,56021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albany,WY00100,WY0010000,1976,Wyoming,1993,56,001,56001,17,16,1,6,3,3,0,0,4,0,0,0,4,0,1,1,0,0,0,2,3,0,0,0,2,0,2,0,0,0,0,0
Laramie,WY00101,WY0010100,1976,Wyoming,26324,56,001,56001,27,26,1,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Horn,WY00200,WY0020000,1976,Wyoming,8694,56,003,56003,5,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovell,WY00202,WY0020200,1976,Wyoming,2800,56,003,56003,5,5,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campbell,WY00300,WY0030000,1976,Wyoming,5856,56,005,56005,13,13,0,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillette,WY00301,WY0030100,1976,Wyoming,7310,56,005,56005,19,17,2,12,0,12,0,0,2,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
Carbon,WY00400,WY0040000,1976,Wyoming,3950,56,007,56007,15,13,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0
Rawlins,WY00401,WY0040100,1976,Wyoming,13500,56,007,56007,16,16,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Converse,WY00500,WY0050000,1976,Wyoming,1375,56,009,56009,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,WY00501,WY0050100,1976,Wyoming,3925,56,009,56009,9,9,0,5,1,4,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0
Glenrock,WY00502,WY0050200,1976,Wyoming,2800,56,009,56009,6,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Crook,WY00600,WY0060000,1976,Wyoming,5120,56,011,56011,6,5,1,6,0,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fremont,WY00700,WY0070000,1976,Wyoming,14077,56,013,56013,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lander,WY00701,WY0070100,1976,Wyoming,8100,56,013,56013,13,12,1,4,2,2,0,0,2,0,0,1,1,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1
Riverton,WY00702,WY0070200,1976,Wyoming,10215,56,013,56013,17,16,1,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goshen,WY00800,WY0080000,1976,Wyoming,6725,56,015,56015,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrington,WY00801,WY0080100,1976,Wyoming,5500,56,015,56015,11,11,0,4,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Hot Springs,WY00900,WY0090000,1976,Wyoming,2075,56,017,56017,5,4,1,1,1,0,0,0,3,0,0,0,3,0,1,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,1,0
Thermopolis,WY00901,WY0090100,1976,Wyoming,2941,56,017,56017,6,6,0,5,0,5,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
Johnson,WY01000,WY0100000,1976,Wyoming,2297,56,019,56019,5,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo Pd,WY01001,WY0100100,1976,Wyoming,3554,56,019,56019,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laramie,WY01100,WY0110000,1976,Wyoming,25055,56,021,56021,33,30,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheyenne,WY01101,WY0110100,1976,Wyoming,41192,56,021,56021,62,60,2,13,3,10,0,0,3,1,0,0,2,0,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0
Lincoln,WY01200,WY0120000,1976,Wyoming,8213,56,023,56023,8,8,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afton,WY01201,WY0120100,1976,Wyoming,1350,56,023,56023,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natrona,WY01300,WY0130000,1976,Wyoming,14681,56,025,56025,41,39,2,6,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Casper,WY01301,WY0130100,1976,Wyoming,42371,56,025,56025,61,60,1,23,9,14,0,0,11,0,0,0,11,3,5,2,0,0,0,1,10,4,0,0,3,0,1,1,0,0,1,1
Niobrara,WY01400,WY0140000,1976,Wyoming,3500,56,027,56027,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park,WY01500,WY0150000,1976,Wyoming,8785,56,029,56029,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cody,WY01501,WY0150100,1976,Wyoming,5650,56,029,56029,11,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powell,WY01502,WY0150200,1976,Wyoming,5e3,56,029,56029,8,8,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Platte,WY01600,WY0160000,1976,Wyoming,8500,56,031,56031,9,7,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Sheridan County,WY01700,WY0170000,1976,Wyoming,8293,56,033,56033,6,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheridan,WY01701,WY0170100,1976,Wyoming,12500,56,033,56033,23,23,0,10,1,9,0,0,8,2,0,0,6,2,4,1,1,0,0,0,8,5,0,1,0,0,1,0,0,0,1,0
Sublette,WY01800,WY0180000,1976,Wyoming,4180,56,035,56035,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweetwater,WY01900,WY0190000,1976,Wyoming,17238,56,037,56037,12,11,1,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green River,WY01901,WY0190100,1976,Wyoming,6088,56,037,56037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Springs,WY01902,WY0190200,1976,Wyoming,14841,56,037,56037,20,20,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton,WY02000,WY0200000,1976,Wyoming,2583,56,039,56039,12,11,1,5,2,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Jackson,WY02001,WY0200100,1976,Wyoming,4e3,56,039,56039,10,10,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Uinta,WY02100,WY0210000,1976,Wyoming,8100,56,041,56041,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evanston,WY02101,WY0210100,1976,Wyoming,4986,56,041,56041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washakie County,WY02200,WY0220000,1976,Wyoming,1159,56,043,56043,4,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Worland,WY02201,WY0220100,1976,Wyoming,7200,56,043,56043,11,11,0,5,1,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Weston,WY02300,WY0230000,1976,Wyoming,2954,56,045,56045,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle,WY02301,WY0230100,1976,Wyoming,3524,56,045,56045,7,6,1,5,0,5,0,0,6,0,0,1,5,3,0,2,0,0,0,1,5,2,0,0,0,0,4,0,0,0,0,0
Grand Teton Np,WYDI001,NA,1977,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellowstone Np,WYDI002,NA,1977,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devils Tower Nm,WYDI003,NA,1977,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fort Laramie Nhs,WYDI004,NA,1977,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bighorn Canyon Nra,WYDI006,NA,1977,Wyoming,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wyoming Highway Patrol,WYWHP00,WYWHP0000,1977,Wyoming,0,56,021,56021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albany,WY00100,WY0010000,1977,Wyoming,3834,56,001,56001,19,18,1,7,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Laramie,WY00101,WY0010100,1977,Wyoming,25103,56,001,56001,27,26,1,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Wyoming,WY00102,WY0010200,1977,Wyoming,0,56,001,56001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Horn,WY00200,WY0020000,1977,Wyoming,6800,56,003,56003,5,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovell,WY00202,WY0020200,1977,Wyoming,2931,56,003,56003,4,4,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greybull,WY00203,WY0020300,1977,Wyoming,2300,56,003,56003,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campbell,WY00300,WY0030000,1977,Wyoming,3148,56,005,56005,18,18,0,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gillette,WY00301,WY0030100,1977,Wyoming,11891,56,005,56005,26,26,0,12,0,12,0,0,2,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Carbon,WY00400,WY0040000,1977,Wyoming,1181,56,007,56007,15,12,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rawlins,WY00401,WY0040100,1977,Wyoming,14e3,56,007,56007,16,16,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saratoga,WY00402,WY0040200,1977,Wyoming,2658,56,007,56007,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Converse,WY00500,WY0050000,1977,Wyoming,2312,56,009,56009,14,12,2,4,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Douglas,WY00501,WY0050100,1977,Wyoming,5088,56,009,56009,10,10,0,6,2,4,0,0,3,0,0,0,3,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
Glenrock,WY00502,WY0050200,1977,Wyoming,3100,56,009,56009,6,6,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crook,WY00600,WY0060000,1977,Wyoming,5200,56,011,56011,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont,WY00700,WY0070000,1977,Wyoming,14788,56,013,56013,16,15,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Lander,WY00701,WY0070100,1977,Wyoming,8300,56,013,56013,16,15,1,5,1,4,0,0,7,0,0,0,7,1,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0
Riverton,WY00702,WY0070200,1977,Wyoming,10300,56,013,56013,16,15,1,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goshen,WY00800,WY0080000,1977,Wyoming,6169,56,015,56015,6,6,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Torrington,WY00801,WY0080100,1977,Wyoming,5046,56,015,56015,11,10,1,5,1,4,0,0,4,0,0,0,4,0,1,0,0,0,0,3,4,0,0,0,3,0,1,0,0,0,0,0
Hot Springs,WY00900,WY0090000,1977,Wyoming,2533,56,017,56017,6,4,2,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Thermopolis,WY00901,WY0090100,1977,Wyoming,3591,56,017,56017,7,7,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,WY01000,WY0100000,1977,Wyoming,1900,56,019,56019,5,5,0,4,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
