agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,officers_killed_total,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_other_weapon,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_other_weapon,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_other_weapon,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_other_weapon,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_other_weapon,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_other_weapon,disturbance_assault_unarmed,disturbance_total_assaults,other_arrest_assault_gun,other_arrest_assault_knife,other_arrest_assault_other_weapon,other_arrest_assault_unarmed,other_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_other_weapon,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_other_weapon,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_other_weapon,robbery_assault_unarmed,robbery_total_assaults,suspicious_person_assault_gun,suspicious_person_assault_knife,suspicious_person_assault_other_weapon,suspicious_person_assault_unarmed,suspicious_person_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_other_weapon,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_other_weapon,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_other_weapon,total_assault_unarmed,total_assaults_total
Missoula Police Department,2023,Montana,78269,MT03201,29,18,47,5,94,99,34,112,146,0,0,0,0,1,0,20,19,3,1,5,47,38,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,3,14,18,0,0,2,20,22,0,0,0,1,1,0,0,0,9,9,0,0,0,0,0,3,0,0,7,10,0,0,0,0,0,0,0,0,4,3,2,5,57,67
Missoula Police Department,2022,Montana,75705,MT03201,26,16,42,6,98,104,32,114,146,0,0,0,0,2,0,27,25,3,1,4,68,60,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,2,26,29,2,0,0,30,32,0,0,0,2,2,0,0,0,12,12,0,0,0,0,0,1,0,2,4,7,0,0,0,0,0,0,2,0,4,3,3,4,85,95
Missoula Police Department,2021,Montana,77852,MT03201,21,15,36,6,98,104,27,113,140,0,0,0,0,0,3,28,25,0,8,6,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,9,10,0,0,4,34,38,0,0,0,1,1,0,0,0,8,8,0,0,0,0,0,0,2,0,13,15,0,0,5,0,5,0,5,0,4,0,8,9,71,88
Missoula Police Department,2020,Montana,76468,MT03201,19,16,35,9,100,109,28,116,144,0,0,0,0,0,1,18,17,1,1,7,63,54,0,0,0,2,2,0,0,1,0,1,0,0,0,3,3,0,0,1,17,18,0,1,1,31,33,0,0,0,0,0,0,0,5,2,7,0,0,0,0,0,1,0,0,13,14,0,0,0,0,0,0,0,0,3,1,1,8,71,81
Missoula Police Department,2019,Montana,75422,MT03201,19,14,33,8,92,100,27,106,133,0,0,0,0,1,2,27,24,2,2,2,37,31,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,15,15,0,1,2,17,20,0,0,0,2,2,0,0,1,6,7,0,0,0,0,0,2,1,0,11,14,0,0,0,2,2,0,0,1,0,2,3,4,55,64
Missoula Police Department,2018,Montana,74300,MT03201,20,14,34,4,90,94,24,104,128,0,0,0,0,0,2,12,10,1,0,4,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,9,0,0,1,13,14,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,3,3,0,0,2,0,2,0,0,0,3,1,0,6,31,38
Missoula Police Department,2017,Montana,73304,MT03201,16,16,32,9,90,99,25,106,131,0,0,0,0,0,4,17,13,0,1,2,36,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,4,25,29,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,1,1,3,5,0,0,1,0,1,0,0,0,4,0,1,6,46,53
Missoula Police Department,2016,Montana,71860,MT03201,20,16,36,6,88,94,26,104,130,0,0,0,0,0,0,10,10,0,0,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,9,9,0,0,0,2,2,0,0,0,8,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,3,0,0,1,26,27
Missoula Police Department,2015,Montana,70553,MT03201,16,14,30,6,89,95,22,103,125,0,0,0,0,0,2,16,14,0,2,1,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,10,0,0,0,10,10,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,1,0,0,1,3,0,2,3,27,32
Missoula Police Department,2014,Montana,69674,MT03201,14,15,29,8,89,97,22,104,126,0,0,0,0,0,0,7,7,0,0,1,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,7,0,0,0,8,8,0,0,0,2,2,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,22,23
