agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Franklin,VT00600,VT0060000,1975,Vermont,24288,50,011,50011,27,27,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Albans,VT00601,VT0060100,1975,Vermont,8367,50,011,50011,14,12,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Isle,VT00700,VT0070000,1975,Vermont,3907,50,013,50013,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamoille,VT00800,VT0080000,1975,Vermont,9763,50,015,50015,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrisville,VT00801,VT0080100,1975,Vermont,2591,50,015,50015,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stowe,VT00802,VT0080200,1975,Vermont,2672,50,015,50015,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,VT00900,VT0090000,1975,Vermont,15045,50,017,50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph,VT00901,VT0090100,1975,Vermont,4789,50,017,50017,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans,VT01000,VT0100000,1975,Vermont,16474,50,019,50019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,VT01001,VT0100100,1975,Vermont,4662,50,019,50019,16,13,3,2,2,0,0,0,3,1,0,0,2,1,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,2
Rutland,VT01100,VT0110000,1975,Vermont,20316,50,021,50021,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon,VT01101,VT0110100,1975,Vermont,3874,50,021,50021,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutland,VT01102,VT0110200,1975,Vermont,19811,50,021,50021,32,32,0,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castleton,VT01103,VT0110300,1975,Vermont,2972,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fair Haven,VT01104,VT0110400,1975,Vermont,2909,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poultney,VT01105,VT0110500,1975,Vermont,3370,50,021,50021,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proctor,VT01106,VT0110600,1975,Vermont,1942,50,021,50021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,VT01200,VT0120000,1975,Vermont,21986,50,023,50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barre,VT01201,VT0120100,1975,Vermont,9571,50,023,50023,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montpelier,VT01202,VT0120200,1975,Vermont,8059,50,023,50023,15,15,0,4,4,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Northfield,VT01203,VT0120300,1975,Vermont,4993,50,023,50023,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterbury,VT01204,VT0120400,1975,Vermont,4875,50,023,50023,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windham,VT01300,VT0130000,1975,Vermont,17544,50,025,50025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellows Falls,VT01301,VT0130100,1975,Vermont,3500,50,025,50025,8,8,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Brattleboro,VT01302,VT0130200,1975,Vermont,12366,50,025,50025,25,25,0,5,2,3,0,0,5,0,1,0,4,4,0,0,0,0,1,0,5,3,0,0,0,0,2,0,0,0,0,0
Wilmington,VT01303,VT0130300,1975,Vermont,1449,50,025,50025,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windsor,VT01400,VT0140000,1975,Vermont,22467,50,027,50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield,VT01402,VT0140200,1975,Vermont,10045,50,027,50027,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windsor,VT01404,VT0140400,1975,Vermont,4201,50,027,50027,7,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodstock,VT01405,VT0140500,1975,Vermont,2810,50,027,50027,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartford,VT01407,NA,1975,Vermont,6756,NA,NA,NA,18,18,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
State Police,VTVSP00,VTVSP0000,1976,Vermont,0,50,023,50023,0,0,0,0,0,0,0,0,5,3,0,0,2,0,1,3,0,1,0,0,5,4,0,0,0,0,1,0,0,0,0,0
Addison,VT00100,VT0010000,1976,Vermont,18947,50,001,50001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlebury,VT00102,VT0010200,1976,Vermont,6925,50,001,50001,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennington,VT00200,VT0020000,1976,Vermont,19156,50,003,50003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennington,VT00201,VT0020100,1976,Vermont,8368,50,003,50003,22,22,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Village,VT00205,VT0020500,1976,Vermont,455,50,003,50003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Manchester,VT00206,NA,1976,Vermont,3451,NA,NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia,VT00300,VT0030000,1976,Vermont,15736,50,005,50005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Johnsbury,VT00303,VT0030300,1976,Vermont,9125,50,005,50005,10,10,0,4,2,2,0,0,10,0,0,0,10,9,0,0,0,0,0,1,10,7,0,0,0,0,0,2,0,0,0,1
Chittenden,VT00400,VT0040000,1976,Vermont,25420,50,007,50007,2,2,0,1,1,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Burlington,VT00401,VT0040100,1976,Vermont,37022,50,007,50007,64,62,2,24,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex Junction,VT00402,VT0040200,1976,Vermont,7111,50,007,50007,9,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Burlington,VT00403,VT0040300,1976,Vermont,11100,50,007,50007,23,23,0,2,0,2,0,0,3,0,0,0,3,0,1,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1
Winooski,VT00404,VT0040400,1976,Vermont,7983,50,007,50007,11,10,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchester,VT00405,VT0040500,1976,Vermont,9483,50,007,50007,11,11,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milton,VT00406,VT0040600,1976,Vermont,4908,50,007,50007,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelburne,VT00407,VT0040700,1976,Vermont,4e3,50,007,50007,5,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex,VT00500,VT0050000,1976,Vermont,6165,50,009,50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,VT00600,VT0060000,1976,Vermont,24730,50,011,50011,27,27,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Albans,VT00601,VT0060100,1976,Vermont,8519,50,011,50011,15,13,2,1,1,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Grand Isle,VT00700,VT0070000,1976,Vermont,4042,50,013,50013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamoille,VT00800,VT0080000,1976,Vermont,8179,50,015,50015,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrisville,VT00801,VT0080100,1976,Vermont,4700,50,015,50015,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stowe,VT00802,VT0080200,1976,Vermont,2785,50,015,50015,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,VT00900,VT0090000,1976,Vermont,14949,50,017,50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph,VT00901,VT0090100,1976,Vermont,4758,50,017,50017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans,VT01000,VT0100000,1976,Vermont,16627,50,019,50019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,VT01001,VT0100100,1976,Vermont,5e3,50,019,50019,15,13,2,2,2,0,0,0,4,0,0,0,4,2,0,0,0,0,0,2,1,0,0,0,3,1,0,0,0,0,0,0
Rutland,VT01100,VT0110000,1976,Vermont,20162,50,021,50021,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon,VT01101,VT0110100,1976,Vermont,3845,50,021,50021,4,3,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Rutland,VT01102,VT0110200,1976,Vermont,19661,50,021,50021,30,30,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castleton,VT01103,VT0110300,1976,Vermont,2949,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fair Haven,VT01104,VT0110400,1976,Vermont,2887,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poultney,VT01105,VT0110500,1976,Vermont,3344,50,021,50021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proctor,VT01106,VT0110600,1976,Vermont,1927,50,021,50021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,VT01200,VT0120000,1976,Vermont,22182,50,023,50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barre,VT01201,VT0120100,1976,Vermont,9656,50,023,50023,16,16,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montpelier,VT01202,VT0120200,1976,Vermont,8131,50,023,50023,17,17,0,4,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Northfield,VT01203,VT0120300,1976,Vermont,5037,50,023,50023,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterbury,VT01204,VT0120400,1976,Vermont,4918,50,023,50023,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windham,VT01300,VT0130000,1976,Vermont,17649,50,025,50025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bellows Falls,VT01301,VT0130100,1976,Vermont,3521,50,025,50025,8,8,0,2,0,2,0,0,5,0,0,1,4,2,0,1,0,0,1,1,5,0,0,0,3,0,1,0,0,0,0,1
Brattleboro,VT01302,VT0130200,1976,Vermont,12440,50,025,50025,28,26,2,4,0,4,0,0,3,0,1,0,2,2,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0
Wilmington,VT01303,VT0130300,1976,Vermont,1458,50,025,50025,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windsor,VT01400,VT0140000,1976,Vermont,22419,50,027,50027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield,VT01402,VT0140200,1976,Vermont,10112,50,027,50027,20,15,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Windsor,VT01404,VT0140400,1976,Vermont,4229,50,027,50027,7,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodstock,VT01405,VT0140500,1976,Vermont,2829,50,027,50027,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartford,VT01407,NA,1976,Vermont,7e3,NA,NA,NA,18,18,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,VTVSP00,VTVSP0000,1977,Vermont,0,50,023,50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Addison,VT00100,VT0010000,1977,Vermont,19832,50,001,50001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlebury,VT00102,VT0010200,1977,Vermont,7249,50,001,50001,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennington,VT00200,VT0020000,1977,Vermont,12063,50,003,50003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennington,VT00201,VT0020100,1977,Vermont,15560,50,003,50003,22,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Village,VT00205,VT0020500,1977,Vermont,457,50,003,50003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Of Manchester,VT00206,NA,1977,Vermont,3464,NA,NA,NA,7,7,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caledonia,VT00300,VT0030000,1977,Vermont,15986,50,005,50005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Johnsbury,VT00303,VT0030300,1977,Vermont,9270,50,005,50005,11,10,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chittenden,VT00400,VT0040000,1977,Vermont,25084,50,007,50007,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burlington,VT00401,VT0040100,1977,Vermont,37891,50,007,50007,73,71,2,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex Junction,VT00402,VT0040200,1977,Vermont,7278,50,007,50007,9,8,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Burlington,VT00403,VT0040300,1977,Vermont,11500,50,007,50007,24,23,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winooski,VT00404,VT0040400,1977,Vermont,8170,50,007,50007,10,10,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchester,VT00405,VT0040500,1977,Vermont,10500,50,007,50007,15,15,0,2,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Milton,VT00406,VT0040600,1977,Vermont,5023,50,007,50007,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelburne,VT00407,VT0040700,1977,Vermont,4094,50,007,50007,5,5,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Essex,VT00500,VT0050000,1977,Vermont,6390,50,009,50009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,VT00600,VT0060000,1977,Vermont,24443,50,011,50011,27,27,0,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Albans,VT00601,VT0060100,1977,Vermont,8420,50,011,50011,13,13,0,4,1,3,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Grand Isle,VT00700,VT0070000,1977,Vermont,4159,50,013,50013,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamoille,VT00800,VT0080000,1977,Vermont,8156,50,015,50015,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morrisville,VT00801,VT0080100,1977,Vermont,4687,50,015,50015,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stowe,VT00802,VT0080200,1977,Vermont,2777,50,015,50015,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orange,VT00900,VT0090000,1977,Vermont,17757,50,017,50017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph,VT00901,VT0090100,1977,Vermont,2326,50,017,50017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orleans,VT01000,VT0100000,1977,Vermont,17078,50,019,50019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport,VT01001,VT0100100,1977,Vermont,5135,50,019,50019,15,13,2,3,3,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Rutland,VT01100,VT0110000,1977,Vermont,20742,50,021,50021,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon,VT01101,VT0110100,1977,Vermont,3973,50,021,50021,2,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutland,VT01102,VT0110200,1977,Vermont,20406,50,021,50021,50,47,3,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castleton,VT01103,VT0110300,1977,Vermont,3047,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fair Haven,VT01104,VT0110400,1977,Vermont,2983,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poultney,VT01105,VT0110500,1977,Vermont,3455,50,021,50021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proctor,VT01106,VT0110600,1977,Vermont,1991,50,021,50021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,VT01200,VT0120000,1977,Vermont,21767,50,023,50023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barre,VT01201,VT0120100,1977,Vermont,9475,50,023,50023,16,16,0,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
