agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
U S Park Police,MDPPD00,MDPPD0000,1978,Maryland,0,11,001,11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allegany County,MD00100,MD0010000,1978,Maryland,41294,24,001,24001,26,26,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cumberland,MD00102,MD0010200,1978,Maryland,26181,24,001,24001,71,71,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frostburg,MD00103,MD0010300,1978,Maryland,7564,24,001,24001,13,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lonaconing Pd,MD00104,MD0010400,1978,Maryland,2300,24,001,24001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westernport Pd,MD00107,MD0010700,1978,Maryland,2627,24,001,24001,5,5,0,1,1,0,0,0,10,0,0,0,10,7,1,2,0,0,0,0,10,1,0,0,4,0,3,2,0,0,0,0
Frostburg State College,MD00108,MD0010800,1978,Maryland,0,24,001,24001,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
Allegany Co Investigator,MD0013A,MD0013A00,1978,Maryland,0,24,001,24001,2,2,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anne Arundel County,MD00200,MD0020000,1978,Maryland,0,24,003,24003,26,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annapolis,MD00201,MD0020100,1978,Maryland,37e3,24,003,24003,92,88,4,13,1,12,0,0,50,1,0,7,42,26,15,9,0,0,0,0,48,21,0,0,20,2,0,2,0,2,1,2
Anne Arundel Pd,MD00202,MD0020200,1978,Maryland,326169,24,003,24003,399,390,9,151,89,62,0,0,14,2,0,5,7,0,6,8,0,0,0,0,13,5,1,0,0,0,0,2,0,0,2,4
Balt Wash Intl Airport,MD00203,MD0020300,1978,Maryland,0,24,003,24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md Alcohol Tobacco Tax,MD00204,MD0020400,1978,Maryland,0,24,003,24003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md National Resources,MD00205,MD0020500,1978,Maryland,0,24,003,24003,191,190,1,32,24,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Md Park Service Police,MD00206,MD0020600,1978,Maryland,0,24,003,24003,174,170,4,79,66,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Baltimore County,MD00300,MD0030000,1978,Maryland,0,24,005,24005,33,29,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore,MD00301,MD0030100,1978,Maryland,641120,24,005,24005,1186,1161,25,150,51,99,0,0,568,10,25,42,491,22,227,292,0,6,6,15,482,288,15,1,48,2,33,29,3,3,85,61
Sparrows Point,MD00302,MD0030200,1978,Maryland,0,24,005,24005,156,151,5,9,2,7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Md Port Adm Balto County,MD00303,MD0030300,1978,Maryland,0,24,005,24005,36,34,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Univ Of Maryland-balt,MD00304,MD0030400,1978,Maryland,0,24,510,24510,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Towson State University,MD00305,MD0030500,1978,Maryland,0,24,005,24005,0,0,0,0,0,0,0,0,4,0,0,3,1,0,2,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,3,0
Balto Harbor Tunnel Toll,MD00401,MD0040100,1978,Maryland,0,24,510,24510,214,208,6,11,1,10,0,0,5,1,0,1,3,0,1,3,0,0,1,0,5,0,0,0,0,0,1,0,0,0,3,1
Univ Of Md-balto City,MD00402,MD0040200,1978,Maryland,0,24,510,24510,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,1,9,0,9,7,0,0,1,0,0,2,0,0,0,0
Md Port Adm Balto City,MD00403,MD0040300,1978,Maryland,0,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan State University,MD00404,MD0040400,1978,Maryland,0,24,510,24510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baltimore City Sheriff,MD00406,MD0040600,1978,Maryland,0,24,510,24510,62,60,2,1,0,1,0,0,3,0,2,1,0,2,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1
University Of Baltimore,MD00407,MD0040700,1978,Maryland,0,24,510,24510,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
Fire Marshall Balto,MD00408,MD0040800,1978,Maryland,0,24,005,24005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvert Co,MD00500,MD0050000,1978,Maryland,27102,24,009,24009,15,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chesapeake Beach,MD00501,MD0050100,1978,Maryland,1870,24,009,24009,5,5,0,0,0,0,0,0,5,0,0,1,4,2,3,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0
North Bch Pd,MD00502,MD0050200,1978,Maryland,1251,24,009,24009,4,4,0,0,0,0,0,0,9,0,0,0,9,1,8,0,0,0,0,0,8,3,2,0,1,0,1,0,0,0,2,0
Caroline County,MD00600,MD0060000,1978,Maryland,15537,24,011,24011,7,7,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denton,MD00601,MD0060100,1978,Maryland,2200,24,011,24011,5,5,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
Federalsburg Pd,MD00602,MD0060200,1978,Maryland,2026,24,011,24011,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Greensboro Pd,MD00603,MD0060300,1978,Maryland,1076,24,011,24011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston Pd,MD00604,MD0060400,1978,Maryland,593,24,011,24011,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ridgely Pd,MD00605,MD0060500,1978,Maryland,961,24,011,24011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldsboro,MD00606,MD0060600,1978,Maryland,200,24,011,24011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carroll County,MD00700,MD0070000,1978,Maryland,0,24,013,24013,24,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampstead Pd,MD00701,MD0070100,1978,Maryland,1746,24,013,24013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester Pd,MD00702,MD0070200,1978,Maryland,2414,24,013,24013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Windsor Pd,MD00704,MD0070400,1978,Maryland,830,24,013,24013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sykesville Pd,MD00705,MD0070500,1978,Maryland,1763,24,013,24013,6,6,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0
Taneytown Pd,MD00706,MD0070600,1978,Maryland,2800,24,013,24013,4,4,0,1,0,1,0,0,4,0,0,1,3,0,4,0,0,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0
Union Bridge,MD00707,MD0070700,1978,Maryland,1252,24,013,24013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Westminster,MD00708,MD0070800,1978,Maryland,9370,24,013,24013,16,16,0,2,0,2,0,0,9,0,0,1,8,0,0,9,0,0,0,0,9,4,0,0,1,1,0,0,0,0,3,0
Carrollton,MD00709,MD0070900,1978,Maryland,13241,24,013,24013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cecil Co,MD00800,MD0080000,1978,Maryland,42011,24,015,24015,21,20,1,3,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cecilton,MD00801,MD0080100,1978,Maryland,530,24,015,24015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlestown,MD00802,MD0080200,1978,Maryland,614,24,015,24015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chesapeake City Pd,MD00803,MD0080300,1978,Maryland,1117,24,015,24015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elkton,MD00804,MD0080400,1978,Maryland,7e3,24,015,24015,12,12,0,3,0,3,0,0,2,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
North East Pd,MD00805,MD0080500,1978,Maryland,2010,24,015,24015,4,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Port Deposit,MD00806,MD0080600,1978,Maryland,898,24,015,24015,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rising Sun Pd,MD00807,MD0080700,1978,Maryland,1014,24,015,24015,5,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Charles County,MD00900,MD0090000,1978,Maryland,64303,24,017,24017,72,69,3,13,5,8,0,0,10,0,1,1,8,0,2,3,1,0,0,4,10,2,0,0,0,1,3,0,0,0,0,4
La Plata Pd,MD00901,MD0090100,1978,Maryland,1890,24,017,24017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorchester County,MD01000,MD0100000,1978,Maryland,17564,24,019,24019,18,16,2,0,0,0,0,0,3,0,0,1,2,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3
Cambridge,MD01001,MD0100100,1978,Maryland,11590,24,019,24019,32,31,1,8,5,3,0,0,5,0,0,0,5,0,2,1,0,1,1,0,5,0,0,0,4,0,0,0,0,0,0,1
Hurlock Pd,MD01003,MD0100300,1978,Maryland,970,24,019,24019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederick Co,MD01100,MD0110000,1978,Maryland,65365,24,021,24021,17,17,0,4,0,4,0,0,3,0,0,1,2,0,1,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
Brunswick,MD01101,MD0110100,1978,Maryland,4374,24,021,24021,9,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmitsburg Pd,MD01102,MD0110200,1978,Maryland,1785,24,021,24021,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Frederick,MD01103,MD0110300,1978,Maryland,29e3,24,021,24021,70,66,4,11,4,7,0,0,41,0,1,5,35,9,3,17,2,5,0,5,40,11,2,1,11,4,3,1,0,0,3,5
Thurmont,MD01104,MD0110400,1978,Maryland,3e3,24,021,24021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkittsville,MD01105,MD0110500,1978,Maryland,224,24,021,24021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garrett,MD01200,MD0120000,1978,Maryland,23598,24,023,24023,11,10,1,7,6,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
Oakland City Pd,MD01202,MD0120200,1978,Maryland,2066,24,023,24023,7,7,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Harford,MD01300,MD0130000,1978,Maryland,109424,24,025,24025,129,113,16,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Aberdeen,MD01301,MD0130100,1978,Maryland,15500,24,025,24025,25,24,1,5,2,3,0,0,10,0,0,0,10,0,0,10,0,0,0,0,10,6,0,0,3,0,0,0,0,0,1,0
Bel Air,MD01302,MD0130200,1978,Maryland,1e4,24,025,24025,21,21,0,5,5,0,0,0,4,0,0,1,3,0,4,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1
Havre De Grace,MD01303,MD0130300,1978,Maryland,11632,24,025,24025,19,17,2,4,0,4,0,0,3,0,0,0,3,2,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0
Howard County,MD01400,MD0140000,1978,Maryland,0,24,027,24027,13,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,MD01401,MD0140100,1978,Maryland,117027,24,027,24027,141,136,5,56,21,35,0,0,90,2,3,9,76,1,12,68,0,7,0,2,79,17,0,0,29,4,8,17,2,0,11,2
Kent Co,MD01500,MD0150000,1978,Maryland,11792,24,029,24029,7,6,1,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chestertown,MD01502,MD0150200,1978,Maryland,3764,24,029,24029,6,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rock Hall Pd,MD01504,MD0150400,1978,Maryland,1091,24,029,24029,3,3,0,0,0,0,0,0,3,0,0,0,3,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
Montgomery County,MD01600,MD0160000,1978,Maryland,0,24,031,24031,64,58,6,6,0,6,0,0,2,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1
Chevy Chase Village,MD01601,MD0160100,1978,Maryland,2850,24,031,24031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaithersburg,MD01602,MD0160200,1978,Maryland,26e3,24,031,24031,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md Nat'l Capital Park,MD01603,MD0160300,1978,Maryland,0,24,031,24031,52,48,4,9,5,4,0,0,3,0,0,1,2,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
Montgomery,MD01604,MD0160400,1978,Maryland,525247,24,031,24031,743,712,31,179,62,117,0,0,147,2,2,18,125,7,38,85,2,0,6,9,133,74,5,0,20,0,16,10,0,3,12,7
Rockville,MD01605,MD0160500,1978,Maryland,44726,24,031,24031,26,23,3,15,5,10,0,0,5,0,3,0,2,0,0,5,0,0,0,0,5,0,0,0,1,0,3,1,0,0,0,0
Takoma Park Montgomery,MD01606,MD0160600,1978,Maryland,12485,24,031,24031,32,28,4,7,1,6,0,0,9,0,0,0,9,2,1,6,0,0,0,0,9,2,1,0,1,0,3,1,0,0,0,1
Prince Georges County,MD01700,MD0170000,1978,Maryland,0,24,033,24033,110,100,10,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berwyn Heights,MD01701,MD0170100,1978,Maryland,3385,24,033,24033,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bladensburg,MD01702,MD0170200,1978,Maryland,7498,24,033,24033,15,15,0,6,2,4,0,0,3,0,0,1,2,0,2,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0
Brentwood,MD01703,MD0170300,1978,Maryland,3529,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capitol Heights,MD01704,MD0170400,1978,Maryland,4985,24,033,24033,4,4,0,0,0,0,0,0,4,0,0,3,1,0,1,3,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0
Cheverly Pd,MD01705,MD0170500,1978,Maryland,5733,24,033,24033,7,7,0,0,0,0,0,0,5,0,0,1,4,0,1,4,0,0,0,0,5,1,0,0,2,0,0,0,0,0,2,0
College Park,MD01706,MD0170600,1978,Maryland,26940,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colmar Manor-cottage,MD01707,MD0170700,1978,Maryland,2590,24,033,24033,3,3,0,1,0,1,0,0,3,0,0,0,3,0,2,0,0,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0
District Heights,MD01709,MD0170900,1978,Maryland,7369,24,033,24033,7,7,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Edmonston,MD01710,MD0171000,1978,Maryland,1473,24,033,24033,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairmount Hgts Pd,MD01711,MD0171100,1978,Maryland,1725,24,033,24033,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forest Heights,MD01712,MD0171200,1978,Maryland,2899,24,033,24033,5,5,0,1,0,1,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Glenarden,MD01713,MD0171300,1978,Maryland,4267,24,033,24033,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenbelt,MD01714,MD0171400,1978,Maryland,20163,24,033,24033,22,22,0,6,0,6,0,0,11,0,0,0,11,0,1,10,0,0,0,0,11,3,0,0,2,0,0,3,0,0,3,0
Hyattsville,MD01715,MD0171500,1978,Maryland,12684,24,033,24033,19,18,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landover Hills,MD01716,MD0171600,1978,Maryland,2740,24,033,24033,2,2,0,1,1,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0
Laurel,MD01717,MD0171700,1978,Maryland,14e3,24,033,24033,21,20,1,9,4,5,0,0,18,1,0,1,16,0,3,14,0,0,0,1,18,9,0,0,6,0,1,0,0,1,0,1
Morningside,MD01718,MD0171800,1978,Maryland,1331,24,033,24033,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Mount Rainier,MD01719,MD0171900,1978,Maryland,11926,24,033,24033,11,10,1,7,6,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Prince Georges County Pd,MD01721,MD0172100,1978,Maryland,554087,24,033,24033,837,823,14,266,73,193,2,0,287,5,7,50,225,3,86,182,7,4,2,3,283,93,0,3,12,0,36,5,0,1,29,108
Riverdale,MD01722,MD0172200,1978,Maryland,5109,24,033,24033,6,6,0,4,0,4,0,0,4,0,0,0,4,0,1,2,0,0,0,1,4,1,0,0,0,0,1,0,0,0,2,0
Seat Pleasant,MD01723,MD0172300,1978,Maryland,7433,24,033,24033,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Upper Marlboro,MD01724,MD0172400,1978,Maryland,549,24,033,24033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Md,MD01725,MD0172500,1978,Maryland,0,24,033,24033,0,0,0,0,0,0,0,0,9,0,0,2,7,0,4,3,0,0,0,2,8,2,1,0,1,0,0,0,0,0,2,3
University Park,MD01726,MD0172600,1978,Maryland,2693,24,033,24033,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Md Natl Capital Park,MD01727,MD0172700,1978,Maryland,0,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bowie State College,MD01728,MD0172800,1978,Maryland,0,24,033,24033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Takoma Park Prince G,MD01729,MD0172900,1978,Maryland,5609,24,031,24031,0,0,0,0,0,0,0,0,5,0,0,0,5,1,0,4,0,0,0,0,5,2,0,0,0,0,0,1,0,0,1,1
Queen Annes Co,MD01800,MD0180000,1978,Maryland,20483,24,035,24035,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centreville Pd,MD01801,MD0180100,1978,Maryland,1911,24,035,24035,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Marys,MD01900,MD0190000,1978,Maryland,51902,24,037,24037,29,28,1,5,0,5,0,0,3,0,0,0,3,0,1,2,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1
Leonardtown,MD01901,MD0190100,1978,Maryland,1607,24,037,24037,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Marys College Md,MD01902,MD0190200,1978,Maryland,0,24,037,24037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somerset County,MD02000,MD0200000,1978,Maryland,15607,24,039,24039,13,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crisfield,MD02001,MD0200100,1978,Maryland,3209,24,039,24039,8,8,0,3,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Princess Anne Pd,MD02002,MD0200200,1978,Maryland,1200,24,039,24039,6,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Univ Of Md-eastern Shore,MD02003,MD0200300,1978,Maryland,0,24,039,24039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talbot County,MD02100,MD0210000,1978,Maryland,15274,24,041,24041,12,12,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton,MD02101,MD0210100,1978,Maryland,8e3,24,041,24041,20,19,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxford Pd,MD02102,MD0210200,1978,Maryland,750,24,041,24041,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Michaels Pd,MD02103,MD0210300,1978,Maryland,1472,24,041,24041,5,5,0,1,0,1,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
Trappe,MD02104,MD0210400,1978,Maryland,763,24,041,24041,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,MD02200,MD0220000,1978,Maryland,66297,24,043,24043,41,36,5,6,0,6,0,0,14,2,0,0,12,0,3,8,0,0,2,1,14,9,0,0,1,0,3,0,0,1,0,0
Boonsboro Pd,MD02201,MD0220100,1978,Maryland,1623,24,043,24043,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hagerstown,MD02203,MD0220300,1978,Maryland,37388,24,043,24043,85,84,1,20,9,11,0,0,31,0,3,2,26,9,10,0,0,0,2,10,30,14,0,0,4,0,6,0,0,0,4,3
Hancock Pd,MD02204,MD0220400,1978,Maryland,1789,24,043,24043,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antietam,MD02206,MD0220600,1978,Maryland,0,24,043,24043,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Williamsport Pd,MD02208,MD0220800,1978,Maryland,2300,24,043,24043,4,3,1,1,0,1,0,0,3,0,0,0,3,0,2,1,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0
Wicomico County,MD02300,MD0230000,1978,Maryland,36965,24,045,24045,14,14,0,6,1,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Delmar Pd,MD02301,MD0230100,1978,Maryland,2357,24,045,24045,5,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruitland Pd,MD02302,MD0230200,1978,Maryland,2800,24,045,24045,4,4,0,1,0,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
