agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Millvale Borough Police Department,1975,Pennsylvania,5398,PA00215,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Millvale Borough Police Department,1976,Pennsylvania,5481,PA00215,7,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
Millvale Borough Police Department,1977,Pennsylvania,5427,PA00215,7,0,7,0,0,0,0,0,4,0,0,3,1,1,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,3,2
Millvale Borough Police Department,1978,Pennsylvania,5393,PA00215,4,0,4,0,0,0,0,0,3,0,0,3,0,2,0,0,0,2,5,0,0,3,2,0,0,0,0,0,0,0,3,2,0,0
Millvale Borough Police Department,1979,Pennsylvania,5174,PA00215,6,0,6,0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
Millvale Borough Police Department,1980,Pennsylvania,4749,PA00215,6,0,6,0,0,0,0,0,4,0,0,4,0,1,0,0,1,0,5,0,0,5,0,0,0,2,0,0,0,0,3,0,0,0
Millvale Borough Police Department,1981,Pennsylvania,4765,PA00215,6,0,6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
Millvale Borough Police Department,1982,Pennsylvania,4765,PA00215,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,1,4,0,0,0,4,0,0,0,0,1,0,0,0
Millvale Borough Police Department,1983,Pennsylvania,4777,PA00215,5,0,5,0,0,0,0,0,4,0,0,4,0,2,0,0,2,0,6,0,1,5,0,0,0,2,0,0,0,0,4,0,0,0
Millvale Borough Police Department,1984,Pennsylvania,4608,PA00215,5,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Millvale Borough Police Department,1986,Pennsylvania,4630,PA00215,5,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
Millvale Borough Police Department,1998,Pennsylvania,4047,PA00215,4,0,4,0,0,0,0,0,4,0,0,3,1,1,0,0,0,1,5,0,0,3,2,0,0,1,0,0,0,0,3,0,0,1
Millvale Borough Police Department,1999,Pennsylvania,4034,PA00215,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2000,Pennsylvania,4028,PA00215,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2003,Pennsylvania,3944,PA00215,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2006,Pennsylvania,3775,PA00215,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2008,Pennsylvania,3650,PA00215,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2009,Pennsylvania,3618,PA00215,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2010,Pennsylvania,3744,PA00215,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2011,Pennsylvania,3756,PA00215,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2012,Pennsylvania,3758,PA00215,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2013,Pennsylvania,3733,PA00215,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2014,Pennsylvania,3721,PA00215,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millvale Borough Police Department,2015,Pennsylvania,3702,PA00215,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
