agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Blaine,NB00500,NB0050000,1975,Nebraska,792,31,009,31009,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boone,NB00600,NB0060000,1975,Nebraska,7364,31,011,31011,4,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Saint Edward,NB00602,NB0060200,1975,Nebraska,869,31,011,31011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petersburg,NB00603,NB0060300,1975,Nebraska,349,31,011,31011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Rapids,NB00604,NB0060400,1975,Nebraska,425,31,011,31011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Box Butte,NB00700,NB0070000,1975,Nebraska,2853,31,013,31013,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alliance,NB00701,NB0070100,1975,Nebraska,6703,31,013,31013,17,17,0,5,1,4,0,0,4,0,1,0,3,2,1,0,0,0,1,0,4,1,0,0,2,0,0,0,0,0,1,0
Boyd,NB00800,NB0080000,1975,Nebraska,2872,31,015,31015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer,NB00801,NB0080100,1975,Nebraska,600,31,015,31015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brown,NB00900,NB0090000,1975,Nebraska,3793,31,017,31017,6,6,0,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Ainsworth,NB00901,NB0090100,1975,Nebraska,1932,31,017,31017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buffalo,NB01000,NB0100000,1975,Nebraska,6205,31,019,31019,12,10,2,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kearney,NB01001,NB0100100,1975,Nebraska,24500,31,019,31019,27,25,2,5,1,4,0,0,2,0,0,0,2,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
Gibbon,NB01002,NB0100200,1975,Nebraska,1452,31,019,31019,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Ravenna,NB01003,NB0100300,1975,Nebraska,1419,31,019,31019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelton,NB01004,NB0100400,1975,Nebraska,1056,31,019,31019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burt,NB01100,NB0110000,1975,Nebraska,4229,31,021,31021,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyons,NB01101,NB0110100,1975,Nebraska,1240,31,021,31021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oakland,NB01102,NB0110200,1975,Nebraska,1305,31,021,31021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tekamah,NB01103,NB0110300,1975,Nebraska,1828,31,021,31021,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butler,NB01200,NB0120000,1975,Nebraska,6483,31,023,31023,3,3,0,5,1,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
David City,NB01201,NB0120100,1975,Nebraska,2377,31,023,31023,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cass,NB01300,NB0130000,1975,Nebraska,9504,31,025,31025,5,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plattsmouth,NB01301,NB0130100,1975,Nebraska,6804,31,025,31025,10,10,0,5,5,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Weeping Water,NB01302,NB0130200,1975,Nebraska,1211,31,025,31025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Louisville,NB01303,NB0130300,1975,Nebraska,1032,31,025,31025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar,NB01400,NB0140000,1975,Nebraska,7605,31,027,31027,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartington,NB01401,NB0140100,1975,Nebraska,1501,31,027,31027,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randolph,NB01402,NB0140200,1975,Nebraska,1122,31,027,31027,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurel,NB01403,NB0140300,1975,Nebraska,1007,31,027,31027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleridge,NB01404,NB0140400,1975,Nebraska,587,31,027,31027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chase,NB01500,NB0150000,1975,Nebraska,2789,31,029,31029,1,1,0,4,0,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Imperial,NB01501,NB0150100,1975,Nebraska,1611,31,029,31029,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wauneta,NB01502,NB0150200,1975,Nebraska,772,31,029,31029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherry,NB01600,NB0160000,1975,Nebraska,3766,31,031,31031,5,5,0,8,3,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Valentine,NB01601,NB0160100,1975,Nebraska,2706,31,031,31031,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cheyenne,NB01700,NB0170000,1975,Nebraska,3810,31,033,31033,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sidney,NB01701,NB0170100,1975,Nebraska,6516,31,033,31033,14,14,0,5,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Clay,NB01800,NB0180000,1975,Nebraska,5481,31,035,31035,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvard,NB01801,NB0180100,1975,Nebraska,1261,31,035,31035,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutton,NB01802,NB0180200,1975,Nebraska,1394,31,035,31035,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colfax,NB01900,NB0190000,1975,Nebraska,5496,31,037,31037,3,2,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Schuyler,NB01901,NB0190100,1975,Nebraska,3812,31,037,31037,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuming,NB02000,NB0200000,1975,Nebraska,6259,31,039,31039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Point,NB02001,NB0200100,1975,Nebraska,3603,31,039,31039,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisner,NB02002,NB0200200,1975,Nebraska,1350,31,039,31039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beemer,NB02003,NB0200300,1975,Nebraska,714,31,039,31039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custer,NB02100,NB0210000,1975,Nebraska,9004,31,041,31041,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broken Bow,NB02101,NB0210100,1975,Nebraska,4200,31,041,31041,9,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dakota,NB02200,NB0220000,1975,Nebraska,4164,31,043,31043,4,3,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Sioux City,NB02201,NB0220100,1975,Nebraska,8992,31,043,31043,14,14,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dakota City,NB02202,NB0220200,1975,Nebraska,1240,31,043,31043,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawes,NB02300,NB0230000,1975,Nebraska,2189,31,045,31045,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chadron,NB02301,NB0230100,1975,Nebraska,6538,31,045,31045,9,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford,NB02302,NB0230200,1975,Nebraska,1241,31,045,31045,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dawson,NB02400,NB0240000,1975,Nebraska,6100,31,047,31047,7,6,1,4,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cozad,NB02401,NB0240100,1975,Nebraska,4807,31,047,31047,5,5,0,3,0,3,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0
Gothenburg,NB02402,NB0240200,1975,Nebraska,3245,31,047,31047,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington,NB02403,NB0240300,1975,Nebraska,5820,31,047,31047,8,8,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deuel,NB02500,NB0250000,1975,Nebraska,1366,31,049,31049,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chappell,NB02501,NB0250100,1975,Nebraska,1179,31,049,31049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dixon,NB02600,NB0260000,1975,Nebraska,6966,31,051,31051,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dodge,NB02700,NB0270000,1975,Nebraska,10369,31,053,31053,9,9,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont,NB02701,NB0270100,1975,Nebraska,25398,31,053,31053,28,28,0,8,2,6,0,0,5,0,0,0,5,5,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0
Scribner,NB02703,NB0270300,1975,Nebraska,1057,31,053,31053,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,NB02800,NB0280000,1975,Nebraska,11572,31,055,31055,95,95,0,25,12,13,0,0,5,0,0,2,3,1,1,0,0,0,1,2,5,1,0,0,0,0,2,0,1,1,0,0
Millard,NB02801,NB0280100,1975,Nebraska,7406,31,055,31055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Omaha,NB02802,NB0280200,1975,Nebraska,391389,31,055,31055,571,559,12,125,33,92,0,0,95,19,7,18,51,47,6,24,3,6,1,8,93,32,2,6,22,0,14,4,0,4,7,4
Elkhorn,NB02803,NB0280300,1975,Nebraska,1511,31,055,31055,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralston,NB02804,NB0280400,1975,Nebraska,4834,31,055,31055,7,6,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Valley,NB02805,NB0280500,1975,Nebraska,1760,31,055,31055,3,3,0,0,0,0,0,0,7,2,0,1,4,1,1,5,0,0,0,0,7,3,0,0,1,0,0,0,0,0,3,0
Boys Town Vill Safe Dept,NB02806,NB0280600,1975,Nebraska,1023,31,055,31055,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bennington,NB02807,NB0280700,1975,Nebraska,862,31,055,31055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dundy,NB02900,NB0290000,1975,Nebraska,3120,31,057,31057,3,3,0,4,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Benkleman,NB02901,NB0290100,1975,Nebraska,1368,31,057,31057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fillmore,NB03000,NB0300000,1975,Nebraska,5335,31,059,31059,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneva,NB03001,NB0300100,1975,Nebraska,2274,31,059,31059,4,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Franklin,NB03100,NB0310000,1975,Nebraska,4179,31,061,31061,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontier,NB03200,NB0320000,1975,Nebraska,3751,31,063,31063,5,5,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curtis,NB03201,NB0320100,1975,Nebraska,1065,31,063,31063,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Furnas,NB03300,NB0330000,1975,Nebraska,3001,31,065,31065,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arapahoe,NB03301,NB0330100,1975,Nebraska,1126,31,065,31065,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambridge,NB03302,NB0330200,1975,Nebraska,1108,31,065,31065,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxford,NB03303,NB0330300,1975,Nebraska,1297,31,065,31065,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gage,NB03400,NB0340000,1975,Nebraska,12449,31,067,31067,8,7,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beatrice,NB03401,NB0340100,1975,Nebraska,12503,31,067,31067,20,20,0,8,1,7,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
Garden,NB03500,NB0350000,1975,Nebraska,1675,31,069,31069,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oshkosh,NB03501,NB0350100,1975,Nebraska,1077,31,069,31069,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garfield,NB03600,NB0360000,1975,Nebraska,947,31,071,31071,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burwell,NB03601,NB0360100,1975,Nebraska,1297,31,071,31071,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gosper,NB03700,NB0370000,1975,Nebraska,2046,31,073,31073,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,NB03800,NB0380000,1975,Nebraska,1045,31,075,31075,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greeley,NB03900,NB0390000,1975,Nebraska,3722,31,077,31077,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hall,NB04000,NB0400000,1975,Nebraska,8977,31,079,31079,20,17,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Island,NB04001,NB0400100,1975,Nebraska,35081,31,079,31079,43,42,1,6,1,5,0,0,3,0,0,0,3,0,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
Wood River,NB04003,NB0400300,1975,Nebraska,1269,31,079,31079,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton,NB04100,NB0410000,1975,Nebraska,5559,31,081,31081,4,4,0,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Aurora,NB04101,NB0410100,1975,Nebraska,3340,31,081,31081,5,5,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Harlan,NB04200,NB0420000,1975,Nebraska,2527,31,083,31083,2,2,0,3,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Alma,NB04201,NB0420100,1975,Nebraska,1284,31,083,31083,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayes,NB04300,NB0430000,1975,Nebraska,1446,31,085,31085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hitchcock,NB04400,NB0440000,1975,Nebraska,3772,31,087,31087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holt,NB04500,NB0450000,1975,Nebraska,7660,31,089,31089,3,3,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O'neill,NB04501,NB0450100,1975,Nebraska,4027,31,089,31089,6,6,0,4,0,4,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Atkinson,NB04502,NB0450200,1975,Nebraska,1413,31,089,31089,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hooker,NB04600,NB0460000,1975,Nebraska,865,31,091,31091,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,NB04700,NB0470000,1975,Nebraska,4603,31,093,31093,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Paul,NB04701,NB0470100,1975,Nebraska,2132,31,093,31093,3,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Jefferson,NB04800,NB0480000,1975,Nebraska,4681,31,095,31095,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Fairbury,NB04801,NB0480100,1975,Nebraska,5104,31,095,31095,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,NB04900,NB0490000,1975,Nebraska,3314,31,097,31097,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tecumseh,NB04901,NB0490100,1975,Nebraska,2066,31,097,31097,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kearney,NB05000,NB0500000,1975,Nebraska,3886,31,099,31099,5,5,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minden,NB05001,NB0500100,1975,Nebraska,2807,31,099,31099,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith,NB05100,NB0510000,1975,Nebraska,3e3,31,101,31101,5,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ogallala,NB05101,NB0510100,1975,Nebraska,5600,31,101,31101,9,9,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keya Paha,NB05200,NB0520000,1975,Nebraska,1288,31,103,31103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimball,NB05300,NB0530000,1975,Nebraska,1955,31,105,31105,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kimball,NB05301,NB0530100,1975,Nebraska,3572,31,105,31105,6,6,0,4,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Knox,NB05400,NB0540000,1975,Nebraska,6941,31,107,31107,4,4,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Creighton,NB05401,NB0540100,1975,Nebraska,1482,31,107,31107,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloomfield,NB05402,NB0540200,1975,Nebraska,1245,31,107,31107,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
