agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Kane,UT01300,UT0130000,1975,Utah,3495,49,025,49025,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millard,UT01400,UT0140000,1975,Utah,8188,49,027,49027,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fillmore,UT01402,UT0140200,1975,Utah,1653,49,027,49027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,UT01500,UT0150000,1975,Utah,4693,49,029,49029,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piute,UT01600,UT0160000,1975,Utah,1298,49,031,49031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rich County,UT01700,UT0170000,1975,Utah,1598,49,033,49033,3,3,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Salt Lake,UT01800,UT0180000,1975,Utah,279342,49,035,49035,274,273,1,166,94,72,0,0,37,2,0,2,33,1,4,14,2,0,2,14,31,7,0,0,4,0,15,3,0,0,5,3
Midvale,UT01801,UT0180100,1975,Utah,8702,49,035,49035,11,11,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray,UT01802,UT0180200,1975,Utah,23456,49,035,49035,30,30,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salt Lake City,UT01803,UT0180300,1975,Utah,18e4,49,035,49035,348,342,6,94,15,79,0,0,43,7,0,5,31,1,13,10,1,2,9,7,41,2,0,0,17,2,0,1,1,1,2,17
South Salt Lake,UT01804,UT0180400,1975,Utah,8639,49,035,49035,17,17,0,2,0,2,0,0,3,0,0,0,3,0,0,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0
Sandy,UT01805,UT0180500,1975,Utah,7120,49,035,49035,16,16,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Jordan,UT01806,UT0180600,1975,Utah,4669,49,035,49035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Utah,UT01807,UT0180700,1975,Utah,0,49,035,49035,29,28,1,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Juan,UT01900,UT0190000,1975,Utah,11415,49,037,49037,7,7,0,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Sanpete,UT02000,UT0200000,1975,Utah,12981,49,039,49039,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sevier,UT02100,UT0210000,1975,Utah,13280,49,041,49041,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richfield,UT02101,UT0210100,1975,Utah,5877,49,041,49041,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summit,UT02200,UT0220000,1975,Utah,5233,49,043,49043,5,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Park City,UT02205,UT0220500,1975,Utah,1357,49,043,49043,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tooele,UT02300,UT0230000,1975,Utah,9768,49,045,49045,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tooele,UT02301,UT0230100,1975,Utah,13598,49,045,49045,21,20,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uintah,UT02400,UT0240000,1975,Utah,12247,49,047,49047,7,6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vernal,UT02401,UT0240100,1975,Utah,5453,49,047,49047,14,14,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah,UT02500,UT0250000,1975,Utah,19834,49,049,49049,28,28,0,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Fork,UT02501,UT0250100,1975,Utah,10244,49,049,49049,10,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lehi,UT02502,UT0250200,1975,Utah,5605,49,049,49049,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orem,UT02503,UT0250300,1975,Utah,38e3,49,049,49049,26,26,0,10,7,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Payson,UT02504,UT0250400,1975,Utah,6e3,49,049,49049,6,6,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pleasant Grove,UT02505,UT0250500,1975,Utah,7e3,49,049,49049,8,8,0,2,1,1,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Provo,UT02506,UT0250600,1975,Utah,6e4,49,049,49049,51,51,0,9,1,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Spanish Fork,UT02507,UT0250700,1975,Utah,8500,49,049,49049,9,9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springville,UT02508,UT0250800,1975,Utah,10575,49,049,49049,9,9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wasatch,UT02600,UT0260000,1975,Utah,2987,49,051,49051,4,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heber,UT02601,UT0260100,1975,Utah,3703,49,051,49051,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,UT02700,UT0270000,1975,Utah,5175,49,053,49053,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St George,UT02701,UT0270100,1975,Utah,12e3,49,053,49053,13,13,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne County,UT02800,UT0280000,1975,Utah,1598,49,055,49055,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weber,UT02900,UT0290000,1975,Utah,29186,49,057,49057,33,32,1,27,17,10,0,0,2,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
Ogden,UT02901,UT0290100,1975,Utah,71084,49,057,49057,109,108,1,32,2,30,0,0,59,1,1,3,54,21,20,13,2,1,0,2,39,28,1,0,6,5,3,2,0,0,12,2
Roy,UT02902,UT0290200,1975,Utah,17e3,49,057,49057,16,16,0,4,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
South Ogden,UT02903,UT0290300,1975,Utah,10745,49,057,49057,14,14,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington Terrace,UT02904,UT0290400,1975,Utah,7787,49,057,49057,10,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Ogden,UT02905,UT0290500,1975,Utah,5653,49,057,49057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryce Canyon Np,UTDI001,NA,1976,Utah,0,NA,NA,NA,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timpanogos Cave Nm,UTDI002,NA,1976,Utah,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zion Np,UTDI003,NA,1976,Utah,0,NA,NA,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen Canyon Nra,UTDI004,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arches Np,UTDI005,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyonlands Np,UTDI006,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capitol Reef Np,UTDI007,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar Breaks Nm,UTDI008,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinosaur Nm,UTDI009,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natural Bridges Nm,UTDI010,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golden Spike Nhs,UTDI011,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hovenweep Nm,UTDI012,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rainbow Bridge Nm,UTDI013,NA,1976,Utah,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utah Highway Patrol,UTUHP00,UTUHP0000,1976,Utah,0,49,035,49035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beaver,UT00100,UT0010000,1976,Utah,4152,49,001,49001,5,5,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Box Elder,UT00200,UT0020000,1976,Utah,11400,49,003,49003,29,24,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Brigham City,UT00201,UT0020100,1976,Utah,17500,49,003,49003,24,22,2,5,1,4,0,0,2,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0
Tremonton,UT00202,UT0020200,1976,Utah,3100,49,003,49003,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cache,UT00300,UT0030000,1976,Utah,23110,49,005,49005,26,24,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Logan,UT00301,UT0030100,1976,Utah,25808,49,005,49005,32,31,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smithfield,UT00314,UT0031400,1976,Utah,3823,49,005,49005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carbon,UT00400,UT0040000,1976,Utah,9613,49,007,49007,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Price,UT00401,UT0040100,1976,Utah,7188,49,007,49007,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helper,UT00403,UT0040300,1976,Utah,3199,49,007,49007,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daggett,UT00500,UT0050000,1976,Utah,810,49,009,49009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davis,UT00600,UT0060000,1976,Utah,45910,49,011,49011,38,38,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bountiful,UT00601,UT0060100,1976,Utah,37e3,49,011,49011,24,23,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clearfield,UT00602,UT0060200,1976,Utah,15576,49,011,49011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Layton,UT00603,UT0060300,1976,Utah,18e3,49,011,49011,14,14,0,5,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Centerville,UT00604,UT0060400,1976,Utah,6941,49,011,49011,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farmington,UT00605,UT0060500,1976,Utah,2955,49,011,49011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaysville,UT00606,UT0060600,1976,Utah,7243,49,011,49011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunset,UT00608,UT0060800,1976,Utah,7e3,49,011,49011,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duchesne,UT00700,UT0070000,1976,Utah,12964,49,013,49013,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emery,UT00800,UT0080000,1976,Utah,6279,49,015,49015,13,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garfield,UT00900,UT0090000,1976,Utah,3241,49,017,49017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand,UT01000,UT0100000,1976,Utah,6381,49,019,49019,3,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moab,UT01001,UT0100100,1976,Utah,4710,49,019,49019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron County,UT01100,UT0110000,1976,Utah,3100,49,021,49021,6,6,0,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cedar City,UT01101,UT0110100,1976,Utah,11500,49,021,49021,12,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juab,UT01200,UT0120000,1976,Utah,1659,49,023,49023,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nephi,UT01201,UT0120100,1976,Utah,3541,49,023,49023,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eureka,UT01202,UT0120200,1976,Utah,800,49,023,49023,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kane,UT01300,UT0130000,1976,Utah,3976,49,025,49025,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Millard,UT01400,UT0140000,1976,Utah,7799,49,027,49027,5,5,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0
Fillmore,UT01402,UT0140200,1976,Utah,1653,49,027,49027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan,UT01500,UT0150000,1976,Utah,4456,49,029,49029,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piute,UT01600,UT0160000,1976,Utah,1215,49,031,49031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
