agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Benton Twp,MI11249,MI1124900,1975,Michigan,19832,26,021,26021,29,27,2,0,0,0,0,0,6,0,1,0,5,5,0,0,0,0,0,1,5,4,0,0,0,0,1,0,0,0,0,1
Berrien Springs,MI11252,MI1125200,1975,Michigan,8674,26,021,26021,9,9,0,2,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bridgman,MI11268,MI1126800,1975,Michigan,1689,26,021,26021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buchanan,MI11276,MI1127600,1975,Michigan,4700,26,021,26021,14,13,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
Coloma,MI11324,MI1132400,1975,Michigan,1890,26,021,26021,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Eau Claire,MI11368,MI1136800,1975,Michigan,549,26,021,26021,2,2,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Grand Beach,MI11430,MI1143000,1975,Michigan,204,26,021,26021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michiana,MI11579,MI1157900,1975,Michigan,243,26,021,26021,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Buffalo,MI11611,MI1161100,1975,Michigan,3e3,26,021,26021,5,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Niles,MI11619,MI1161900,1975,Michigan,12084,26,021,26021,26,26,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Joseph,MI11726,MI1172600,1975,Michigan,10328,26,021,26021,25,24,1,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Three Oaks,MI11779,MI1177900,1975,Michigan,1823,26,021,26021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watervliet,MI11810,MI1181000,1975,Michigan,2227,26,021,26021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niles Twp,MI11846,MI1184600,1975,Michigan,13976,26,021,26021,13,13,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coloma Twp,MI11853,MI1185300,1975,Michigan,4559,26,021,26021,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chikaming Township,MI11871,MI1187100,1975,Michigan,4221,26,021,26021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Joseph Twp,MI11877,MI1187700,1975,Michigan,11500,26,021,26021,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branch,MI12112,MI1211200,1975,Michigan,23551,26,023,26023,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bronson,MI12272,MI1227200,1975,Michigan,2390,26,023,26023,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coldwater,MI12322,MI1232200,1975,Michigan,9823,26,023,26023,16,16,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quincy,MI12688,MI1268800,1975,Michigan,1540,26,023,26023,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sherwood,MI12743,MI1274300,1975,Michigan,413,26,023,26023,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union City,MI12790,MI1279000,1975,Michigan,1795,26,023,26023,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calhoun,MI13113,MI1311300,1975,Michigan,30255,26,025,26025,41,35,6,0,0,0,0,0,5,0,0,2,3,1,1,1,0,0,0,2,5,2,0,0,0,0,2,0,0,0,1,0
Albion,MI13207,MI1320700,1975,Michigan,11481,26,025,26025,21,21,0,5,3,2,0,0,7,0,0,3,4,2,2,3,0,0,0,0,4,5,0,0,0,0,1,1,0,0,0,0
Battle Creek,MI13237,MI1323700,1975,Michigan,35520,26,025,26025,85,84,1,18,6,12,0,0,18,0,0,0,18,7,4,1,1,2,2,1,16,0,0,0,12,0,1,3,0,0,1,1
Battle Creek Township,MI13238,MI1323800,1975,Michigan,21842,26,025,26025,14,14,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bedford Township,MI13243,MI1324300,1975,Michigan,10847,26,025,26025,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmett Township,MI13379,MI1337900,1975,Michigan,10911,26,025,26025,6,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Homer,MI13476,MI1347600,1975,Michigan,1700,26,025,26025,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,MI13560,MI1356000,1975,Michigan,7350,26,025,26025,14,14,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0
Pennfield Twp,MI13655,MI1365500,1975,Michigan,8443,26,025,26025,7,7,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
Springfield,MI13757,MI1375700,1975,Michigan,4005,26,025,26025,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cass,MI14114,MI1411400,1975,Michigan,23086,26,027,26027,45,36,9,1,0,1,0,0,3,2,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
Cassopolis,MI14297,MI1429700,1975,Michigan,2127,26,027,26027,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dowagiac,MI14354,MI1435400,1975,Michigan,5767,26,027,26027,16,16,0,5,3,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Ontwa Twp,MI14372,MI1437200,1975,Michigan,6025,26,027,26027,6,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcellus,MI14554,MI1455400,1975,Michigan,1149,26,027,26027,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Vandalia,MI14793,MI1479300,1975,Michigan,431,26,027,26027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard Twp,MI14858,MI1485800,1975,Michigan,5546,26,027,26027,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlevoix,MI15115,MI1511500,1975,Michigan,8596,26,029,26029,13,12,1,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boyne City,MI15264,MI1526400,1975,Michigan,3182,26,029,26029,6,5,1,4,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Boyne Falls,MI15265,MI1526500,1975,Michigan,378,26,029,26029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlevoix,MI15306,MI1530600,1975,Michigan,3829,26,029,26029,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Jordan,MI15362,MI1536200,1975,Michigan,2393,26,029,26029,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheboygan,MI16116,MI1611600,1975,Michigan,10273,26,031,26031,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheboygan,MI16309,MI1630900,1975,Michigan,5525,26,031,26031,9,8,1,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mackinaw City,MI16546,MI1654600,1975,Michigan,943,26,031,26031,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuscarora Twp,MI16847,MI1684700,1975,Michigan,2556,26,031,26031,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chippewa,MI17117,MI1711700,1975,Michigan,20786,26,033,26033,16,15,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Tour,MI17348,MI1734800,1975,Michigan,554,26,033,26033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sault Ste Marie,MI17734,MI1773400,1975,Michigan,15031,26,033,26033,34,33,1,3,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Clare,MI18118,MI1811800,1975,Michigan,15878,26,035,26035,10,9,1,1,0,1,0,0,3,0,1,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0
Clare,MI18313,MI1831300,1975,Michigan,3322,26,035,26035,5,5,0,1,0,1,0,0,6,0,0,0,6,4,0,2,0,0,0,0,5,1,0,0,4,0,0,0,0,0,1,0
Farwell,MI18390,MI1839000,1975,Michigan,978,26,035,26035,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frost Twsp,MI18411,MI1841100,1975,Michigan,837,26,035,26035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,MI18460,MI1846000,1975,Michigan,1838,26,035,26035,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,MI19119,MI1911900,1975,Michigan,23575,26,037,26037,24,24,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bath Twp,MI19236,MI1923600,1975,Michigan,5195,26,037,26037,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Witt,MI19350,MI1935000,1975,Michigan,1966,26,037,26037,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elsie,MI19378,MI1937800,1975,Michigan,1062,26,037,26037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fowler,MI19404,MI1940400,1975,Michigan,1097,26,037,26037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maple Rapids,MI19553,MI1955300,1975,Michigan,734,26,037,26037,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ovid,MI19643,MI1964300,1975,Michigan,1774,26,037,26037,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Johns,MI19725,MI1972500,1975,Michigan,7173,26,037,26037,10,10,0,4,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
De Witt Twp,MI19857,MI1985700,1975,Michigan,10653,26,037,26037,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford,MI20120,MI2012000,1975,Michigan,5469,26,039,26039,16,15,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Grayling,MI20440,MI2044000,1975,Michigan,2613,26,039,26039,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta,MI21121,MI2112100,1975,Michigan,17850,26,041,26041,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Escanaba,MI21382,MI2138200,1975,Michigan,15595,26,041,26041,46,46,0,2,0,2,0,0,2,0,0,0,2,1,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
Garden,MI21419,MI2141900,1975,Michigan,362,26,041,26041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gladstone,MI21424,MI2142400,1975,Michigan,5250,26,041,26041,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dickinson,MI22122,MI2212200,1975,Michigan,6087,26,043,26043,7,7,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Iron Mountain,MI22492,MI2249200,1975,Michigan,9332,26,043,26043,13,13,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Kingsford,MI22507,MI2250700,1975,Michigan,5997,26,043,26043,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,MI22626,MI2262600,1975,Michigan,3135,26,043,26043,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eaton,MI23123,MI2312300,1975,Michigan,54358,26,045,26045,59,59,0,17,10,7,0,0,6,0,0,1,5,4,1,0,0,0,0,1,6,2,0,0,2,1,1,0,0,0,0,0
Bellevue,MI23247,MI2324700,1975,Michigan,1432,26,045,26045,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte,MI23307,MI2330700,1975,Michigan,9104,26,045,26045,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimondale,MI23352,MI2335200,1975,Michigan,1071,26,045,26045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eaton Rapids,MI23367,MI2336700,1975,Michigan,4963,26,045,26045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Ledge,MI23435,MI2343500,1975,Michigan,6900,26,045,26045,13,12,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mulliken,MI23601,MI2360100,1975,Michigan,501,26,045,26045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivet,MI23630,MI2363000,1975,Michigan,1799,26,045,26045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potterville,MI23681,MI2368100,1975,Michigan,1413,26,045,26045,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmet,MI24124,MI2412400,1975,Michigan,12476,26,047,26047,17,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harbor Springs,MI24457,MI2445700,1975,Michigan,1896,26,047,26047,6,6,0,1,1,0,0,0,6,0,2,0,4,2,0,1,1,1,0,1,3,0,0,0,0,0,0,0,0,5,1,0
Pellston,MI24654,MI2465400,1975,Michigan,535,26,047,26047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
