agency,year,state,population,ORI,female_employees_civilians,female_employees_officers,female_employees_total,male_employees_civilians,male_employees_officers,male_employees_total,total_employees_civilians,total_employees_officers,total_employees_total,officers_killed_by_accident,officers_killed_by_felony,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_total,assaults_with_injury_unarmed,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_total,assaults_no_injury_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,ambush_total_assaults,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,burglary_total_assaults,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,deranged_total_assaults,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,disturbance_total_assaults,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,oth_arrest_total_assaults,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,prisoner_total_assaults,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,riot_total_assaults,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,robbery_total_assaults,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,susp_pers_total_assaults,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,traffic_total_assaults,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,total_assaults_total
Roanoke County Police Department,2017,Virginia,85982,VA08003,16,21,37,0,114,114,16,135,151,0,0,0,0,0,3,3,1,0,1,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,30,32,0,0,0,0,0,0,0,0,0,1,0,1,32,34
Roanoke County Police Department,2016,Virginia,86024,VA08003,14,23,37,0,118,118,14,141,155,0,0,0,0,0,4,4,6,0,4,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,1,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,9,12,0,0,1,0,1,0,0,0,0,6,0,4,13,23
Roanoke County Police Department,2015,Virginia,85660,VA08003,12,21,33,0,115,115,12,136,148,0,0,0,0,0,5,5,0,3,4,17,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,3,0,4,0,3,4,15,22
Roanoke County Police Department,2014,Virginia,85661,VA08003,14,20,34,0,115,115,14,135,149,0,0,0,0,0,6,6,4,0,1,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,6,9,0,0,0,10,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,3,4,0,1,23,28
Roanoke County Police Department,2013,Virginia,85166,VA08003,14,20,34,0,122,122,14,142,156,0,0,0,0,0,7,7,0,0,2,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,5,6,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,1,0,0,2,22,24
Roanoke County Police Department,2012,Virginia,85542,VA08003,13,17,30,0,111,111,13,128,141,0,0,0,0,2,7,5,1,1,3,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,0,0,1,4,5,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,1,0,6,8,0,0,0,0,0,0,0,2,0,1,1,5,21,28
Roanoke County Police Department,2011,Virginia,85285,VA08003,12,18,30,0,109,109,12,127,139,0,0,0,0,2,6,4,0,0,1,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,1,0,0,3,18,21
Roanoke County Police Department,2010,Virginia,84278,VA08003,12,16,28,0,122,122,12,138,150,0,0,0,0,2,6,4,0,0,2,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,0,0,1,3,4,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,8,0,0,4,28,32
Roanoke County Police Department,2009,Virginia,83913,VA08003,12,17,29,0,111,111,12,128,140,0,0,0,0,0,5,5,0,0,1,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,7,7,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,22,23
Roanoke County Police Department,2008,Virginia,82805,VA08003,12,19,31,0,119,119,12,138,150,0,0,0,0,0,0,0,0,0,6,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,7,8,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,1,0,0,6,12,18
Roanoke County Police Department,2007,Virginia,83047,VA08003,12,16,28,0,121,121,12,137,149,0,0,0,0,0,3,3,0,0,4,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,6,9,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,4,22,26
