agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
East Tennessee State University Dept. Of Public Sa,1975,Tennessee,0,TN09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1976,Tennessee,0,TN09003,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
East Tennessee State University Dept. Of Public Sa,1977,Tennessee,0,TN09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1978,Tennessee,0,TN09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1979,Tennessee,0,TN09003,15,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1980,Tennessee,39518,TN09003,15,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1981,Tennessee,0,TN09003,15,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1982,Tennessee,0,TN09003,15,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1983,Tennessee,0,TN09003,17,3,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1984,Tennessee,0,TN09003,17,1,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1985,Tennessee,0,TN09003,17,1,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1986,Tennessee,0,TN09003,17,1,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1987,Tennessee,0,TN09003,17,2,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1988,Tennessee,0,TN09003,17,2,15,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1989,Tennessee,0,TN09003,17,3,14,5,3,2,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
East Tennessee State University Dept. Of Public Sa,1990,Tennessee,0,TN09003,17,3,14,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1991,Tennessee,0,TN09003,17,2,15,6,2,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1992,Tennessee,0,TN09003,18,2,16,7,3,4,0,0,0,0,0,0,0,1,0,0,10,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1993,Tennessee,0,TN09003,18,2,16,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1994,Tennessee,0,TN09003,18,2,16,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1995,Tennessee,0,TN09003,18,1,17,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1996,Tennessee,0,TN09003,17,1,16,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1997,Tennessee,0,TN09003,20,0,20,4,2,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
East Tennessee State University Dept. Of Public Sa,1998,Tennessee,0,TN09003,20,0,20,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,1999,Tennessee,0,TN09003,21,0,21,6,4,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,2000,Tennessee,0,TN09003,20,0,20,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,2001,Tennessee,0,TN09003,18,1,17,6,4,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
East Tennessee State University Dept. Of Public Sa,2002,Tennessee,0,TN09003,19,2,17,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,2003,Tennessee,0,TN09003,19,2,17,6,4,2,0,0,1,0,0,1,0,3,0,0,2,1,4,0,0,3,1,1,0,1,0,0,1,0,1,0,0,0
East Tennessee State University Dept. Of Public Sa,2004,Tennessee,0,TN09003,19,1,18,6,4,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
East Tennessee State University Dept. Of Public Sa,2005,Tennessee,0,TN09003,18,1,17,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,2006,Tennessee,0,TN09003,18,1,17,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,2007,Tennessee,0,TN09003,19,2,17,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Tennessee State University Dept. Of Public Sa,2008,Tennessee,0,TN09003,21,4,17,5,3,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
East Tennessee State University Dept. Of Public Sa,2009,Tennessee,0,TN09003,20,4,16,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
