agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Carrollton,MO01701,MO0170100,1975,Missouri,5100,29,033,29033,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carter,MO01800,MO0180000,1975,Missouri,4253,29,035,29035,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cass,MO01900,MO0190000,1975,Missouri,27237,29,037,29037,8,8,0,4,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Belton,MO01902,MO0190200,1975,Missouri,12047,29,037,29037,13,13,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrisonville,MO01904,MO0190400,1975,Missouri,6056,29,037,29037,8,8,0,3,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pleasant Hill,MO01905,MO0190500,1975,Missouri,3776,29,037,29037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garden City,MO01908,MO0190800,1975,Missouri,850,29,037,29037,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cedar,MO02000,MO0200000,1975,Missouri,10781,29,039,29039,4,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Eldorado Springs,MO02001,MO0200100,1975,Missouri,3701,29,039,29039,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chariton,MO02100,MO0210000,1975,Missouri,10286,29,041,29041,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,MO02200,MO0220000,1975,Missouri,18990,29,043,29043,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,MO02300,MO0230000,1975,Missouri,8110,29,045,29045,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay,MO02400,MO0240000,1975,Missouri,8441,29,047,29047,51,45,6,5,2,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Claycomo,MO02402,MO0240200,1975,Missouri,1962,29,047,29047,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Excelsior Springs,MO02403,MO0240300,1975,Missouri,10261,29,047,29047,19,19,0,7,2,5,0,0,5,0,0,0,5,3,0,2,0,0,0,0,3,2,0,0,2,0,1,0,0,0,0,0
Gladstone,MO02404,MO0240400,1975,Missouri,25378,29,047,29047,41,40,1,8,2,6,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Liberty,MO02406,MO0240600,1975,Missouri,14884,29,047,29047,25,22,3,3,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
North Kansas City,MO02407,MO0240700,1975,Missouri,5347,29,047,29047,30,30,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,MO02500,MO0250000,1975,Missouri,7200,29,049,29049,4,3,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cameron,MO02501,MO0250100,1975,Missouri,4908,29,049,29049,8,8,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plattsburg,MO02505,MO0250500,1975,Missouri,2160,29,049,29049,6,6,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Cole,MO02600,MO0260000,1975,Missouri,15128,29,051,29051,10,9,1,1,0,1,0,0,2,0,1,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0
Jefferson City,MO02601,MO0260100,1975,Missouri,32842,29,051,29051,60,56,4,5,2,3,0,0,4,0,1,0,3,0,0,2,0,1,0,1,4,1,0,0,1,0,1,0,0,0,0,1
Cooper,MO02700,MO0270000,1975,Missouri,6900,29,053,29053,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boonville,MO02701,MO0270100,1975,Missouri,7639,29,053,29053,12,12,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crawford,MO02800,MO0280000,1975,Missouri,15062,29,055,29055,4,4,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dade,MO02900,MO0290000,1975,Missouri,7319,29,057,29057,5,4,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Dallas,MO03000,MO0300000,1975,Missouri,11275,29,059,29059,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daviess,MO03100,MO0310000,1975,Missouri,8506,29,061,29061,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Kalb,MO03200,MO0320000,1975,Missouri,7491,29,063,29063,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dent,MO03300,MO0330000,1975,Missouri,7914,29,065,29065,3,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Salem,MO03301,MO0330100,1975,Missouri,4845,29,065,29065,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Douglas,MO03400,MO0340000,1975,Missouri,10385,29,067,29067,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunklin,MO03500,MO0350000,1975,Missouri,29377,29,069,29069,7,7,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kennett,MO03505,MO0350500,1975,Missouri,11564,29,069,29069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malden,MO03506,MO0350600,1975,Missouri,6131,29,069,29069,10,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,MO03600,MO0360000,1975,Missouri,37377,29,071,29071,18,17,1,7,5,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Pacific,MO03604,MO0360400,1975,Missouri,3665,29,071,29071,19,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Clair,MO03605,MO0360500,1975,Missouri,3481,29,071,29071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sullivan,MO03606,MO0360600,1975,Missouri,6085,29,071,29071,14,10,4,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union,MO03607,MO0360700,1975,Missouri,6411,29,071,29071,8,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,MO03608,MO0360800,1975,Missouri,9834,29,071,29071,15,14,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gasconade,MO03700,MO0370000,1975,Missouri,10009,29,073,29073,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hermann,MO03702,MO0370200,1975,Missouri,2948,29,073,29073,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gentry,MO03800,MO0380000,1975,Missouri,7814,29,075,29075,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greene,MO03900,MO0390000,1975,Missouri,33262,29,077,29077,70,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Springfield,MO03903,MO0390300,1975,Missouri,133100,29,077,29077,186,184,2,20,0,20,0,0,51,0,0,0,51,15,4,32,0,0,0,0,51,15,0,0,0,0,33,2,0,0,1,0
Grundy,MO04000,MO0400000,1975,Missouri,5488,29,079,29079,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trenton,MO04001,MO0400100,1975,Missouri,6183,29,079,29079,11,10,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Harrison County,MO04100,MO0410000,1975,Missouri,9990,29,081,29081,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bethany,MO04101,MO0410100,1975,Missouri,3017,29,081,29081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry,MO04200,MO0420000,1975,Missouri,9501,29,083,29083,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinton,MO04201,MO0420100,1975,Missouri,8999,29,083,29083,13,12,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windsor,MO04203,MO0420300,1975,Missouri,2762,29,083,29083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hickory,MO04300,MO0430000,1975,Missouri,5143,29,085,29085,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holt,MO04400,MO0440000,1975,Missouri,6825,29,087,29087,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,MO04500,MO0450000,1975,Missouri,6773,29,089,29089,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette,MO04501,MO0450100,1975,Missouri,3513,29,089,29089,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howell,MO04600,MO0460000,1975,Missouri,18408,29,091,29091,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Plains,MO04602,MO0460200,1975,Missouri,8e3,29,091,29091,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron,MO04700,MO0470000,1975,Missouri,8719,29,093,29093,5,5,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ironton,MO04701,MO0470100,1975,Missouri,1567,29,093,29093,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson,MO04800,MO0480000,1975,Missouri,5828,29,095,29095,65,64,1,14,9,5,4,0,12,1,0,4,7,0,6,3,1,0,0,2,10,1,0,0,0,0,1,4,0,0,3,3
Blue Springs,MO04801,MO0480100,1975,Missouri,14026,29,095,29095,24,20,4,0,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Grandview,MO04804,MO0480400,1975,Missouri,20896,29,095,29095,33,33,0,7,1,6,0,0,4,1,0,1,2,0,2,1,0,0,1,0,4,1,0,0,0,0,0,3,0,0,0,0
Independence,MO04806,MO0480600,1975,Missouri,116339,29,095,29095,140,135,5,46,15,31,0,0,32,2,3,6,21,0,8,11,0,1,10,2,29,18,0,0,2,0,7,3,0,0,2,0
Lees Summit,MO04808,MO0480800,1975,Missouri,21712,29,095,29095,34,34,0,11,3,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Raytown,MO04810,MO0481000,1975,Missouri,32926,29,095,29095,51,50,1,11,0,11,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0
Sugar Creek,MO04811,MO0481100,1975,Missouri,5305,29,095,29095,9,9,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasper,MO04900,MO0490000,1975,Missouri,24741,29,097,29097,42,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carthage,MO04903,MO0490300,1975,Missouri,11647,29,097,29097,21,20,1,3,0,3,0,0,3,0,1,0,2,0,1,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0
Webb City,MO04906,MO0490600,1975,Missouri,7001,29,097,29097,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joplin,MO04907,MO0490700,1975,Missouri,40800,29,097,29097,74,73,1,11,4,7,0,0,14,0,0,0,14,0,4,10,0,0,0,0,14,6,1,0,1,0,1,0,0,0,4,1
Jefferson,MO05000,MO0500000,1975,Missouri,80376,29,099,29099,55,50,5,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1
Crystal City,MO05001,MO0500100,1975,Missouri,3960,29,099,29099,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De Soto,MO05002,MO0500200,1975,Missouri,5921,29,099,29099,8,8,0,4,4,0,0,0,4,3,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Festus,MO05003,MO0500300,1975,Missouri,7696,29,099,29099,16,14,2,3,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Arnold,MO05007,MO0500700,1975,Missouri,20142,29,099,29099,23,23,0,8,6,2,0,0,9,0,1,0,8,0,1,7,0,1,0,0,8,1,0,0,3,0,1,3,0,1,0,0
Johnson,MO05100,MO0510000,1975,Missouri,22493,29,101,29101,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warrensburg,MO05103,MO0510300,1975,Missouri,13015,29,101,29101,15,15,0,1,0,1,0,0,4,1,0,0,3,0,3,1,0,0,0,0,4,0,0,1,1,0,0,0,0,2,0,0
Central Missouri St Univ,MO05104,MO0510400,1975,Missouri,0,29,101,29101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knox,MO05200,MO0520000,1975,Missouri,5737,29,103,29103,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laclede,MO05300,MO0530000,1975,Missouri,13586,29,105,29105,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lebanon,MO05302,MO0530200,1975,Missouri,8767,29,105,29105,13,13,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,MO05400,MO0540000,1975,Missouri,18854,29,107,29107,13,12,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Higginsville,MO05404,MO0540400,1975,Missouri,4070,29,107,29107,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lexington,MO05405,MO0540500,1975,Missouri,6129,29,107,29107,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odessa,MO05406,MO0540600,1975,Missouri,3206,29,107,29107,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,MO05500,MO0550000,1975,Missouri,16163,29,109,29109,10,9,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Aurora,MO05501,MO0550100,1975,Missouri,6614,29,109,29109,7,6,1,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mount Vernon,MO05504,MO0550400,1975,Missouri,2908,29,109,29109,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,MO05600,MO0560000,1975,Missouri,8290,29,111,29111,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,MO05601,MO0560100,1975,Missouri,2689,29,111,29111,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,MO05700,MO0570000,1975,Missouri,19386,29,113,29113,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
