agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
New Castle Police Department,1975,Kentucky,798,KY05201,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1976,Kentucky,600,KY05201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1977,Kentucky,500,KY05201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1978,Kentucky,1000,KY05201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1979,Kentucky,776,KY05201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1980,Kentucky,833,KY05201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1981,Kentucky,837,KY05201,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle Police Department,1983,Kentucky,849,KY05201,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle Police Department,1984,Kentucky,881,KY05201,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1985,Kentucky,882,KY05201,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Castle Police Department,1986,Kentucky,905,KY05201,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle Police Department,1987,Kentucky,910,KY05201,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle Police Department,1988,Kentucky,908,KY05201,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Castle Police Department,1989,Kentucky,851,KY05201,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
