agency,year,state,population,ORI,male_employees_officers,female_employees_officers,total_employees_officers,male_employees_civilians,female_employees_civilians,total_employees_civilians,male_employees_total,female_employees_total,total_employees_total,officers_killed_by_felony,officers_killed_by_accident,assaults_with_injury_gun,assaults_with_injury_knife,assaults_with_injury_oth_weap,assaults_with_injury_unarmed,assaults_with_injury_total,assaults_no_injury_gun,assaults_no_injury_knife,assaults_no_injury_oth_weap,assaults_no_injury_unarmed,assaults_no_injury_total,ambush_total_assaults,oth_arrest_total_assaults,burglary_total_assaults,deranged_total_assaults,disturbance_total_assaults,prisoner_total_assaults,riot_total_assaults,robbery_total_assaults,susp_pers_total_assaults,traffic_total_assaults,all_other_total_assaults,total_assaults_total,total_assault_gun,total_assault_knife,total_assault_oth_weap,total_assault_unarmed,ambush_assault_gun,ambush_assault_knife,ambush_assault_oth_weap,ambush_assault_unarmed,oth_arrest_assault_gun,oth_arrest_assault_knife,oth_arrest_assault_oth_weap,oth_arrest_assault_unarmed,burglary_assault_gun,burglary_assault_knife,burglary_assault_oth_weap,burglary_assault_unarmed,deranged_assault_gun,deranged_assault_knife,deranged_assault_oth_weap,deranged_assault_unarmed,disturbance_assault_gun,disturbance_assault_knife,disturbance_assault_oth_weap,disturbance_assault_unarmed,prisoner_assault_gun,prisoner_assault_knife,prisoner_assault_oth_weap,prisoner_assault_unarmed,riot_assault_gun,riot_assault_knife,riot_assault_oth_weap,riot_assault_unarmed,robbery_assault_gun,robbery_assault_knife,robbery_assault_oth_weap,robbery_assault_unarmed,susp_pers_assault_gun,susp_pers_assault_knife,susp_pers_assault_oth_weap,susp_pers_assault_unarmed,traffic_assault_gun,traffic_assault_knife,traffic_assault_oth_weap,traffic_assault_unarmed,all_other_assault_gun,all_other_assault_knife,all_other_assault_oth_weap,all_other_assault_unarmed
Hamtramck Police Department,2017,Michigan,21654,MI82453,26,4,30,2,3,5,28,7,35,0,0,0,0,0,1,1,1,0,1,4,6,1,1,0,0,1,0,0,0,1,0,3,7,1,0,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
Hamtramck Police Department,2016,Michigan,21929,MI82453,26,4,30,2,3,5,28,7,35,0,0,0,1,0,0,1,0,1,0,2,3,0,1,0,0,0,2,0,1,0,0,0,4,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamtramck Police Department,2015,Michigan,22030,MI82453,32,4,36,2,3,5,34,7,41,0,0,0,0,1,5,6,0,0,2,2,4,0,4,0,0,2,0,0,0,0,3,1,10,0,0,3,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
Hamtramck Police Department,2014,Michigan,22036,MI82453,25,5,30,2,2,4,27,7,34,0,0,0,0,0,2,2,0,0,1,1,2,0,0,0,0,1,0,0,0,2,0,1,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Hamtramck Police Department,2013,Michigan,22017,MI82453,23,4,27,0,1,1,23,5,28,0,0,0,0,0,3,3,0,0,3,1,4,0,0,1,0,1,1,0,0,1,3,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0
Hamtramck Police Department,2012,Michigan,22214,MI82453,33,5,38,0,0,0,33,5,38,0,0,0,0,0,4,4,0,0,2,3,5,0,1,0,0,4,0,0,0,0,2,2,9,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
Hamtramck Police Department,2011,Michigan,22406,MI82453,41,4,45,0,0,0,41,4,45,0,0,0,0,1,5,6,0,1,1,8,10,0,2,0,0,5,6,0,1,1,1,0,16,0,1,2,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
Hamtramck Police Department,2010,Michigan,22423,MI82453,39,4,43,0,0,0,39,4,43,0,0,0,0,3,4,7,0,0,1,6,7,0,7,0,0,2,0,2,0,1,1,1,14,0,0,4,10,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Hamtramck Police Department,2009,Michigan,20255,MI82453,39,4,43,0,0,0,39,4,43,0,0,0,0,1,2,3,0,0,3,4,7,0,2,0,0,2,2,0,0,1,2,1,10,0,0,4,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
Hamtramck Police Department,2008,Michigan,20722,MI82453,40,4,44,0,0,0,40,4,44,0,0,1,0,1,1,3,2,0,2,2,6,0,0,1,0,2,1,0,3,1,1,0,9,3,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
