agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Fayette City Police Dept,1998,Pennsylvania,699,PA02613,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1988,Pennsylvania,713,PA02613,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1987,Pennsylvania,723,PA02613,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1986,Pennsylvania,783,PA02613,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1985,Pennsylvania,806,PA02613,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1984,Pennsylvania,809,PA02613,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1983,Pennsylvania,792,PA02613,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette City Police Dept,1982,Pennsylvania,791,PA02613,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette City Police Dept,1981,Pennsylvania,791,PA02613,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Fayette City Police Dept,1980,Pennsylvania,788,PA02613,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1979,Pennsylvania,936,PA02613,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1978,Pennsylvania,910,PA02613,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fayette City Police Dept,1977,Pennsylvania,921,PA02613,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette City Police Dept,1976,Pennsylvania,935,PA02613,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fayette City Police Dept,1975,Pennsylvania,903,PA02613,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
