agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Sheridan Police Dept,2012,Illinois,2135,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2011,Illinois,2143,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2010,Illinois,2137,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2009,Illinois,2042,IL05015,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2008,Illinois,2203,IL05015,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2007,Illinois,2206,IL05015,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2006,Illinois,2238,IL05015,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2005,Illinois,2208,IL05015,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2004,Illinois,2181,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2003,Illinois,2445,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2002,Illinois,2447,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2001,Illinois,2423,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,2000,Illinois,2411,IL05015,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1998,Illinois,1957,IL05015,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1982,Illinois,720,IL05015,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1981,Illinois,720,IL05015,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1980,Illinois,714,IL05015,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1979,Illinois,832,IL05015,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1978,Illinois,819,IL05015,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sheridan Police Dept,1977,Illinois,709,IL05015,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
