agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Wyoming Highway Patrol,1983,Wyoming,0,WYWHP00,152,0,152,43,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1984,Wyoming,0,WYWHP00,159,1,158,56,40,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1985,Wyoming,0,WYWHP00,157,1,156,10,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1986,Wyoming,0,WYWHP00,161,1,160,46,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1987,Wyoming,0,WYWHP00,149,1,148,46,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1988,Wyoming,0,WYWHP00,158,1,157,44,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1989,Wyoming,0,WYWHP00,156,3,153,56,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1990,Wyoming,0,WYWHP00,156,4,152,55,41,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1991,Wyoming,0,WYWHP00,157,4,153,56,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1992,Wyoming,0,WYWHP00,154,3,151,44,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1993,Wyoming,0,WYWHP00,143,2,141,147,95,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1994,Wyoming,0,WYWHP00,153,3,150,60,44,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1995,Wyoming,0,WYWHP00,156,2,154,57,43,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1996,Wyoming,0,WYWHP00,151,1,150,138,63,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1997,Wyoming,0,WYWHP00,145,2,143,141,72,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1998,Wyoming,0,WYWHP00,155,3,152,132,74,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,1999,Wyoming,0,WYWHP00,145,2,143,140,78,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2000,Wyoming,0,WYWHP00,148,3,145,142,80,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2001,Wyoming,0,WYWHP00,176,4,172,149,83,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2002,Wyoming,0,WYWHP00,172,5,167,148,83,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2003,Wyoming,0,WYWHP00,181,7,174,154,90,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2004,Wyoming,0,WYWHP00,174,7,167,147,86,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2005,Wyoming,0,WYWHP00,182,7,175,24,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2006,Wyoming,0,WYWHP00,186,8,178,22,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2007,Wyoming,0,WYWHP00,193,7,186,153,87,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2008,Wyoming,0,WYWHP00,200,8,192,170,107,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2009,Wyoming,0,WYWHP00,203,7,196,163,114,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2010,Wyoming,0,WYWHP00,201,9,192,159,100,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2011,Wyoming,0,WYWHP00,196,8,188,164,104,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2012,Wyoming,0,WYWHP00,202,9,193,156,95,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wyoming Highway Patrol,2013,Wyoming,0,WYWHP00,185,8,177,142,81,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
