agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Wupatki Nm,AZDI011,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Grande Ruins Nm,AZDI012,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiricahua&ft Bowie Nhs,AZDI013,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montezuma Castle Nm,AZDI014,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organ Pipe Cactus Nm,AZDI015,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonto Nm,AZDI016,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumacacori Nm,AZDI017,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuzigoot Nm,AZDI018,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walnut Canyon Nm,AZDI019,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Spring Nm,AZDI020,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mead Nra,AZDI021,NA,1975,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apache,AZ00100,AZ0010000,1975,Arizona,41786,04,001,04001,12,11,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cochise,AZ00200,AZ0020000,1975,Arizona,23481,04,003,04003,47,45,2,22,15,7,0,0,3,0,1,0,2,0,2,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0
Benson,AZ00201,AZ0020100,1975,Arizona,3413,04,003,04003,6,6,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisbee,AZ00203,AZ0020300,1975,Arizona,10123,04,003,04003,21,20,1,6,0,6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Douglas,AZ00205,AZ0020500,1975,Arizona,12422,04,003,04003,31,30,1,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Huachuca City,AZ00207,AZ0020700,1975,Arizona,1691,04,003,04003,5,5,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Sierra Vista,AZ00209,AZ0020900,1975,Arizona,20121,04,003,04003,22,22,0,8,1,7,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
Tombstone,AZ00211,AZ0021100,1975,Arizona,1300,04,003,04003,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willcox,AZ00213,AZ0021300,1975,Arizona,2704,04,003,04003,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coconino,AZ00300,AZ0030000,1975,Arizona,27371,04,005,04005,59,52,7,11,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0
Flagstaff,AZ00301,AZ0030100,1975,Arizona,31455,04,005,04005,49,48,1,10,4,6,0,0,26,0,1,1,24,3,10,13,0,0,0,0,26,13,0,0,5,0,0,1,0,0,5,2
Williams,AZ00307,AZ0030700,1975,Arizona,3500,04,005,04005,13,9,4,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3
Page,AZ00308,AZ0030800,1975,Arizona,5892,04,005,04005,8,8,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Arizona Univ,AZ00397,AZ0039700,1975,Arizona,0,04,005,04005,16,16,0,10,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Gila,AZ00400,AZ0040000,1975,Arizona,20737,04,007,04007,41,35,6,5,4,1,0,0,12,1,1,2,8,6,1,4,0,1,0,0,12,6,0,0,3,2,0,1,0,0,0,0
Globe,AZ00401,AZ0040100,1975,Arizona,5874,04,007,04007,15,15,0,6,1,5,0,0,5,0,0,1,4,1,4,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,2,0
Hayden,AZ00403,AZ0040300,1975,Arizona,1465,04,007,04007,4,4,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Miami,AZ00405,AZ0040500,1975,Arizona,3828,04,007,04007,11,11,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Winkelman,AZ00407,AZ0040700,1975,Arizona,1096,04,007,04007,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham,AZ00500,AZ0050000,1975,Arizona,13461,04,009,04009,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safford,AZ00503,AZ0050300,1975,Arizona,5947,04,009,04009,13,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Arizona College,AZ00597,AZ0059700,1975,Arizona,0,04,009,04009,2,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
Greenlee,AZ00600,AZ0060000,1975,Arizona,4780,04,011,04011,14,14,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Clifton Morenci Pd,AZ00601,AZ0060100,1975,Arizona,5803,04,011,04011,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan Pd,AZ00603,AZ0060300,1975,Arizona,1200,04,011,04011,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Maricopa,AZ00700,AZ0070000,1975,Arizona,127958,04,013,04013,305,300,5,173,63,110,0,0,38,1,2,3,32,11,7,6,1,3,4,6,33,9,0,0,7,0,9,1,0,0,7,5
Avondale,AZ00701,AZ0070100,1975,Arizona,6526,04,013,04013,19,16,3,0,0,0,0,0,10,0,0,0,10,1,3,6,0,0,0,0,10,8,0,0,1,0,0,0,0,0,0,1
Buckeye,AZ00703,AZ0070300,1975,Arizona,2500,04,013,04013,6,6,0,3,1,2,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Chandler,AZ00705,AZ0070500,1975,Arizona,20025,04,013,04013,32,30,2,14,9,5,0,0,2,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
El Mirage,AZ00707,AZ0070700,1975,Arizona,3917,04,013,04013,11,10,1,4,2,2,0,0,6,0,0,0,6,0,3,3,0,0,0,0,6,2,0,0,1,0,0,3,0,0,0,0
Gila Bend,AZ00709,AZ0070900,1975,Arizona,2260,04,013,04013,5,5,0,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Gilbert Pd,AZ00711,AZ0071100,1975,Arizona,3603,04,013,04013,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glendale,AZ00713,AZ0071300,1975,Arizona,67256,04,013,04013,86,85,1,23,12,11,0,0,39,0,0,2,37,1,13,23,2,0,0,0,39,16,2,1,3,0,2,3,0,0,12,0
Goodyear,AZ00715,AZ0071500,1975,Arizona,2342,04,013,04013,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesa,AZ00717,AZ0071700,1975,Arizona,113176,04,013,04013,102,99,3,21,6,15,0,0,52,4,0,3,45,0,11,39,0,2,0,0,46,21,2,0,8,0,10,2,0,1,6,2
Paradise Valley,AZ00719,AZ0071900,1975,Arizona,9108,04,013,04013,16,16,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Peoria,AZ00721,AZ0072100,1975,Arizona,7729,04,013,04013,16,16,0,5,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Phoenix,AZ00723,AZ0072300,1975,Arizona,668046,04,013,04013,1527,1493,34,374,142,232,1,0,415,36,21,52,306,231,79,73,7,12,8,5,397,113,18,6,73,1,39,37,2,1,84,41
Scottsdale,AZ00725,AZ0072500,1975,Arizona,77804,04,013,04013,107,101,6,51,21,30,0,0,38,0,1,4,33,0,18,20,0,0,0,0,38,18,0,0,0,3,4,1,0,0,10,2
Surprise,AZ00727,AZ0072700,1975,Arizona,3320,04,013,04013,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tempe,AZ00729,AZ0072900,1975,Arizona,93845,04,013,04013,120,117,3,31,12,19,0,0,26,2,0,5,19,10,3,10,0,1,2,0,26,7,2,0,4,0,4,2,0,2,5,0
Tolleson,AZ00731,AZ0073100,1975,Arizona,3722,04,013,04013,7,7,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wickenburg,AZ00733,AZ0073300,1975,Arizona,2880,04,013,04013,7,7,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Youngtown Pd,AZ00735,AZ0073500,1975,Arizona,1932,04,013,04013,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,AZ00797,AZ0079700,1975,Arizona,0,04,013,04013,37,33,4,8,7,1,0,0,4,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Mohave,AZ00800,AZ0080000,1975,Arizona,28835,04,015,04015,56,55,1,31,9,22,0,0,3,0,0,0,3,1,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0
Kingman,AZ00801,AZ0080100,1975,Arizona,7406,04,015,04015,20,19,1,11,0,11,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Navajo,AZ00900,AZ0090000,1975,Arizona,39125,04,017,04017,25,22,3,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Holbrook,AZ00901,AZ0090100,1975,Arizona,5096,04,017,04017,23,18,5,2,0,2,0,0,7,1,0,0,6,1,4,1,0,0,0,1,5,1,0,0,1,0,1,0,0,0,3,1
Show Low,AZ00903,AZ0090300,1975,Arizona,3369,04,017,04017,7,7,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winslow,AZ00909,AZ0090900,1975,Arizona,7663,04,017,04017,24,19,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pima,AZ01000,AZ0100000,1975,Arizona,100540,04,019,04019,296,292,4,198,133,65,0,0,72,3,1,10,58,13,16,33,0,1,2,7,72,25,2,0,12,1,7,2,0,0,18,5
South Tucson,AZ01001,AZ0100100,1975,Arizona,7941,04,019,04019,22,21,1,5,4,1,0,0,7,0,0,1,6,2,2,3,0,0,0,0,7,1,0,0,3,0,0,0,0,2,0,1
Tucson,AZ01003,AZ0100300,1975,Arizona,340500,04,019,04019,506,495,11,170,41,129,0,0,188,16,3,18,151,63,37,65,0,11,1,11,182,47,6,5,44,6,13,21,0,0,24,22
Ajo,AZ01006,AZ0100600,1975,Arizona,7705,04,019,04019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University Of Arizona,AZ01097,AZ0109700,1975,Arizona,0,04,019,04019,61,60,1,27,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pinal,AZ01100,AZ0110000,1975,Arizona,49938,04,021,04021,103,89,14,3,0,3,0,0,9,0,0,4,5,5,3,0,0,0,0,1,9,6,0,0,2,0,0,1,0,0,0,0
Casa Grande,AZ01101,AZ0110100,1975,Arizona,13225,04,021,04021,34,33,1,9,2,7,0,0,15,0,0,1,14,6,4,3,0,0,2,0,10,2,0,0,2,0,6,1,0,0,4,0
Coolidge,AZ01103,AZ0110300,1975,Arizona,6711,04,021,04021,19,17,2,9,2,7,0,0,14,0,0,3,11,0,3,6,0,0,1,4,14,5,0,0,2,0,1,2,0,1,2,1
Eloy,AZ01105,AZ0110500,1975,Arizona,6493,04,021,04021,16,16,0,8,2,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Florence,AZ01107,AZ0110700,1975,Arizona,2926,04,021,04021,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kearny,AZ01109,AZ0110900,1975,Arizona,3100,04,021,04021,6,6,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mammoth Pd,AZ01111,AZ0111100,1975,Arizona,2107,04,021,04021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central Arizona College,AZ01197,AZ0119700,1975,Arizona,0,04,021,04021,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Cruz,AZ01200,AZ0120000,1975,Arizona,5699,04,023,04023,16,16,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nogales,AZ01201,AZ0120100,1975,Arizona,11584,04,023,04023,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patagonia Marshals Off,AZ01203,AZ0120300,1975,Arizona,817,04,023,04023,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yavapai,AZ01300,AZ0130000,1975,Arizona,28236,04,025,04025,51,49,2,14,8,6,0,0,3,0,0,0,3,0,1,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1
Cottonwood,AZ01303,AZ0130300,1975,Arizona,3586,04,025,04025,7,7,0,5,3,2,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Jerome Pd,AZ01305,AZ0130500,1975,Arizona,388,04,025,04025,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prescott,AZ01307,AZ0130700,1975,Arizona,16904,04,025,04025,23,23,0,8,6,2,0,0,5,0,0,0,5,0,0,3,0,0,0,2,5,3,0,0,0,0,1,0,0,1,0,0
Yuma,AZ01400,AZ0140000,1975,Arizona,40204,04,027,04027,79,76,3,3,1,2,0,0,10,0,0,1,9,4,2,4,0,0,0,0,10,3,0,0,2,0,2,1,0,0,1,1
Yuma,AZ01405,AZ0140500,1975,Arizona,30100,04,027,04027,57,57,0,17,5,12,0,0,2,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
Arizona Western College,AZ01497,AZ0149700,1975,Arizona,0,04,027,04027,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona Dps,AZCISPX,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,31,3,1,3,24,1,24,5,0,0,1,0,31,0,0,0,4,0,13,1,0,0,12,1
Grand Canyon Np,AZDI001,NA,1976,Arizona,0,NA,NA,NA,22,21,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coronado Nmem,AZDI002,NA,1976,Arizona,0,NA,NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen Canyon Nra,AZDI003,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrified Forest Np,AZDI004,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saguaro Nm,AZDI005,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canyon De Chelly Nm,AZDI007,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubbell Trad Post Nhs,AZDI008,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navajo Nm,AZDI009,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunset Crater Nm,AZDI010,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wupatki Nm,AZDI011,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casa Grande Ruins Nm,AZDI012,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiricahua&ft Bowie Nhs,AZDI013,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montezuma Castle Nm,AZDI014,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Organ Pipe Cactus Nm,AZDI015,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonto Nm,AZDI016,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tumacacori Nm,AZDI017,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuzigoot Nm,AZDI018,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walnut Canyon Nm,AZDI019,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pipe Spring Nm,AZDI020,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Mead Nra,AZDI021,NA,1976,Arizona,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apache,AZ00100,AZ0010000,1976,Arizona,41889,04,001,04001,12,11,1,5,4,1,0,0,2,0,0,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Cochise,AZ00200,AZ0020000,1976,Arizona,24904,04,003,04003,46,46,0,24,11,13,0,0,2,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Benson,AZ00201,AZ0020100,1976,Arizona,3443,04,003,04003,8,8,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bisbee,AZ00203,AZ0020300,1976,Arizona,8900,04,003,04003,23,22,1,8,1,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Douglas,AZ00205,AZ0020500,1976,Arizona,12622,04,003,04003,33,31,2,9,0,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Huachuca City,AZ00207,AZ0020700,1976,Arizona,1706,04,003,04003,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Vista,AZ00209,AZ0020900,1976,Arizona,20296,04,003,04003,22,22,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tombstone,AZ00211,AZ0021100,1976,Arizona,1311,04,003,04003,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willcox,AZ00213,AZ0021300,1976,Arizona,2728,04,003,04003,9,7,2,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coconino,AZ00300,AZ0030000,1976,Arizona,31112,04,005,04005,59,52,7,11,0,11,0,0,5,0,0,3,2,0,1,1,0,2,0,1,5,1,0,0,0,0,4,0,0,0,0,0
Flagstaff,AZ00301,AZ0030100,1976,Arizona,31370,04,005,04005,49,48,1,10,4,6,2,0,44,0,0,2,42,7,25,12,0,0,0,0,42,12,0,0,9,0,1,3,0,0,14,5
Williams,AZ00307,AZ0030700,1976,Arizona,3718,04,005,04005,13,9,4,1,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0
Page,AZ00308,AZ0030800,1976,Arizona,5892,04,005,04005,8,8,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Arizona Univ,AZ00397,AZ0039700,1976,Arizona,0,04,005,04005,16,16,0,10,10,0,0,0,4,0,0,1,3,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3
