agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Soda Springs,ID01501,ID0150100,1975,Idaho,4e3,16,029,16029,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grace,ID01502,ID0150200,1975,Idaho,842,16,029,16029,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cassia,ID01600,ID0160000,1975,Idaho,9655,16,031,16031,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burley,ID01601,ID0160100,1975,Idaho,9250,16,031,16031,25,24,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark,ID01700,ID0170000,1975,Idaho,822,16,033,16033,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clearwater,ID01800,ID0180000,1975,Idaho,10069,16,035,16035,19,13,6,1,0,1,0,0,4,0,0,1,3,0,4,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0
Orofino Pd,ID01801,ID0180100,1975,Idaho,3397,16,035,16035,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custer,ID01900,ID0190000,1975,Idaho,3020,16,037,16037,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elmore,ID02000,ID0200000,1975,Idaho,14896,16,039,16039,16,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountain Home,ID02002,ID0200200,1975,Idaho,6604,16,039,16039,16,16,0,8,3,5,0,0,4,0,0,0,4,2,2,0,0,0,0,0,4,0,0,0,1,0,2,0,0,0,0,1
Franklin,ID02100,ID0210000,1975,Idaho,7809,16,041,16041,7,6,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston,ID02101,ID0210100,1975,Idaho,3396,16,041,16041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fremont,ID02200,ID0220000,1975,Idaho,9e3,16,043,16043,15,13,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Anthony,ID02202,ID0220200,1975,Idaho,2678,16,043,16043,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gem,ID02300,ID0230000,1975,Idaho,6781,16,045,16045,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmett,ID02301,ID0230100,1975,Idaho,4418,16,045,16045,7,7,0,2,0,2,0,0,2,1,0,0,1,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Gooding,ID02400,ID0240000,1975,Idaho,7964,16,047,16047,7,5,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooding,ID02401,ID0240100,1975,Idaho,2927,16,047,16047,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,ID02500,ID0250000,1975,Idaho,9465,16,049,16049,9,7,2,5,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Grangeville,ID02502,ID0250200,1975,Idaho,3535,16,049,16049,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson,ID02600,ID0260000,1975,Idaho,10477,16,051,16051,6,5,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rigby,ID02601,ID0260100,1975,Idaho,2366,16,051,16051,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome,ID02700,ID0270000,1975,Idaho,6765,16,053,16053,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerome,ID02701,ID0270100,1975,Idaho,7106,16,053,16053,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kootenai,ID02800,ID0280000,1975,Idaho,19855,16,055,16055,37,32,5,3,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Coeur D Alene,ID02801,ID0280100,1975,Idaho,20955,16,055,16055,31,29,2,9,3,6,0,0,6,3,0,0,3,2,1,3,0,0,0,0,6,2,0,0,0,0,0,0,2,0,2,0
Post Falls,ID02802,ID0280200,1975,Idaho,4500,16,055,16055,6,6,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Latah,ID02900,ID0290000,1975,Idaho,11801,16,057,16057,22,17,5,2,0,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
Moscow,ID02905,ID0290500,1975,Idaho,16043,16,057,16057,20,19,1,7,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Lemhi,ID03000,ID0300000,1975,Idaho,3277,16,059,16059,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salmon,ID03002,ID0300200,1975,Idaho,2923,16,059,16059,9,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Lewis,ID03100,ID0310000,1975,Idaho,4623,16,061,16061,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,ID03200,ID0320000,1975,Idaho,3390,16,063,16063,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,ID03300,ID0330000,1975,Idaho,5734,16,065,16065,8,6,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Rexburg,ID03301,ID0330100,1975,Idaho,10500,16,065,16065,20,17,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka,ID03400,ID0340000,1975,Idaho,12467,16,067,16067,10,8,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Rupert,ID03401,ID0340100,1975,Idaho,6130,16,067,16067,10,10,0,3,0,3,0,0,3,0,0,0,3,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,1
Nez Perce,ID03500,ID0350000,1975,Idaho,2536,16,069,16069,21,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewiston,ID03502,ID0350200,1975,Idaho,28596,16,069,16069,41,39,2,12,1,11,0,0,2,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Oneida,ID03600,ID0360000,1975,Idaho,3e3,16,071,16071,6,5,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Malad City,ID03601,ID0360100,1975,Idaho,1995,16,071,16071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owyhee,ID03700,ID0370000,1975,Idaho,6105,16,073,16073,5,5,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Homedale,ID03701,ID0370100,1975,Idaho,1601,16,073,16073,4,4,0,0,0,0,0,0,3,0,1,0,2,0,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0
Payette,ID03800,ID0380000,1975,Idaho,7092,16,075,16075,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fruitland,ID03801,ID0380100,1975,Idaho,2063,16,075,16075,5,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Payette,ID03803,ID0380300,1975,Idaho,5235,16,075,16075,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Power,ID03900,ID0390000,1975,Idaho,2258,16,077,16077,5,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Falls,ID03901,ID0390100,1975,Idaho,2879,16,077,16077,6,6,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Shoshone,ID04000,ID0400000,1975,Idaho,10719,16,079,16079,20,17,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Kellogg,ID04001,ID0400100,1975,Idaho,3788,16,079,16079,8,8,0,8,4,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Wallace,ID04002,ID0400200,1975,Idaho,2193,16,079,16079,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Osburn Pd,ID04003,ID0400300,1975,Idaho,3100,16,079,16079,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teton,ID04100,ID0410000,1975,Idaho,2550,16,081,16081,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Driggs,ID04101,ID0410100,1975,Idaho,787,16,081,16081,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Falls,ID04200,ID0420000,1975,Idaho,18287,16,083,16083,27,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buhl,ID04201,ID0420100,1975,Idaho,3382,16,083,16083,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Twin Falls,ID04202,ID0420200,1975,Idaho,21829,16,083,16083,35,34,1,3,0,3,0,0,2,0,0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
Kimberly Pd,ID04203,ID0420300,1975,Idaho,1502,16,083,16083,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley,ID04300,ID0430000,1975,Idaho,1497,16,085,16085,8,6,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mccall,ID04301,ID0430100,1975,Idaho,3024,16,085,16085,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,ID04400,ID0440000,1975,Idaho,4326,16,087,16087,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weiser,ID04401,ID0440100,1975,Idaho,4202,16,087,16087,12,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craters Of The Moon Nm,IDDI001,NA,1976,Idaho,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nez Perce Nhp,IDDI002,NA,1976,Idaho,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yellowstone Np,IDDI003,NA,1976,Idaho,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho State Police,IDISP00,IDISP0000,1976,Idaho,0,16,001,16001,187,187,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ada,ID00100,ID0010000,1976,Idaho,30344,16,001,16001,92,65,27,0,0,0,0,0,13,0,0,3,10,2,4,1,0,0,5,1,12,0,0,0,1,0,4,0,1,1,2,4
Boise,ID00101,ID0010100,1976,Idaho,1e5,16,001,16001,127,124,3,55,1,54,0,0,10,0,0,0,10,2,1,6,1,0,0,0,10,1,0,0,8,0,0,0,0,0,0,1
Garden City,ID00102,ID0010200,1976,Idaho,3524,16,001,16001,7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Meridian,ID00103,ID0010300,1976,Idaho,6500,16,001,16001,7,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuna,ID00107,ID0010700,1976,Idaho,1300,16,001,16001,4,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Adams,ID00200,ID0020000,1976,Idaho,3511,16,003,16003,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bannock,ID00300,ID0030000,1976,Idaho,7806,16,005,16005,32,24,8,1,0,1,0,0,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
Chubbuck,ID00301,ID0030100,1976,Idaho,4800,16,005,16005,5,5,0,1,0,1,0,0,2,1,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
Pocatello,ID00302,ID0030200,1976,Idaho,42565,16,005,16005,68,67,1,14,2,12,0,0,10,1,1,1,7,1,3,2,0,1,1,2,10,3,0,0,1,0,2,2,0,0,2,0
Bear Lake,ID00400,ID0040000,1976,Idaho,2684,16,007,16007,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montpelier,ID00401,ID0040100,1976,Idaho,3821,16,007,16007,4,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benewah,ID00500,ID0050000,1976,Idaho,7021,16,009,16009,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St Maries,ID00501,ID0050100,1976,Idaho,2684,16,009,16009,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bingham,ID00600,ID0060000,1976,Idaho,19070,16,011,16011,16,11,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Blackfoot Pd,ID00602,ID0060200,1976,Idaho,11500,16,011,16011,27,21,6,0,0,0,0,0,19,0,1,1,17,0,3,7,1,4,1,3,19,4,0,0,5,0,9,0,0,0,0,1
Shelley,ID00604,ID0060400,1976,Idaho,2781,16,011,16011,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blaine,ID00700,ID0070000,1976,Idaho,2658,16,013,16013,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ketchum,ID00701,ID0070100,1976,Idaho,3076,16,013,16013,6,6,0,1,0,1,0,0,4,0,0,0,4,1,0,2,0,0,1,0,4,2,0,0,0,0,0,2,0,0,0,0
Sun Valley,ID00702,ID0070200,1976,Idaho,226,16,013,16013,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hailey,ID00703,ID0070300,1976,Idaho,2300,16,013,16013,5,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Boise,ID00800,ID0080000,1976,Idaho,2466,16,015,16015,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Bonner,ID00900,ID0090000,1976,Idaho,13500,16,017,16017,18,16,2,6,3,3,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
Sandpoint,ID00902,ID0090200,1976,Idaho,5500,16,017,16017,8,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonneville,ID01000,ID0100000,1976,Idaho,21373,16,019,16019,22,22,0,14,3,11,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2
Ammon,ID01001,ID0100100,1976,Idaho,1329,16,019,16019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho Falls,ID01002,ID0100200,1976,Idaho,37126,16,019,16019,66,65,1,6,0,6,0,0,9,0,0,1,8,0,1,4,1,0,0,3,9,1,1,0,4,0,1,0,0,0,0,2
Boundary,ID01100,ID0110000,1976,Idaho,3976,16,021,16021,5,5,0,5,1,4,0,0,4,0,0,0,4,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1
Bonners Ferry,ID01101,ID0110100,1976,Idaho,4524,16,021,16021,4,4,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Butte,ID01200,ID0120000,1976,Idaho,1972,16,023,16023,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arco,ID01201,ID0120100,1976,Idaho,1332,16,023,16023,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
