agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Oceana Police Department,2016,West Virginia,1285,WV05503,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,2015,West Virginia,1310,WV05503,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,2013,West Virginia,1355,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,0,2,0,0,0,0,2,0,1,0,0,0
Oceana Police Department,2012,West Virginia,1372,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,2011,West Virginia,1396,WV05503,5,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,2010,West Virginia,1394,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,2009,West Virginia,1397,WV05503,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,2007,West Virginia,1445,WV05503,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,2006,West Virginia,1479,WV05503,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,2005,West Virginia,1493,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,2004,West Virginia,1504,WV05503,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,2003,West Virginia,1508,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,2002,West Virginia,1545,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,2001,West Virginia,1544,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,2000,West Virginia,1550,WV05503,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,1999,West Virginia,1709,WV05503,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1998,West Virginia,1726,WV05503,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,1997,West Virginia,1748,WV05503,6,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,1996,West Virginia,1758,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1995,West Virginia,1760,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0
Oceana Police Department,1994,West Virginia,1835,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,3,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0
Oceana Police Department,1993,West Virginia,1833,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0
Oceana Police Department,1992,West Virginia,1808,WV05503,5,0,5,0,0,0,0,0,1,0,0,1,0,11,0,0,20,0,12,0,0,12,0,0,0,4,0,0,0,0,8,0,0,0
Oceana Police Department,1991,West Virginia,1798,WV05503,5,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,1990,West Virginia,1791,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,1,0,0,0,0,3,0,0,0
Oceana Police Department,1989,West Virginia,1939,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1988,West Virginia,2076,WV05503,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,1987,West Virginia,2135,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1986,West Virginia,2144,WV05503,4,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Oceana Police Department,1985,West Virginia,2159,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1984,West Virginia,2177,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1983,West Virginia,2177,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1982,West Virginia,2159,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1981,West Virginia,2162,WV05503,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceana Police Department,1980,West Virginia,2140,WV05503,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Oceana Police Department,1979,West Virginia,2048,WV05503,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,1978,West Virginia,2066,WV05503,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,1977,West Virginia,2050,WV05503,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Oceana Police Department,1976,West Virginia,2200,WV05503,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceana Police Department,1975,West Virginia,1700,WV05503,3,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
