agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Waterville Police Department,2016,Kansas,646,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2015,Kansas,658,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2014,Kansas,663,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2013,Kansas,664,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2012,Kansas,674,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2011,Kansas,684,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2010,Kansas,680,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2009,Kansas,609,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2008,Kansas,609,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2007,Kansas,619,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2005,Kansas,630,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2004,Kansas,649,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2003,Kansas,652,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,2002,Kansas,687,KS05904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterville Police Department,2001,Kansas,683,KS05904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterville Police Department,2000,Kansas,681,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1999,Kansas,532,KS05904,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1998,Kansas,553,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1997,Kansas,569,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1996,Kansas,564,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1995,Kansas,563,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1994,Kansas,550,KS05904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterville Police Department,1993,Kansas,546,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1992,Kansas,611,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1991,Kansas,605,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterville Police Department,1990,Kansas,601,KS05904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterville Police Department,1989,Kansas,634,KS05904,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waterville Police Department,1988,Kansas,642,KS05904,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
