agency,ORI,ORI9,year,state,population,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,total_officers,male_employees_officers,female_employees_officers,total_civilians,male_employees_civilians,female_employees_civilians,officers_killed_felony,officers_killed_accident,total_assault_total,total_assault_gun,total_assault_knife,total_assault_other,total_assault_hand_feet,total_assault_2man_veh,total_assault_1man_alone,total_assault_1man_assist,total_assault_det_alone,total_assault_det_assist,total_assault_oth_alone,total_assault_oth_assist,total_assault_clear,disturbance_total_assault,burglary_total_assault,robbery_total_assault,att_oth_arrest_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,susp_pers_total_assault,ambush_total_assault,deranged_total_assault,traffic_total_assault,all_oth_total_assault
Bristol,CT00017,CT0001700,1975,Connecticut,54072,09,003,09003,80,77,3,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canton,CT00018,CT0001800,1975,Connecticut,7005,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire,CT00025,CT0002500,1975,Connecticut,20819,09,009,09009,25,25,0,6,3,3,0,0,11,0,0,3,8,1,0,8,0,1,0,1,10,4,0,0,5,0,1,1,0,0,0,0
Clinton,CT00027,CT0002700,1975,Connecticut,10657,09,007,09007,17,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,CT00032,CT0003200,1975,Connecticut,8288,09,013,09013,9,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cromwell,CT00033,CT0003300,1975,Connecticut,7894,09,007,09007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danbury,CT00034,CT0003400,1975,Connecticut,57e3,09,001,09001,100,99,1,5,1,4,0,0,10,0,0,0,10,3,1,3,1,1,1,0,9,6,0,0,1,0,0,2,0,0,1,0
Darien,CT00035,CT0003500,1975,Connecticut,22e3,09,001,09001,43,43,0,6,1,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Derby,CT00037,CT0003700,1975,Connecticut,11742,09,009,09009,22,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hartford,CT00043,CT0004300,1975,Connecticut,53283,09,003,09003,91,89,2,15,4,11,0,0,11,0,0,0,11,0,4,7,0,0,0,0,11,7,0,0,0,0,1,3,0,0,0,0
East Haven Town,CT00044,CT0004400,1975,Connecticut,24800,09,009,09009,45,45,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Lyme,CT00045,CT0004500,1975,Connecticut,11733,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton,CT00046,CT0004600,1975,Connecticut,5822,09,001,09001,10,9,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor,CT00047,CT0004700,1975,Connecticut,8585,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enfield,CT00049,CT0004900,1975,Connecticut,46e3,09,003,09003,67,66,1,17,9,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Fairfield,CT00051,CT0005100,1975,Connecticut,58118,09,001,09001,97,96,1,4,2,2,0,0,11,1,0,0,10,0,3,4,0,1,1,2,10,5,0,0,2,0,0,1,0,1,2,0
Farmington,CT00052,CT0005200,1975,Connecticut,15491,09,003,09003,31,30,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glastonbury,CT00054,CT0005400,1975,Connecticut,22892,09,003,09003,33,32,1,9,3,6,0,0,5,0,0,0,5,0,1,3,1,0,0,0,5,3,0,0,0,1,1,0,0,0,0,0
Granby,CT00056,CT0005600,1975,Connecticut,6900,09,003,09003,6,6,0,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Greenwich,CT00057,CT0005700,1975,Connecticut,62345,09,001,09001,150,149,1,16,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jewett City,CT00058,CT0005800,1975,Connecticut,3470,09,011,09011,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Groton City,CT00059,CT0005900,1975,Connecticut,9195,09,011,09011,23,22,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guilford,CT00060,CT0006000,1975,Connecticut,14771,09,009,09009,26,25,1,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,1,0,3,0,0,0,0,0
Hamden,CT00062,CT0006200,1975,Connecticut,49336,09,009,09009,96,96,0,24,7,17,0,0,3,0,0,2,1,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0
Hartford,CT00064,CT0006400,1975,Connecticut,152449,09,003,09003,505,497,8,94,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danielson,CT00069,CT0006900,1975,Connecticut,5e3,09,015,09015,9,8,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
Ledyard,CT00070,CT0007000,1975,Connecticut,15491,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison Town,CT00076,CT0007600,1975,Connecticut,11939,09,009,09009,20,20,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manchester,CT00077,CT0007700,1975,Connecticut,46574,09,003,09003,85,81,4,15,8,7,0,0,56,0,0,4,52,0,11,9,0,0,2,34,55,18,2,0,9,5,16,1,0,0,2,3
Meriden,CT00080,CT0008000,1975,Connecticut,58e3,09,009,09009,94,93,1,13,2,11,0,0,10,0,1,0,9,1,4,3,0,0,0,2,10,9,0,0,0,0,1,0,0,0,0,0
Middlebury,CT00081,CT0008100,1975,Connecticut,5920,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middletown,CT00083,CT0008300,1975,Connecticut,35424,09,007,09007,80,79,1,6,2,4,0,0,3,0,0,0,3,1,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1
Milford,CT00084,CT0008400,1975,Connecticut,50520,09,009,09009,98,97,1,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monroe,CT00085,CT0008500,1975,Connecticut,12827,09,001,09001,23,23,0,6,0,6,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Montiville,CT00086,CT0008600,1975,Connecticut,15984,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naugatuck,CT00088,CT0008800,1975,Connecticut,24767,09,009,09009,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Britain,CT00089,CT0008900,1975,Connecticut,79431,09,003,09003,154,153,1,19,10,9,0,0,18,0,1,0,17,0,2,5,0,0,1,10,18,1,1,0,8,0,7,0,0,0,0,1
New Canaan,CT00090,CT0009000,1975,Connecticut,19142,09,001,09001,40,40,0,4,1,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
New Haven,CT00093,CT0009300,1975,Connecticut,130544,09,009,09009,394,391,3,53,16,37,0,0,116,0,0,0,116,0,7,106,2,0,0,1,116,0,2,0,114,0,0,0,0,0,0,0
Newington,CT00094,CT0009400,1975,Connecticut,27135,09,003,09003,38,38,0,7,3,4,0,0,4,0,0,0,4,1,0,3,0,0,0,0,4,1,1,0,0,0,1,0,0,0,1,0
New London,CT00095,CT0009500,1975,Connecticut,29799,09,011,09011,78,76,2,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Milford,CT00096,CT0009600,1975,Connecticut,15984,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfield,CT001SP,CT001SP00,1975,Connecticut,50679,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Haven,CT00101,CT0010100,1975,Connecticut,22695,09,009,09009,39,39,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norwalk,CT00103,CT0010300,1975,Connecticut,78840,09,001,09001,145,145,0,45,17,28,0,0,33,0,0,2,31,18,3,2,0,0,6,4,33,21,1,0,1,0,5,0,0,0,4,1
Norwich,CT00104,CT0010400,1975,Connecticut,43909,09,011,09011,68,67,1,8,3,5,0,0,7,0,0,0,7,0,1,6,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,2
Old Saybrook,CT00106,CT0010600,1975,Connecticut,8979,09,007,09007,20,20,0,2,0,2,0,0,3,0,0,3,0,0,1,0,2,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0
Orange,CT00107,CT0010700,1975,Connecticut,14801,09,009,09009,26,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plainville,CT00110,CT0011000,1975,Connecticut,16577,09,003,09003,29,29,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Preston,CT00111,CT0011100,1975,Connecticut,3848,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portland,CT00112,NA,1975,Connecticut,8585,09,007,09007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prospect,CT00113,CT0011300,1975,Connecticut,6611,09,007,09007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putnam,CT00116,CT0011600,1975,Connecticut,8900,09,015,09015,15,15,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Ridgefield Town,CT00118,CT0011800,1975,Connecticut,19439,09,001,09001,29,28,1,3,1,2,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Rocky Hill,CT00119,CT0011900,1975,Connecticut,10952,09,003,09003,22,20,2,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seymour,CT00124,CT0012400,1975,Connecticut,13400,09,009,09009,19,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shelton,CT00126,CT0012600,1975,Connecticut,29207,09,001,09001,36,36,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simsbury,CT00128,CT0012800,1975,Connecticut,20600,09,003,09003,29,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southington,CT00131,CT0013100,1975,Connecticut,33679,09,003,09003,44,43,1,2,0,2,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0
South Windsor,CT00132,CT0013200,1975,Connecticut,15689,09,003,09003,18,18,0,6,3,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Sprague Town,CT00133,CT0013300,1975,Connecticut,3058,09,011,09011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stafford Springs,CT00134,CT0013400,1975,Connecticut,3700,09,013,09013,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stamford,CT00135,CT0013500,1975,Connecticut,11e4,09,001,09001,262,262,0,18,5,13,0,0,14,1,0,0,13,11,1,2,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0
Stonington,CT00137,CT0013700,1975,Connecticut,16577,09,011,09011,23,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stratford,CT00138,CT0013800,1975,Connecticut,49534,09,001,09001,103,102,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suffield,CT00139,CT0013900,1975,Connecticut,9600,09,003,09003,14,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomaston,CT00140,CT0014000,1975,Connecticut,6118,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torrington,CT00143,CT0014300,1975,Connecticut,31279,09,005,09005,61,61,0,3,2,1,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Trumbull,CT00144,CT0014400,1975,Connecticut,34591,09,001,09001,58,58,0,11,0,11,0,0,6,0,0,0,6,2,0,3,0,0,0,1,6,0,0,0,1,3,0,2,0,0,0,0
Vernon,CT00146,CT0014600,1975,Connecticut,28417,09,013,09013,40,39,1,8,6,2,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Wallingford,CT00148,CT0014800,1975,Connecticut,34535,09,009,09009,52,51,1,7,2,5,0,0,7,0,0,0,7,1,0,0,0,0,0,6,7,0,0,0,0,1,6,0,0,0,0,0
Waterbury,CT00151,CT0015100,1975,Connecticut,112388,09,009,09009,273,272,1,42,21,21,0,0,73,0,1,2,70,40,5,0,0,2,10,16,73,19,0,1,36,0,11,1,0,0,1,4
Waterford,CT00152,CT0015200,1975,Connecticut,17958,09,011,09011,32,32,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Watertown,CT00153,CT0015300,1975,Connecticut,2e4,09,005,09005,31,30,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Hartford,CT00155,CT0015500,1975,Connecticut,67097,09,003,09003,121,118,3,23,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Haven,CT00156,CT0015600,1975,Connecticut,53283,09,009,09009,88,87,1,14,5,9,0,0,23,0,0,0,23,0,0,17,0,6,0,0,6,0,0,0,2,0,19,0,0,2,0,0
Westport,CT00158,CT0015800,1975,Connecticut,28714,09,001,09001,56,56,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wethersfield,CT00159,CT0015900,1975,Connecticut,26937,09,003,09003,38,37,1,7,3,4,0,0,5,0,0,0,5,2,0,0,0,0,1,2,5,0,1,0,2,0,0,0,0,0,2,0
Wilton,CT00161,CT0016100,1975,Connecticut,16500,09,001,09001,29,29,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winsted,CT00162,CT0016200,1975,Connecticut,11024,09,005,09005,20,20,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Willimantic,CT00163,CT0016300,1975,Connecticut,15106,09,015,09015,34,33,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Windsor,CT00164,CT0016400,1975,Connecticut,23582,09,003,09003,38,36,2,3,0,3,0,0,7,0,0,1,6,1,3,2,0,1,0,0,7,0,0,0,2,0,4,0,0,0,1,0
Windsor Locks,CT00165,CT0016500,1975,Connecticut,14307,09,003,09003,21,18,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolcott,CT00166,CT0016600,1975,Connecticut,12926,09,009,09009,17,16,1,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woodbridge,CT00167,CT0016700,1975,Connecticut,8207,09,009,09009,18,17,1,3,0,3,0,0,2,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Univ Of Connecticut,CT00170,CT0017000,1975,Connecticut,0,09,013,09013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hartford,CT002SP,CT002SP00,1975,Connecticut,29355,09,003,09003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Litchfield,CT003SP,CT003SP00,1975,Connecticut,86663,09,005,09005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middlesex,CT004SP,CT004SP00,1975,Connecticut,63948,09,007,09007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Haven,CT005SP,CT005SP00,1975,Connecticut,46932,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New London,CT006SP,CT006SP00,1975,Connecticut,80105,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolland,CT007SP,CT007SP00,1975,Connecticut,66702,09,013,09013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Windham,CT008SP,CT008SP00,1975,Connecticut,59642,09,015,09015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police,CTCSP00,CTCSP0000,1976,Connecticut,0,09,009,09009,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0
Town Of Groton,CT00A59,CT00A5900,1976,Connecticut,36723,09,011,09011,48,47,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ansonia,CT00002,CT0000200,1976,Connecticut,20049,09,009,09009,30,29,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avon,CT00004,CT0000400,1976,Connecticut,1e4,09,003,09003,30,29,1,3,1,2,0,0,2,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0
Beacon Falls,CT00005,CT0000500,1976,Connecticut,3970,09,009,09009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Berlin,CT00007,CT0000700,1976,Connecticut,15500,09,003,09003,34,34,0,3,0,3,0,0,10,0,0,1,9,0,2,5,2,0,0,1,9,5,0,0,1,0,1,0,0,0,3,0
Bethel,CT00009,CT0000900,1976,Connecticut,13900,09,001,09001,27,27,0,1,0,1,0,0,6,0,1,0,5,0,3,3,0,0,0,0,6,3,0,1,1,0,0,0,0,1,0,0
Bloomfield,CT00011,CT0001100,1976,Connecticut,2e4,09,003,09003,46,44,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branford,CT00014,CT0001400,1976,Connecticut,21339,09,009,09009,29,29,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridgeport,CT00015,CT0001500,1976,Connecticut,151856,09,001,09001,410,405,5,20,7,13,0,0,136,3,2,11,120,77,20,27,0,2,5,5,0,5,9,3,59,0,21,6,0,2,9,22
Bristol,CT00017,CT0001700,1976,Connecticut,57450,09,003,09003,92,89,3,11,4,7,0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
Canton,CT00018,CT0001800,1976,Connecticut,7146,09,001,09001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheshire,CT00025,CT0002500,1976,Connecticut,21300,09,009,09009,23,23,0,4,2,2,0,0,2,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
Clinton,CT00027,CT0002700,1976,Connecticut,10918,09,007,09007,18,18,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coventry,CT00032,CT0003200,1976,Connecticut,8500,09,013,09013,9,9,0,3,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Cromwell,CT00033,CT0003300,1976,Connecticut,8039,09,007,09007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danbury,CT00034,CT0003400,1976,Connecticut,56872,09,001,09001,96,95,1,5,1,4,0,0,18,0,0,2,16,0,0,7,0,0,7,4,18,2,0,0,7,0,6,3,0,0,0,0
Darien,CT00035,CT0003500,1976,Connecticut,22332,09,001,09001,43,43,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Derby,CT00037,CT0003700,1976,Connecticut,11910,09,009,09009,24,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Hartford,CT00043,CT0004300,1976,Connecticut,58500,09,003,09003,93,90,3,15,2,13,0,0,10,0,0,1,9,0,2,8,0,0,0,0,10,6,0,0,2,0,0,0,0,0,2,0
East Haven Town,CT00044,CT0004400,1976,Connecticut,24218,09,009,09009,44,44,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Lyme,CT00045,CT0004500,1976,Connecticut,13002,09,011,09011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easton,CT00046,CT0004600,1976,Connecticut,6e3,09,001,09001,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Windsor,CT00047,CT0004700,1976,Connecticut,8800,09,003,09003,10,10,0,4,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Enfield,CT00049,CT0004900,1976,Connecticut,44862,09,003,09003,67,66,1,11,6,5,0,0,4,0,0,0,4,0,2,2,0,0,0,0,4,1,0,0,2,0,0,1,0,0,0,0
Fairfield,CT00051,CT0005100,1976,Connecticut,59100,09,001,09001,99,98,1,7,3,4,0,0,21,0,0,0,21,0,1,20,0,0,0,0,20,7,0,0,7,0,0,1,0,0,5,1
Farmington,CT00052,CT0005200,1976,Connecticut,15781,09,003,09003,31,30,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glastonbury,CT00054,CT0005400,1976,Connecticut,26e3,09,003,09003,35,34,1,10,3,7,0,0,10,0,0,0,10,0,5,3,1,0,1,0,10,0,0,0,7,0,3,0,0,0,0,0
Granby,CT00056,CT0005600,1976,Connecticut,6900,09,003,09003,6,6,0,4,3,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Greenwich,CT00057,CT0005700,1976,Connecticut,63e3,09,001,09001,150,149,1,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
