agency,year,state,population,ORI,total_officers,female_employees_officers,male_employees_officers,total_civilians,female_employees_civilians,male_employees_civilians,officers_killed_accident,officers_killed_felony,assault_injury_total,assault_injury_gun,assault_injury_knife,assault_injury_hand_feet,assault_injury_other,assault_no_injury_total,assault_no_injury_gun,assault_no_injury_knife,assault_no_injury_hand_feet,assault_no_injury_other,total_assault_total,total_assault_gun,total_assault_knife,total_assault_hand_feet,total_assault_other,all_oth_total_assault,ambush_total_assault,att_oth_arrest_total_assault,burglary_total_assault,civil_disorder_total_assault,cust_prisoners_total_assault,deranged_total_assault,disturbance_total_assault,robbery_total_assault,susp_pers_total_assault,traffic_total_assault
Andover Village Police Department,2010,New York,1042,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,2004,New York,1052,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,2001,New York,1075,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,2000,New York,1073,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,1999,New York,1087,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,1998,New York,1108,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,1996,New York,1292,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1995,New York,1289,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1994,New York,1205,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1989,New York,1072,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1988,New York,1054,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1987,New York,1063,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1986,New York,1111,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1985,New York,1133,NY00222,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1984,New York,1130,NY00222,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1983,New York,1129,NY00222,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1982,New York,1129,NY00222,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1981,New York,1125,NY00222,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1980,New York,1119,NY00222,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1979,New York,1217,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1978,New York,1216,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andover Village Police Department,1977,New York,1250,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1976,New York,1295,NY00222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andover Village Police Department,1975,New York,1224,NY00222,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
