agency,year,state,population,ORI,card_unfound_pt,card_unfound_type,card_actual_type,card_tot_clr_type,card_clr_18_type,card_officers_type,card_actual_pt,card_tot_clr_pt,card_clr_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
State Police: Erie County,2023-12-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,0,0,0,0,0,47,0,2,0,1,44,6,2,4,0,70,2,2,0,0,126,0,3,4,78,82,0,0,0,0,0,0,0,0,0,0,40,0,2,0,1,37,3,1,2,0,58,1,1,0,0,102,0,3,3,62,65,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-11-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,24,0,0,0,0,24,4,1,3,0,75,4,4,0,0,109,0,0,2,83,85,0,0,2,2,0,0,0,0,0,0,31,0,0,0,0,31,2,1,1,0,53,2,2,0,0,90,0,0,2,57,59,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,1,1,0,0,11,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-10-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,58,0,0,0,5,53,8,4,4,0,97,2,2,0,0,167,0,5,7,107,114,0,0,2,2,0,0,0,0,0,0,65,0,0,0,5,60,9,3,6,0,87,2,2,0,0,165,0,5,7,98,105,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-09-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,0,0,0,0,0,59,4,0,1,5,49,12,5,7,0,124,1,0,1,0,200,0,10,14,137,151,0,0,2,2,0,0,0,0,0,0,50,4,0,1,5,40,5,3,2,0,73,1,1,0,0,131,0,10,12,79,91,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,10,1,1,0,0,1,0,0,0,0,13,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-08-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,5,5,0,0,0,0,0,0,70,0,0,2,3,65,13,7,5,1,94,3,3,0,0,185,0,5,10,110,120,0,0,5,5,0,0,0,0,0,0,62,2,0,0,3,57,3,1,2,0,62,5,5,0,0,137,0,5,10,70,80,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,1,0,1,0,0,2,2,0,0,13,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-07-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,0,0,0,0,0,77,5,0,5,9,58,13,4,8,1,83,4,4,0,0,181,0,19,23,100,123,0,0,2,2,0,0,0,0,0,0,76,3,0,4,9,60,1,0,1,0,66,2,2,0,0,147,0,16,18,69,87,0,0,1,1,0,0,0,0,0,0,14,0,0,0,1,13,0,0,0,0,3,0,0,0,0,18,0,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-06-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,59,0,0,1,5,53,6,3,3,0,91,6,6,0,0,164,0,6,8,103,111,1,0,2,2,0,0,0,0,0,0,48,0,0,1,4,43,1,1,0,0,52,0,0,0,0,104,0,5,8,53,61,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,4,0,0,0,0,14,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-05-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,7,7,0,1,0,1,0,0,70,0,0,1,4,65,16,10,6,0,92,5,2,2,1,191,0,5,13,113,126,0,0,2,2,0,1,0,1,0,0,67,0,0,0,4,63,4,1,3,0,99,2,2,0,0,175,0,4,7,105,112,0,0,1,1,0,0,0,0,0,0,7,0,0,0,4,3,1,1,0,0,3,0,0,0,0,12,0,4,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-04-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,3,3,0,0,0,0,0,0,54,2,0,2,2,48,14,7,6,1,103,7,7,0,0,182,0,6,10,124,134,0,0,3,3,0,0,0,0,0,0,49,2,0,2,2,43,5,2,3,0,82,5,4,1,0,144,0,6,9,92,101,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,2,0,0,0,0,10,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-03-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,0,0,0,0,0,48,2,0,5,3,38,9,1,8,0,88,6,6,0,0,155,0,10,14,103,117,0,0,2,2,0,0,0,0,0,0,52,2,0,4,3,43,2,0,2,0,55,2,2,0,0,113,0,9,11,59,70,0,0,1,1,0,0,0,0,0,0,6,0,0,2,0,4,0,0,0,0,0,0,0,0,0,7,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-02-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,6,6,0,1,0,0,0,1,39,0,0,1,0,38,11,5,6,0,71,2,2,0,0,130,0,1,8,84,92,0,0,3,3,0,1,0,0,0,1,40,0,0,1,0,39,3,1,2,0,41,1,1,0,0,89,0,1,5,45,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2023-01-01,Pennsylvania,89930,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,50,1,1,0,0,48,16,6,9,1,76,4,4,0,0,148,0,2,4,96,100,0,0,0,0,0,0,0,0,0,0,52,1,1,0,0,50,5,3,2,0,47,3,3,0,0,107,0,2,2,55,57,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,2,0,0,0,0,9,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-12-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,1,0,0,0,1,46,1,0,1,1,43,9,2,7,0,80,3,2,1,0,142,0,3,7,92,99,0,0,3,3,0,1,0,0,0,1,38,0,0,1,1,36,4,0,4,0,68,7,7,0,0,121,0,2,6,79,85,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-11-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,0,0,0,0,0,33,0,0,2,0,31,13,7,6,0,86,9,9,0,0,143,0,2,4,108,112,0,0,2,2,0,0,0,0,0,0,39,0,0,2,0,37,5,3,2,0,53,2,2,0,0,101,0,2,4,60,64,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,1,0,0,3,0,0,0,0,8,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-10-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,0,0,0,0,0,54,0,0,3,4,47,16,10,6,0,86,2,2,0,0,159,0,7,8,104,112,0,0,0,0,0,0,0,0,0,0,45,0,0,1,4,40,5,2,3,0,60,1,1,0,0,111,0,5,5,66,71,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,1,1,0,0,0,0,0,0,5,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-09-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,0,0,0,0,0,41,0,0,1,0,40,14,5,9,0,106,5,3,2,0,170,0,1,5,125,130,0,0,6,6,0,0,0,0,0,0,31,0,0,2,0,29,4,3,1,0,56,1,1,0,0,98,0,2,8,61,69,0,0,2,2,0,0,0,0,0,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-08-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,6,6,0,0,0,0,0,0,68,1,0,3,1,63,11,8,3,0,103,4,4,0,0,192,0,5,11,118,129,0,0,2,2,0,0,0,0,0,0,60,1,0,2,1,56,4,3,1,0,67,2,2,0,0,135,0,4,6,73,79,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,1,0,0,1,0,0,0,0,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-07-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,4,4,0,0,0,0,0,0,63,0,0,3,2,58,12,6,6,0,130,1,0,1,0,210,0,5,9,143,152,0,0,3,3,0,0,0,0,0,0,58,0,0,3,1,54,2,1,1,0,92,0,0,0,0,155,0,4,7,94,101,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State Police: Erie County,2022-06-01,Pennsylvania,90734,PA025SP,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,0,0,0,0,0,54,4,3,7,1,39,18,7,9,2,94,7,6,1,0,174,0,15,16,119,135,0,0,2,2,0,0,0,0,0,0,60,4,3,7,2,44,3,2,1,0,47,7,6,1,0,119,0,16,18,57,75,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,9,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
