agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Dolton Police Department,2013-12-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0,33,0,0,0,63,9,0,0,0,121,0,3,16,105,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-11-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,0,0,0,0,50,0,0,0,62,12,0,0,0,139,0,2,15,124,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-10-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,49,0,0,0,74,16,0,0,0,154,0,6,15,139,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-09-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,42,0,0,0,80,11,0,0,0,141,0,3,8,133,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-08-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,0,54,0,0,0,83,11,0,0,0,161,0,1,13,148,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-07-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,1,0,0,9,0,0,0,0,7,0,0,0,0,0,39,0,0,0,84,16,0,0,0,156,0,7,17,139,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-06-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,1,0,0,12,0,0,0,0,3,0,0,0,0,0,44,0,0,0,88,10,0,0,0,158,0,3,16,142,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-05-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,27,0,0,0,89,22,0,0,0,159,0,4,21,138,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-04-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,28,0,0,0,63,23,0,0,0,127,0,4,13,114,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolton Police Department,2013-03-01,Illinois,23309,IL01627,,not updated,adjustment,not updated,totals only,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,22,0,0,0,65,8,0,0,0,107,0,4,12,95,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
