agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Long Beach Police Department,2017-01-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,46,4,0,10,10,0,85,3,1,0,81,451,25,13,41,21,351,257,138,117,2,678,265,207,48,10,1750,0,100,199,1200,1399,3,0,2,2,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,3,1,0,1,0,15,0,0,5,4,9
Long Beach Police Department,2017-02-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,47,2,0,17,17,0,126,1,1,3,121,408,27,23,47,2,309,242,121,118,3,549,229,171,54,4,1573,0,99,244,1020,1264,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,0,1,2,0,2
Long Beach Police Department,2017-03-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,50,2,0,19,19,0,90,0,0,4,86,513,38,19,67,17,372,224,108,111,5,545,237,187,39,11,1630,0,141,252,1006,1258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Long Beach Police Department,2017-04-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,56,3,0,16,16,0,114,17,1,7,89,521,32,25,65,19,380,239,131,105,3,513,250,186,50,14,1656,0,141,274,1002,1276,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,1,1,2
Long Beach Police Department,2017-05-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,59,0,0,16,16,0,103,8,1,3,91,578,36,20,91,18,413,225,131,90,4,575,216,167,36,13,1713,0,165,284,1016,1300,0,0,0,0,0,1,0,0,0,1,3,0,0,2,0,1,0,0,0,0,4,0,0,0,0,8,0,2,3,4,7
Long Beach Police Department,2017-06-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,34,0,0,15,15,0,100,7,5,3,85,535,12,27,124,20,352,255,134,117,4,556,225,163,52,10,1686,0,183,298,1036,1334,1,0,0,0,0,1,0,0,0,1,6,0,0,1,0,5,0,0,0,0,1,4,3,1,0,13,0,1,3,5,8
Long Beach Police Department,2017-07-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,51,2,0,23,23,0,107,6,1,3,97,636,36,26,58,36,480,266,153,105,8,599,241,180,54,7,1874,0,156,288,1106,1394,0,0,3,3,0,2,0,0,0,2,4,1,0,1,0,2,0,0,0,0,0,1,1,0,0,10,0,2,7,1,8
Long Beach Police Department,2017-08-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,47,2,0,16,16,0,105,5,1,1,98,610,50,22,68,21,449,246,136,108,2,578,250,191,38,21,1807,0,161,284,1074,1358,0,0,1,1,0,2,0,0,0,2,7,0,0,2,1,4,0,0,0,0,1,1,1,0,0,12,0,3,6,2,8
Long Beach Police Department,2017-09-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,42,1,0,14,14,0,103,4,3,4,92,493,23,26,52,19,373,187,91,93,3,596,220,162,48,10,1614,0,120,238,1003,1241,0,0,1,1,0,1,0,0,0,1,3,0,0,2,0,1,0,0,0,0,1,1,1,0,0,7,0,2,4,2,6
Long Beach Police Department,2017-10-01,California,471397,CA01941,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,53,3,0,22,22,0,111,13,7,1,90,572,24,23,62,16,447,221,104,113,4,635,232,171,49,12,1796,0,125,261,1088,1349,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,1,2,2,0,0,7,0,1,1,3,4
