agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Kansas City Police Department,2017-01-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,13,0,40,39,1,173,99,8,14,52,1118,286,35,107,24,666,434,270,126,38,1026,365,271,89,5,3169,0,452,678,1825,2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-02-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,7,0,48,48,0,123,64,9,9,41,977,216,51,144,20,546,322,199,91,32,903,297,216,70,11,2677,0,431,609,1522,2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-03-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,6,0,28,27,1,147,84,10,13,40,1201,271,42,171,26,691,348,194,119,35,1006,302,215,72,15,3038,0,510,691,1656,2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-04-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,11,0,40,38,2,158,95,7,13,43,1104,260,38,166,25,615,330,201,105,24,1017,337,234,81,22,2997,0,489,698,1684,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-05-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,17,0,46,45,1,158,86,9,18,45,1330,345,74,166,27,718,391,240,115,36,1087,319,228,61,30,3348,0,612,833,1797,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-06-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,15,1,39,37,2,160,82,12,12,54,1182,302,47,127,30,676,382,229,111,42,1110,401,273,103,25,3290,0,506,720,1893,2613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-07-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,19,0,39,38,1,179,87,15,14,63,1281,306,50,148,28,749,421,272,116,33,1255,411,278,93,40,3605,0,532,769,2087,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-08-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,15,0,58,57,1,169,93,5,13,58,1257,332,56,159,25,685,398,253,115,30,1187,439,312,91,36,3523,0,572,814,2024,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-09-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,11,0,46,45,1,170,90,7,20,53,1290,316,63,164,23,724,456,301,123,32,1178,374,285,66,23,3525,0,566,793,2008,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kansas City Police Department,2017-10-01,Missouri,484750,MOKPD00,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,11,0,46,44,2,166,87,10,21,48,1084,266,33,125,28,632,462,269,169,24,1137,430,316,79,35,3336,0,452,675,2029,2704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
