agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Coralville Police Department,2018-12-01,Iowa,21178,IA05201,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1,13,4,1,3,0,65,2,2,0,0,86,2,2,71,73,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,20,0,0,0,0,26,0,0,20,20,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-11-01,Iowa,21178,IA05201,0,0,0,0,0,1,1,0,1,0,0,0,1,12,1,0,1,0,10,7,5,1,1,45,1,1,0,0,67,2,4,53,57,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,4,0,0,0,0,20,0,0,0,0,26,2,2,20,22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,8,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-10-01,Iowa,21178,IA05201,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,13,4,1,2,1,52,3,2,0,1,73,0,1,59,60,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,7,0,0,0,0,20,0,0,0,0,28,0,1,20,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-09-01,Iowa,21178,IA05201,0,0,0,0,0,1,1,0,2,2,0,0,0,16,6,0,2,1,7,6,3,3,0,64,0,0,0,0,89,9,12,70,82,0,0,0,0,0,1,0,0,0,1,7,1,0,2,0,4,0,0,0,0,13,0,0,0,0,21,3,4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-08-01,Iowa,21178,IA05201,0,0,0,0,0,1,0,1,3,0,0,0,3,7,0,2,1,1,3,3,1,2,0,52,4,3,1,0,70,4,8,59,67,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,5,0,0,0,0,28,1,0,1,0,37,3,3,29,32,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,8,0,0,0,0,10,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-07-01,Iowa,21178,IA05201,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,1,16,8,2,6,0,53,5,5,0,0,84,2,2,66,68,0,0,0,0,0,0,0,0,0,0,13,1,0,1,1,10,0,0,0,0,19,0,0,0,0,32,3,3,19,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,6,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-06-01,Iowa,21178,IA05201,0,0,0,0,0,2,2,0,0,0,0,0,0,21,1,0,0,2,18,8,4,3,1,65,1,1,0,0,97,3,5,74,79,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,2,1,1,0,28,0,0,0,0,41,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-05-01,Iowa,21178,IA05201,0,0,0,0,0,1,1,0,1,0,1,0,0,16,0,0,3,0,13,8,7,1,0,46,1,1,0,0,73,3,5,55,60,0,0,0,0,0,1,0,1,0,0,6,0,0,3,0,3,0,0,0,0,22,0,0,0,0,29,3,4,22,26,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-04-01,Iowa,21178,IA05201,0,0,0,0,0,4,4,0,0,0,0,0,0,19,1,1,2,1,14,3,0,2,1,38,0,0,0,0,64,5,9,41,50,0,0,0,0,0,0,0,0,0,0,15,1,1,1,1,11,0,0,0,0,14,0,0,0,0,29,4,4,14,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,7,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coralville Police Department,2018-03-01,Iowa,21178,IA05201,0,0,0,0,0,5,5,0,2,1,0,0,1,25,1,2,1,3,18,2,2,0,0,47,0,0,0,0,81,7,14,49,63,0,0,0,0,0,0,0,0,0,0,16,1,2,0,4,9,1,1,0,0,17,0,0,0,0,34,7,7,18,25,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,4,1,1,0,0,5,0,0,0,0,11,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
