agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Dallas County Sheriff's Office,1974-01-01,Texas,43026,TX05700,0,0,0,2,0,1,1,0,3,3,0,0,0,12,2,0,1,4,5,75,69,3,3,36,5,2,0,3,134,7,13,116,129,1,0,1,1,0,2,2,0,0,0,9,2,0,1,4,2,35,34,1,0,12,2,2,0,0,62,7,11,49,60,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,5,1,0,6,0,0,0,0,13,0,1,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-02-01,Texas,43026,TX05700,0,0,0,0,0,5,5,0,3,2,1,0,0,14,0,1,0,4,9,57,55,0,2,36,4,2,0,2,119,5,13,97,110,0,0,7,7,0,1,0,1,0,0,11,0,1,0,4,6,8,8,0,0,15,1,1,0,0,43,5,13,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-03-01,Texas,43026,TX05700,0,0,2,0,1,6,6,0,0,0,0,0,0,14,2,0,0,1,11,66,62,3,1,55,8,3,0,5,150,3,9,129,138,0,1,6,6,0,0,0,0,0,0,15,2,0,0,1,12,40,36,3,1,19,2,1,0,1,83,3,9,61,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-04-01,Texas,43026,TX05700,0,0,1,0,0,6,6,0,1,1,0,0,0,9,1,0,0,5,3,49,44,2,3,57,3,2,0,1,125,6,13,109,122,0,0,6,6,0,0,0,0,0,0,9,1,0,0,5,3,27,25,1,1,23,1,1,0,0,66,6,12,51,63,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,9,8,0,1,11,0,0,0,0,22,2,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-05-01,Texas,43026,TX05700,0,0,0,0,0,2,2,0,4,0,0,0,4,9,3,1,0,3,2,54,52,0,2,40,14,7,3,4,123,7,13,108,121,0,0,2,2,0,3,0,0,0,3,6,3,0,0,2,1,10,9,0,1,11,8,4,2,2,40,5,10,29,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,1,0,0,1,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-06-01,Texas,43026,TX05700,0,0,0,1,2,7,7,0,0,0,0,0,0,19,2,1,3,8,5,62,61,0,1,58,7,4,2,1,156,14,22,127,149,1,2,6,6,0,0,0,0,0,0,16,2,1,3,6,4,10,10,0,0,11,2,1,1,0,48,12,19,23,42,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,7,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-07-01,Texas,43026,TX05700,0,0,0,0,0,5,4,1,2,1,0,0,1,11,0,2,0,2,7,72,68,0,4,61,8,8,0,0,159,4,11,141,152,0,0,5,4,1,0,0,0,0,0,9,0,0,0,2,7,16,16,0,0,20,3,3,0,0,53,2,7,39,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,1,1,0,0,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-08-01,Texas,43026,TX05700,0,0,0,1,0,4,4,0,0,0,0,0,0,8,1,1,1,4,1,72,69,0,3,51,12,5,3,4,148,7,12,135,147,1,0,3,3,0,1,1,0,0,0,8,1,1,1,4,1,21,20,0,1,12,6,5,1,0,52,7,12,39,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,4,1,0,1,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-09-01,Texas,43026,TX05700,0,0,0,0,0,3,3,0,2,1,0,0,1,7,0,2,0,2,3,70,70,0,0,36,5,3,1,1,123,4,9,111,120,0,0,3,3,0,1,1,0,0,0,7,0,2,0,2,3,23,23,0,0,12,8,6,1,1,54,4,8,43,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,4,2,0,1,1,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dallas County Sheriff's Office,1974-10-01,Texas,43026,TX05700,0,0,0,2,0,10,8,2,2,2,0,0,0,11,3,0,0,5,3,61,59,0,2,37,13,10,3,0,136,8,22,111,133,0,0,8,6,2,1,1,0,0,0,11,3,0,0,5,3,18,18,0,0,12,8,7,1,0,58,8,17,38,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,1,1,1,0,0,10,0,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
