agency,year,state,population,ORI,card_unfound_pt,card_unfound_type,card_actual_type,card_tot_clr_type,card_clr_18_type,card_officers_type,card_actual_pt,card_tot_clr_pt,card_clr_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_theft_under50_dollar,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_theft_under50_dollar,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_theft_under50_dollar,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Lancaster Police Department,2023-12-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,1,1,0,0,0,64,4,1,0,8,51,8,6,2,0,66,4,4,0,0,143,0,13,14,78,92,0,0,1,1,0,1,1,0,0,0,44,3,0,0,4,37,1,1,0,0,11,0,0,0,0,58,0,7,9,12,21,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,2023-11-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,0,1,3,1,0,1,1,77,4,1,1,11,60,7,2,5,0,69,5,5,0,0,162,0,17,21,81,102,0,0,2,1,1,1,0,0,1,0,56,1,1,0,6,48,0,0,0,0,16,3,3,0,0,78,0,8,11,19,30,0,0,0,0,0,1,0,0,1,0,10,0,0,0,1,9,0,0,0,0,0,1,1,0,0,12,0,1,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Lancaster Police Department,2023-10-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,1,1,0,0,0,66,0,2,1,4,59,6,5,0,1,68,6,6,0,0,150,0,7,11,80,91,1,0,0,0,0,1,0,0,0,1,61,1,2,0,7,51,0,0,0,0,21,2,2,0,0,86,0,10,12,23,35,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,0,0,0,0,5,2,2,0,0,13,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Lancaster Police Department,2023-09-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,2,2,0,4,1,0,0,3,80,3,1,1,12,63,4,2,2,0,70,4,4,0,0,165,0,17,24,78,102,1,0,0,0,0,1,1,0,0,0,62,3,1,1,9,48,1,1,0,0,14,1,1,0,0,80,0,14,16,16,32,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,12,0,0,0,0,1,1,1,0,0,15,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,2023-08-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,1,1,0,2,1,0,0,1,68,1,0,5,2,60,6,3,3,0,70,11,11,0,0,160,0,8,13,87,100,2,0,1,1,0,1,0,0,0,1,53,0,0,6,4,43,0,0,0,0,22,7,7,0,0,86,0,10,14,29,43,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,4,4,0,0,13,0,0,1,8,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Lancaster Police Department,2023-07-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,2,2,0,6,1,0,0,5,71,1,3,2,8,57,10,4,3,3,57,17,17,0,0,163,0,14,22,84,106,0,0,0,0,0,2,1,0,0,1,61,1,3,2,8,47,3,3,0,0,6,1,1,0,0,73,0,14,16,10,26,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,2,0,0,0,0,6,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Lancaster Police Department,2023-06-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,2,2,0,3,0,0,0,3,58,0,2,1,10,45,14,8,4,2,87,24,24,0,0,189,0,13,19,125,144,2,0,1,1,0,1,0,0,0,1,50,0,2,1,9,38,4,2,1,1,24,11,11,0,0,93,0,12,16,39,55,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,1,1,1,9,9,0,0,14,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,2023-05-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,2,2,0,7,4,0,0,3,89,3,1,0,7,78,7,5,2,0,70,34,33,0,1,210,0,11,21,111,132,0,0,1,1,0,1,1,0,0,0,67,1,1,0,7,58,4,3,1,0,14,4,4,0,0,91,0,9,11,22,33,0,0,0,0,0,1,1,0,0,0,10,0,0,0,1,9,4,3,1,0,2,0,0,0,0,17,0,1,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,2023-04-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3,2,1,12,62,11,7,2,2,78,9,9,0,0,178,0,18,18,98,116,0,0,0,0,0,0,0,0,0,0,59,0,1,1,8,49,5,4,1,0,22,2,2,0,0,88,0,10,10,29,39,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,6,1,1,0,0,1,0,0,0,0,9,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lancaster Police Department,2023-03-01,Pennsylvania,57213,PA03605,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,6,1,0,0,5,77,1,1,2,6,67,6,3,3,0,58,7,5,0,2,155,0,10,17,71,88,0,0,0,0,0,2,0,0,0,2,61,0,0,2,5,54,2,1,1,0,11,4,4,0,0,80,0,7,9,17,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,1,4,4,0,0,10,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
