agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
El Paso Police Department,2017-01-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,21,3,0,28,27,1,36,13,9,7,7,656,21,36,78,18,503,91,32,59,0,894,71,50,18,3,1779,0,153,220,1056,1276,0,0,1,1,0,0,0,0,0,0,13,0,0,2,2,9,0,0,0,0,12,12,9,2,1,38,0,4,5,24,29
El Paso Police Department,2017-02-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,15,1,0,35,35,0,23,13,4,3,3,634,32,23,54,22,503,94,30,61,3,742,74,50,21,3,1603,0,131,190,910,1100,0,0,1,1,0,1,0,1,0,0,17,0,0,3,2,12,3,0,3,0,13,8,6,2,0,43,0,5,7,24,31
El Paso Police Department,2017-03-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,9,3,0,41,41,0,28,5,5,4,14,662,38,39,62,23,500,102,42,55,5,757,59,38,17,4,1652,0,162,234,918,1152,0,0,0,0,0,1,0,1,0,0,20,2,0,5,0,13,1,0,1,0,9,7,5,2,0,38,0,7,8,17,25
El Paso Police Department,2017-04-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,19,2,0,35,35,0,33,10,2,8,13,745,27,26,66,11,615,113,47,59,7,768,64,37,23,4,1760,0,130,200,945,1145,0,0,0,0,0,1,0,0,0,1,13,0,1,1,0,11,2,1,1,0,11,8,6,2,0,35,0,2,3,21,24
El Paso Police Department,2017-05-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,12,4,0,30,30,0,37,13,4,9,11,705,24,35,69,26,551,101,48,45,8,880,59,36,20,3,1816,0,154,225,1040,1265,0,0,8,8,0,0,0,0,0,0,21,0,0,6,1,14,4,1,3,0,22,17,15,2,0,72,0,7,15,43,58
El Paso Police Department,2017-06-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,10,0,1,36,36,0,32,11,3,6,12,749,26,31,79,32,581,112,44,62,6,873,60,40,19,1,1863,0,168,236,1045,1281,0,0,2,2,0,1,0,0,1,0,6,0,0,0,0,6,0,0,0,0,20,10,9,1,0,39,0,0,3,30,33
El Paso Police Department,2017-07-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,20,0,0,28,28,0,37,8,3,7,19,765,36,28,73,37,591,131,47,74,10,921,53,36,14,3,1935,0,174,239,1105,1344,0,0,2,2,0,2,0,0,0,2,11,0,0,4,0,7,4,0,3,1,9,9,6,3,0,37,0,4,8,22,30
El Paso Police Department,2017-08-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,21,2,0,42,41,1,29,7,4,2,16,753,15,45,87,23,583,114,44,68,2,961,68,48,12,8,1969,0,170,243,1143,1386,0,0,1,1,0,1,0,0,1,0,12,0,0,1,0,11,6,1,5,0,13,12,7,4,1,45,0,1,3,31,34
El Paso Police Department,2017-09-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,15,0,0,28,28,0,28,6,7,5,10,770,38,35,80,15,602,117,36,79,2,933,67,53,12,2,1943,0,168,224,1117,1341,0,0,1,1,0,1,1,0,0,0,18,0,0,0,0,18,3,1,2,0,9,6,3,2,1,38,0,0,2,18,20
El Paso Police Department,2017-10-01,Texas,688667,TX07102,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,12,1,0,30,30,0,44,15,9,6,14,745,31,31,79,14,590,122,50,70,2,966,77,53,20,4,1985,0,155,230,1165,1395,0,0,1,1,0,0,0,0,0,0,15,1,0,1,0,13,3,0,3,0,7,19,17,2,0,45,0,2,3,29,32
