agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Alexandria Police Department,2023-12-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,3,2,1,5,1,0,1,3,169,30,6,20,1,112,71,1,68,2,185,18,18,0,0,452,0,57,66,274,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-11-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,0,1,8,3,0,0,5,150,18,6,16,2,108,44,0,42,2,155,18,18,0,0,376,0,42,51,217,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-10-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,9,9,0,7,3,0,1,3,167,24,12,17,7,107,50,1,41,8,176,24,24,0,0,436,0,60,79,250,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-09-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,6,6,0,9,4,1,1,3,211,33,10,22,1,145,45,4,35,6,169,16,16,0,0,457,0,66,82,230,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-08-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,9,9,0,10,2,0,5,3,202,36,6,13,4,143,51,0,44,7,162,24,24,0,0,458,0,59,78,237,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-07-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,5,5,0,7,1,0,2,4,184,35,14,24,1,110,48,1,41,6,185,25,25,0,0,454,0,74,86,258,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-06-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,8,8,0,10,5,0,1,4,204,30,13,22,0,139,33,0,30,3,155,15,15,0,0,427,0,65,85,203,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-05-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,5,3,2,4,2,0,1,1,188,30,2,20,0,136,54,1,42,11,195,26,26,0,0,474,0,52,63,275,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-04-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,3,0,6,6,0,10,3,2,2,3,173,30,5,19,0,119,44,0,40,4,154,23,23,0,0,413,0,54,73,221,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexandria Police Department,2023-03-01,Louisiana,43461,LA04001,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,4,0,8,8,0,8,4,1,1,2,208,22,5,26,0,155,28,2,23,3,177,14,14,0,0,447,0,53,73,219,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
