agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burg_total,unfounded_burg_force_entry,unfounded_burg_nonforce_entry,unfounded_burg_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
New York City Police Department,2017-01-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,24,0,179,171,8,1248,228,135,127,758,2398,194,496,732,976,0,1053,519,379,155,8299,468,427,7,34,13669,0,2398,3849,9820,13669,3,0,22,18,4,9,1,1,1,6,7,1,1,4,1,0,5,2,3,0,81,73,72,0,1,200,0,7,41,159,200
New York City Police Department,2017-02-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,22,0,152,142,10,974,142,118,101,613,1999,141,465,609,784,0,821,435,270,116,7141,410,380,2,28,11519,0,1999,3147,8372,11519,2,0,24,23,1,9,3,1,2,3,10,0,3,2,5,0,13,2,5,6,83,66,65,0,1,207,0,10,45,162,207
New York City Police Department,2017-03-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,20,0,194,182,12,976,141,126,98,611,2379,170,503,721,985,0,852,411,331,110,7683,402,373,2,27,12506,0,2379,3569,8937,12506,0,0,29,26,3,16,1,1,1,13,10,0,1,4,5,0,14,7,5,2,78,82,81,0,1,229,0,10,55,174,229
New York City Police Department,2017-04-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,21,0,196,181,15,1045,146,152,111,636,2330,199,467,744,920,0,860,400,325,135,8124,355,301,3,51,12931,0,2330,3592,9339,12931,1,0,24,23,1,9,0,2,3,4,13,1,1,4,7,0,10,4,4,2,81,81,80,0,1,219,0,13,47,172,219
New York City Police Department,2017-05-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,26,0,211,194,17,1172,154,148,100,770,2680,205,594,885,996,0,853,384,331,138,9210,430,369,4,57,14582,0,2680,4089,10493,14582,0,0,46,42,4,10,2,1,1,6,13,1,2,4,6,0,18,4,11,3,95,68,68,0,0,250,0,13,69,181,250
New York City Police Department,2017-06-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,23,0,190,173,17,1192,189,119,132,752,2723,211,604,917,991,0,857,415,301,141,9254,484,406,4,74,14723,0,2723,4128,10595,14723,0,0,19,19,0,16,1,3,0,12,12,1,1,8,2,0,9,1,7,1,108,76,74,1,1,240,0,12,47,193,240
New York City Police Department,2017-07-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,38,0,198,182,16,1239,183,136,119,801,2895,252,606,970,1067,0,931,380,379,172,10114,539,446,1,92,15954,0,2895,4370,11584,15954,3,0,20,19,1,11,1,0,2,8,7,0,2,4,1,0,21,8,10,3,95,54,53,0,1,211,0,7,41,170,211
New York City Police Department,2017-08-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,17,0,209,186,23,1293,205,130,129,829,2678,237,557,870,1014,0,945,410,379,156,10341,646,498,4,144,16129,0,2678,4197,11932,16129,0,0,30,29,1,14,2,1,2,9,10,0,3,3,4,0,11,3,8,0,90,84,81,0,3,239,0,10,54,185,239
New York City Police Department,2017-09-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,24,0,199,185,14,1151,180,133,120,718,2586,226,583,837,940,0,926,413,371,142,9747,503,370,4,129,15136,0,2586,3960,11176,15136,1,0,15,14,1,7,1,1,2,3,11,3,2,4,2,0,9,4,4,1,73,76,75,0,1,192,0,11,34,158,192
New York City Police Department,2017-10-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,29,0,223,208,15,1230,177,147,128,778,2657,260,601,848,948,0,1083,493,415,175,9741,578,441,1,136,15541,0,2657,4139,11402,15541,0,0,19,19,0,14,1,2,2,9,10,0,2,6,2,0,12,5,5,2,96,96,94,1,1,247,0,10,43,204,247
New York City Police Department,2017-11-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,20,0,202,189,13,1210,180,130,124,776,2210,161,498,694,857,0,970,475,357,138,9118,468,381,7,80,14198,0,2210,3642,10556,14198,1,0,23,21,2,12,1,2,0,9,13,0,2,5,6,0,15,5,3,7,92,60,59,0,1,216,0,13,49,167,216
New York City Police Department,2017-12-01,New York,8616333,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,28,0,222,208,14,1265,226,128,140,771,2236,168,513,678,877,0,953,439,337,177,9204,452,387,5,60,14360,0,2236,3751,10609,14360,1,0,15,15,0,16,6,1,0,9,11,3,4,3,1,0,11,6,3,2,89,73,71,2,0,216,0,11,43,173,216
New York City Police Department,2018-01-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,22,0,197,184,13,1138,240,135,114,649,2229,157,489,740,843,0,932,410,372,150,8455,416,377,1,38,13389,0,2229,3586,9803,13389,2,0,16,15,1,12,1,0,3,8,8,0,2,3,3,0,16,9,2,5,89,65,62,0,3,208,0,8,38,170,208
New York City Police Department,2018-02-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,16,0,207,193,14,939,133,110,76,620,2035,126,477,654,778,0,798,362,311,125,7805,351,312,5,34,12151,0,2035,3197,8954,12151,0,0,10,10,0,8,1,3,1,3,16,3,4,4,5,0,13,4,7,2,84,66,65,1,0,197,0,16,34,163,197
New York City Police Department,2018-03-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,22,0,243,234,9,934,123,122,80,609,2323,154,502,783,884,0,798,399,252,147,8225,390,348,3,39,12935,0,2323,3522,9413,12935,1,0,33,32,1,13,0,2,2,9,14,2,1,5,6,0,19,5,7,7,109,70,70,0,0,259,0,14,61,198,259
New York City Police Department,2018-04-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,26,0,276,250,26,916,118,116,99,583,2377,163,542,773,899,0,845,401,308,136,8600,405,334,6,65,13445,0,2377,3595,9850,13445,1,0,27,26,1,7,1,1,0,5,19,1,1,7,10,0,17,5,9,3,68,60,60,0,0,199,0,19,54,145,199
New York City Police Department,2018-05-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,35,0,288,263,25,1187,136,135,122,794,2834,221,676,971,966,0,852,382,344,126,9443,443,313,4,126,15082,0,2834,4344,10738,15082,0,0,24,22,2,12,1,1,3,7,18,0,2,7,9,0,15,4,7,4,106,64,61,0,3,239,0,18,54,185,239
New York City Police Department,2018-06-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,35,0,240,219,21,1109,143,146,117,703,2808,223,608,956,1021,0,859,393,337,129,9898,459,327,0,132,15408,0,2808,4192,11216,15408,0,0,26,26,0,10,2,2,0,6,12,1,0,7,4,0,12,4,5,3,93,70,66,0,4,223,0,12,48,175,223
New York City Police Department,2018-07-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,28,0,223,202,21,1099,139,152,123,685,2851,232,619,948,1052,0,1002,475,394,133,10328,589,399,5,185,16120,0,2851,4201,11919,16120,1,0,25,23,2,12,2,1,1,8,13,2,5,3,3,0,14,0,9,5,111,84,78,0,6,260,0,13,51,209,260
New York City Police Department,2018-08-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,29,0,217,200,17,1147,159,127,122,739,2802,239,632,933,998,0,991,475,369,147,10570,650,426,6,218,16406,0,2802,4195,12211,16406,0,0,26,25,1,14,1,2,2,9,11,1,2,4,4,0,13,4,5,4,111,71,68,0,3,246,0,11,51,195,246
New York City Police Department,2018-09-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,28,0,224,203,21,1151,150,146,120,735,2613,200,570,842,1001,0,956,430,379,147,9480,527,343,3,181,14979,0,2613,4016,10963,14979,1,0,16,16,0,11,0,0,0,11,12,1,0,5,6,0,14,2,9,3,95,81,76,2,3,230,0,12,40,190,230
New York City Police Department,2018-10-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,18,0,267,246,21,1152,181,143,121,707,2535,184,591,825,935,0,984,446,369,169,9802,465,292,5,168,15223,0,2535,3972,11251,15223,1,0,26,26,0,10,2,0,0,8,13,0,2,6,5,0,22,7,7,8,86,84,84,0,0,242,0,13,50,192,242
New York City Police Department,2018-11-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,16,0,204,193,11,1093,179,120,114,680,2227,147,504,700,876,0,877,411,310,156,9222,449,355,4,90,14088,0,2227,3540,10548,14088,1,0,13,13,0,16,1,2,3,10,8,0,2,3,3,0,17,7,5,5,73,60,57,1,2,188,0,8,38,150,188
New York City Police Department,2018-12-01,New York,8523171,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,20,0,228,219,9,1097,164,119,93,721,2408,155,504,779,970,0,943,411,375,157,9852,390,346,11,33,14938,0,2408,3753,11185,14938,1,0,15,15,0,11,2,2,1,6,12,0,0,4,8,0,14,4,6,4,99,57,55,0,2,209,0,12,39,170,209
New York City Police Department,2019-01-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,29,0,270,252,18,934,153,105,98,578,2174,156,506,622,890,0,836,417,302,117,8590,350,302,10,38,13183,0,2174,3407,9776,13183,2,0,24,22,2,10,2,1,0,7,7,1,1,0,5,0,21,8,9,4,107,67,67,0,0,238,0,7,43,195,238
New York City Police Department,2019-02-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,25,0,210,198,12,891,125,119,94,553,1984,134,449,589,812,0,684,333,229,122,7435,316,275,5,36,11545,0,1984,3110,8435,11545,1,0,32,31,1,13,3,2,1,7,15,0,2,6,7,0,17,11,4,2,96,55,55,0,0,229,0,15,61,168,229
New York City Police Department,2019-03-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,21,0,232,215,17,872,121,108,82,561,2280,157,538,760,825,0,657,335,241,81,7998,295,261,5,29,12355,0,2280,3405,8950,12355,0,0,26,24,2,12,2,5,1,4,14,3,4,2,5,0,14,5,8,1,99,64,61,1,2,229,0,14,52,177,229
New York City Police Department,2019-04-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,23,1,221,208,13,914,85,123,82,624,2530,197,550,760,1023,0,732,331,282,119,8432,359,266,5,88,13212,0,2530,3688,9523,13211,2,0,32,31,1,13,1,2,2,8,11,0,5,4,2,0,10,1,6,3,86,56,56,0,0,210,0,11,58,152,210
New York City Police Department,2019-05-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,19,0,255,239,16,1095,133,138,99,725,2926,227,640,938,1121,0,780,334,315,131,9539,398,268,9,121,15012,0,2926,4295,10717,15012,0,0,20,19,1,11,2,3,1,5,10,0,1,3,6,0,10,3,5,2,99,57,56,0,1,207,0,10,41,166,207
New York City Police Department,2019-06-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,30,0,203,183,20,1132,104,143,124,761,2951,244,587,984,1136,0,736,324,293,119,8914,467,307,3,157,14433,0,2951,4316,10117,14433,1,0,22,21,1,12,2,2,0,8,7,0,1,3,3,0,7,3,4,0,86,35,35,0,0,170,0,7,42,128,170
New York City Police Department,2019-07-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,34,0,257,233,24,1217,160,148,101,808,3201,267,715,987,1232,0,882,385,360,137,9992,607,386,6,215,16190,0,3201,4709,11481,16190,0,0,21,20,1,17,4,4,2,7,10,0,5,3,2,0,12,5,4,3,96,63,62,0,1,219,0,10,48,171,219
New York City Police Department,2019-08-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,36,0,237,218,19,1204,154,161,125,764,2963,228,657,924,1154,0,977,461,386,130,9378,659,489,2,168,15454,0,2963,4440,11014,15454,1,0,23,22,1,15,1,1,0,13,5,1,2,2,0,0,10,3,4,3,72,46,42,0,4,172,0,5,44,128,172
New York City Police Department,2019-09-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,29,0,274,243,31,1313,145,191,134,843,2744,232,616,849,1047,0,812,372,332,108,9713,584,385,10,189,15469,0,2744,4360,11109,15469,3,0,23,23,0,23,4,5,1,13,9,2,3,3,1,0,10,2,6,2,98,40,36,1,3,206,0,9,58,148,206
New York City Police Department,2019-10-01,New York,8379043,NY03030,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,36,0,240,228,12,1384,181,190,153,860,2646,231,570,811,1034,0,932,404,365,163,9593,537,381,11,145,15368,0,2646,4306,11062,15368,4,0,35,35,0,16,2,1,0,13,11,0,2,4,5,0,22,14,5,3,89,42,39,1,2,219,0,11,66,153,219
