agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
bossier city police dept,2021-12-01,louisiana,68879,LA00801,0,0,0,0,0,0,0,0,8,3,1,2,2,182,20,2,10,7,143,22,2,18,2,179,22,22,0,0,413,39,47,223,270,0,0,0,0,0,4,1,1,0,2,112,5,1,11,6,89,6,1,4,1,65,4,4,0,0,191,23,27,75,102,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,2,1,1,0,0,11,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-11-01,louisiana,68879,LA00801,0,0,0,0,0,3,3,0,3,0,1,1,1,184,10,13,10,1,150,30,5,21,4,176,20,16,3,1,416,34,40,226,266,0,0,1,1,0,1,0,0,1,0,136,12,10,5,0,109,13,2,9,2,77,7,6,1,0,235,27,29,97,126,0,0,1,1,0,0,0,0,0,0,16,0,0,0,0,16,1,0,1,0,4,1,1,0,0,23,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-10-01,louisiana,68879,LA00801,0,0,0,1,0,2,2,0,2,1,0,0,1,201,22,13,5,3,158,27,6,20,1,195,22,19,1,2,451,43,48,245,293,1,0,0,0,0,1,0,0,0,1,139,13,11,1,1,113,10,2,7,1,63,6,6,0,0,220,26,28,79,107,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,11,0,0,0,0,9,0,0,0,0,23,3,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-09-01,louisiana,68879,LA00801,0,0,0,1,0,5,5,0,9,7,0,1,1,197,7,10,9,3,168,29,8,18,3,161,22,20,1,1,424,29,44,212,256,0,0,2,2,0,5,5,0,0,0,138,4,10,8,3,113,8,1,6,1,50,11,10,1,0,214,25,32,69,101,0,0,1,1,0,2,2,0,0,0,15,0,0,0,0,15,0,0,0,0,7,3,3,0,0,28,0,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-08-01,louisiana,68879,LA00801,0,0,0,0,0,2,2,0,4,1,0,2,1,189,21,13,13,2,140,34,7,24,3,208,19,17,1,1,458,49,55,263,318,0,0,3,3,0,2,1,0,0,1,122,10,8,9,2,93,10,1,7,2,64,4,3,1,0,206,29,34,79,113,0,0,1,1,0,0,0,0,0,0,14,0,5,0,1,8,1,0,1,0,6,0,0,0,0,22,6,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-07-01,louisiana,68879,LA00801,0,0,0,1,0,5,5,0,4,1,1,1,1,197,15,3,9,3,167,23,5,17,1,196,17,15,1,1,443,30,40,236,276,1,0,1,1,0,4,3,0,0,1,128,7,5,5,1,110,11,4,7,0,69,9,9,0,0,223,18,24,89,113,0,0,0,0,0,2,2,0,0,0,17,0,2,1,0,14,2,1,1,0,6,3,3,0,0,30,3,5,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-06-01,louisiana,68879,LA00801,0,0,0,0,0,5,3,2,6,2,0,0,4,252,38,14,11,5,184,42,10,27,5,234,31,29,1,1,570,68,79,307,386,0,0,2,2,0,2,0,1,0,1,171,19,7,9,2,134,13,3,9,1,86,8,8,0,0,282,37,41,107,148,0,0,1,1,0,0,0,0,0,0,13,0,1,0,0,12,2,1,1,0,7,1,1,0,0,24,1,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-05-01,louisiana,68879,LA00801,0,0,0,1,0,3,3,0,10,5,0,2,3,277,33,10,12,7,215,26,4,19,3,233,26,26,0,0,576,62,76,285,361,1,0,1,1,0,7,4,0,1,2,200,17,9,7,8,159,11,2,9,0,74,6,6,0,0,300,41,50,91,141,0,0,0,0,0,1,0,0,0,1,15,3,0,1,0,11,0,0,0,0,9,1,1,0,0,26,4,5,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-04-01,louisiana,68879,LA00801,0,0,0,1,0,4,4,0,8,3,2,0,3,233,32,7,14,2,178,31,6,24,1,214,19,16,2,1,510,55,68,264,332,1,0,1,1,0,3,1,1,0,1,159,30,4,5,1,119,5,1,3,1,56,3,3,0,0,228,40,45,64,109,0,0,0,0,0,0,0,0,0,0,32,7,0,1,0,24,1,0,1,0,4,0,0,0,0,37,8,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bossier city police dept,2021-03-01,louisiana,68879,LA00801,0,0,0,0,0,2,2,0,2,0,1,0,1,246,34,5,14,4,189,29,10,16,3,216,12,11,1,0,508,57,61,258,319,0,0,1,1,0,2,0,1,0,1,166,16,5,12,0,133,7,2,4,1,78,5,5,0,0,259,33,36,90,126,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,23,0,0,0,0,9,1,1,0,0,36,3,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
