agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Portage Police Department,2017-12-01,Michigan,48876,MI39678,0,0,0,0,0,2,2,0,0,0,0,0,0,32,0,0,3,2,27,9,3,5,1,96,5,5,0,0,144,5,7,110,117,0,0,0,0,0,1,0,0,0,1,23,2,0,3,1,17,0,0,0,0,30,0,0,0,0,54,6,7,30,37,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,14,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-11-01,Michigan,48876,MI39678,0,0,0,0,0,3,2,1,1,0,0,0,1,51,1,1,0,3,46,8,4,2,2,87,3,3,0,0,153,5,9,98,107,0,1,0,0,0,0,0,0,0,0,23,0,0,0,4,19,0,0,0,0,34,0,0,0,0,58,4,4,34,38,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-10-01,Michigan,48876,MI39678,0,0,0,0,0,1,1,0,3,1,0,1,1,43,2,1,1,0,39,16,9,4,3,103,6,6,0,0,172,4,8,125,133,0,0,1,1,0,1,0,0,0,1,21,0,1,1,0,19,0,0,0,0,27,2,2,0,0,52,2,4,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-09-01,Michigan,48876,MI39678,0,0,0,0,0,0,0,0,1,1,0,0,0,47,3,1,2,1,40,14,8,5,1,131,6,6,0,0,199,7,8,151,159,0,1,0,0,0,0,0,0,0,0,24,2,1,1,2,18,3,1,2,0,39,1,1,0,0,68,6,6,43,49,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,2,0,9,1,1,0,0,15,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-08-01,Michigan,48876,MI39678,0,0,0,0,1,1,1,0,0,0,0,0,0,42,1,3,1,2,35,20,14,4,2,114,5,5,0,0,183,7,8,139,147,0,0,1,1,0,0,0,0,0,0,24,0,2,1,2,19,3,2,1,0,34,0,0,0,0,62,5,6,37,43,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,7,0,0,0,0,11,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-07-01,Michigan,48876,MI39678,0,0,0,0,0,3,3,0,4,3,0,0,1,36,0,1,0,2,33,28,13,14,1,97,9,8,0,1,177,3,10,134,144,0,0,0,0,0,3,2,0,0,1,11,1,1,0,1,8,3,2,1,0,21,2,2,0,0,40,3,6,26,32,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-06-01,Michigan,48876,MI39678,0,0,0,0,0,3,3,0,0,0,0,0,0,55,2,1,3,3,46,26,16,8,2,117,6,6,0,0,207,9,12,149,161,0,0,0,0,0,1,0,0,0,1,25,1,0,0,0,24,1,1,0,0,33,1,1,0,0,61,1,2,35,37,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,5,1,1,0,0,10,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-05-01,Michigan,48876,MI39678,0,0,0,0,0,5,5,0,1,0,0,0,1,58,0,1,0,2,55,27,16,10,1,109,6,6,0,0,206,3,9,142,151,0,0,0,0,0,1,0,0,0,1,36,0,1,0,2,33,2,1,1,0,39,1,1,0,0,79,3,4,42,46,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,14,1,1,0,0,9,0,0,0,0,25,1,1,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-04-01,Michigan,48876,MI39678,0,0,0,0,0,3,3,0,1,0,0,1,0,35,1,3,0,1,30,19,7,8,4,111,5,5,0,0,174,5,9,135,144,0,0,0,0,0,1,0,0,1,0,26,1,3,0,1,21,0,0,0,0,33,0,0,0,0,60,5,6,33,39,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,12,0,0,0,0,18,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portage Police Department,2017-03-01,Michigan,48876,MI39678,0,0,0,0,1,1,1,0,0,0,0,0,0,48,5,2,0,0,41,5,2,2,1,89,4,4,0,0,148,7,8,98,106,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,26,0,0,0,0,39,0,0,26,26,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,3,0,0,0,0,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
