agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Downey Police Department,2023-12-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,18,6,1,4,7,50,2,1,2,13,32,34,32,1,1,113,79,70,7,2,296,0,18,38,226,264,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Downey Police Department,2023-11-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,16,2,2,6,6,56,4,3,6,16,27,33,22,8,3,130,80,76,3,1,316,0,29,46,243,289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Downey Police Department,2023-10-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,10,2,1,2,5,70,3,3,5,19,40,29,23,5,1,147,102,87,14,1,359,0,30,41,278,319,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3
Downey Police Department,2023-09-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,3,3,0,12,4,3,3,2,62,4,5,8,17,28,30,22,6,2,125,99,92,4,3,332,0,34,50,254,304,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1
Downey Police Department,2023-08-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,14,4,2,3,5,67,4,5,3,19,36,27,24,1,2,147,112,104,8,0,370,0,31,48,286,334,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Downey Police Department,2023-07-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,11,2,1,2,6,50,3,0,4,11,32,35,30,4,1,116,138,129,5,4,353,0,18,32,289,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downey Police Department,2023-06-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,6,6,0,12,1,0,3,8,53,4,6,1,8,34,23,19,4,0,143,87,68,16,3,324,0,19,37,253,290,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,3,0,2,2,1,3
Downey Police Department,2023-05-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,16,4,2,3,7,56,2,3,4,19,28,20,14,5,1,153,82,69,10,3,330,0,28,47,255,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,3,0,1,1,2,3
Downey Police Department,2023-04-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,13,4,1,2,6,37,2,2,5,4,24,15,12,3,0,148,98,81,15,2,314,0,13,29,261,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downey Police Department,2023-03-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,17,7,2,2,6,51,1,3,4,5,38,21,16,2,3,124,102,94,6,2,317,0,13,32,247,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downey Police Department,2023-02-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,11,1,0,2,8,41,1,2,8,2,28,27,23,1,3,136,85,74,9,2,303,0,13,27,248,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Downey Police Department,2023-01-01,California,107969,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,17,2,5,2,8,69,3,3,6,18,39,24,20,4,0,127,125,104,17,4,363,0,30,48,276,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downey Police Department,2022-12-01,California,109226,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,21,3,4,6,8,60,2,1,7,24,26,17,14,2,1,137,81,74,5,2,319,0,34,58,235,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downey Police Department,2022-11-01,California,109226,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,2,2,0,17,2,0,7,8,42,2,2,3,18,17,18,11,6,1,126,98,91,3,4,305,0,25,46,242,288,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
Downey Police Department,2022-10-01,California,109226,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,4,4,0,13,5,1,2,5,61,7,1,5,4,44,23,20,2,1,127,81,70,10,1,310,0,17,35,231,266,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
Downey Police Department,2022-09-01,California,109226,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,16,5,1,2,8,76,4,5,7,12,48,21,13,5,3,131,76,63,12,1,322,0,28,46,228,274,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
Downey Police Department,2022-08-01,California,109226,CA01920,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,1,1,0,7,3,0,2,2,63,2,8,7,6,40,23,17,3,3,140,78,61,9,8,313,0,23,32,241,273,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1
