agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_total_cleared_type,card_cleared_18_type,card_officers_type,card_actual_pt,card_total_cleared_pt,card_cleared_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Hawaii County Police Department Hilo,1996-12-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,3,3,0,3,0,0,1,2,71,0,3,2,1,65,48,28,16,4,201,9,7,1,1,335,0,6,12,258,270,0,0,2,2,0,2,0,0,0,2,37,0,1,0,0,36,8,6,2,0,60,2,2,0,0,111,0,1,5,70,75,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,6,1,1,0,0,25,1,1,0,0,34,0,0,1,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,4,0,0,0,4,4
Hawaii County Police Department Hilo,1996-11-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,4,0,0,0,0,0,3,2,0,0,1,61,0,0,0,2,59,45,29,8,8,188,10,8,1,1,307,0,2,5,243,248,0,0,0,0,0,1,0,0,0,1,25,0,0,1,1,23,9,9,0,0,40,1,1,0,0,76,0,2,3,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
Hawaii County Police Department Hilo,1996-10-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,0,0,1,1,0,5,1,0,0,4,73,0,0,0,1,72,48,33,10,5,159,16,8,5,3,302,0,1,7,223,230,0,0,2,2,0,0,0,0,0,0,45,0,1,0,1,43,8,6,2,0,48,6,4,1,1,109,0,2,4,62,66,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,15,2,2,0,0,28,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,4,1,0,8,0,0,0,7,7
Hawaii County Police Department Hilo,1996-09-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,1,1,0,1,0,0,0,1,56,0,2,1,0,53,40,23,10,7,182,17,9,6,2,299,0,3,7,239,246,2,0,2,2,0,1,0,0,0,1,42,0,2,3,2,35,6,4,1,1,59,2,2,0,0,114,0,7,12,67,79,0,0,1,1,0,0,0,0,0,0,4,0,0,1,1,2,1,1,0,0,24,1,1,0,0,31,0,2,3,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,6,0,0,0,6,6
Hawaii County Police Department Hilo,1996-08-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,2,0,0,1,1,0,2,0,0,0,2,61,0,0,0,0,61,45,31,9,5,200,13,6,4,3,322,0,0,3,258,261,0,0,1,1,0,1,0,0,0,1,33,0,2,0,0,31,8,8,0,0,70,2,1,1,0,115,0,2,4,80,84,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,25,0,0,0,0,27,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Hawaii County Police Department Hilo,1996-07-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,2,0,0,0,0,0,6,2,0,0,4,79,1,3,0,0,75,49,27,17,5,185,5,2,3,0,324,0,4,10,239,249,0,0,0,0,0,3,2,0,0,1,52,1,1,2,1,47,13,8,5,0,63,1,0,1,0,132,0,5,8,77,85,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,8,0,0,0,0,19,0,0,0,0,28,0,0,1,19,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3,0,1,1,2,3
Hawaii County Police Department Hilo,1996-06-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,0,0,0,0,0,1,0,0,0,1,78,0,0,1,3,74,30,18,11,1,189,6,4,1,1,304,0,4,5,225,230,0,0,1,0,1,0,0,0,0,0,43,0,0,2,1,40,5,4,1,0,67,2,0,1,1,118,0,3,4,74,78,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,1,1,0,0,20,1,0,1,0,28,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,2,0,0,5,0,0,0,5,5
Hawaii County Police Department Hilo,1996-05-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,0,0,1,1,0,1,0,0,0,1,79,0,4,2,0,73,41,23,16,2,208,5,4,1,0,335,0,6,8,254,262,0,0,1,0,1,0,0,0,0,0,72,0,3,2,0,67,4,3,1,0,76,1,1,0,0,154,0,5,6,81,87,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,1,1,0,0,32,0,0,0,0,43,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,9,0,0,0,9,9
Hawaii County Police Department Hilo,1996-04-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,1,1,0,3,0,1,1,1,66,0,1,0,2,63,35,16,14,5,167,9,4,1,4,281,0,3,7,211,218,0,0,2,2,0,0,0,0,0,0,56,0,2,1,0,53,4,1,3,0,65,4,3,1,0,131,0,3,5,73,78,0,0,1,1,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,17,1,1,0,0,28,0,0,1,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,5,0,0,0,5,5
Hawaii County Police Department Hilo,1996-03-01,Hawaii,40475,HI00101,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,1,0,0,3,3,0,2,0,0,0,2,78,0,0,2,3,73,28,21,7,0,155,8,8,0,0,274,0,5,10,191,201,0,0,3,3,0,2,0,0,0,2,52,0,0,0,1,51,9,5,4,0,62,3,2,1,0,131,0,1,6,74,80,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,24,1,1,0,0,31,0,0,1,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,4,0,0,0,4,4
