agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_total_cleared_type,card_cleared_18_type,card_officers_type,card_actual_pt,card_total_cleared_pt,card_cleared_18_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,total_cleared_murder,total_cleared_manslaughter,total_cleared_rape_total,total_cleared_rape_by_force,total_cleared_rape_attempted,total_cleared_robbery_total,total_cleared_robbery_with_a_gun,total_cleared_robbery_with_a_knife,total_cleared_robbery_other_weapon,total_cleared_robbery_unarmed,total_cleared_assault_total,total_cleared_assault_with_a_gun,total_cleared_assault_with_a_knife,total_cleared_assault_other_weapon,total_cleared_assault_unarmed,total_cleared_assault_simple,total_cleared_burglary_total,total_cleared_burglary_force_entry,total_cleared_burglary_nonforce_entry,total_cleared_burglary_attempted,total_cleared_theft_total,total_cleared_motor_vehicle_theft_total,total_cleared_motor_vehicle_theft_car,total_cleared_motor_vehicle_theft_truck,total_cleared_motor_vehicle_theft_other,total_cleared_all_crimes,total_cleared_theft_under50_dollar,total_cleared_assault_aggravated,total_cleared_index_violent,total_cleared_index_property,total_cleared_index_total,cleared_18_murder,cleared_18_manslaughter,cleared_18_rape_total,cleared_18_rape_by_force,cleared_18_rape_attempted,cleared_18_robbery_total,cleared_18_robbery_with_a_gun,cleared_18_robbery_with_a_knife,cleared_18_robbery_other_weapon,cleared_18_robbery_unarmed,cleared_18_assault_total,cleared_18_assault_with_a_gun,cleared_18_assault_with_a_knife,cleared_18_assault_other_weapon,cleared_18_assault_unarmed,cleared_18_assault_simple,cleared_18_burglary_total,cleared_18_burglary_force_entry,cleared_18_burglary_nonforce_entry,cleared_18_burglary_attempted,cleared_18_theft_total,cleared_18_motor_vehicle_theft_total,cleared_18_motor_vehicle_theft_car,cleared_18_motor_vehicle_theft_truck,cleared_18_motor_vehicle_theft_other,cleared_18_all_crimes,cleared_18_theft_under50_dollar,cleared_18_assault_aggravated,cleared_18_index_violent,cleared_18_index_property,cleared_18_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Newport News Police Department,2023-12-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,4,0,3,2,1,17,2,1,1,13,358,49,18,24,22,245,43,18,18,7,330,40,37,1,2,795,0,113,137,413,550,2,0,3,3,0,6,0,2,0,4,203,19,8,17,16,143,14,5,6,3,42,8,7,1,0,278,0,60,71,64,135,1,0,1,1,0,0,0,0,0,0,6,0,0,0,0,6,2,2,0,0,1,0,0,0,0,11,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-11-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,1,0,4,4,0,16,2,2,1,11,401,42,13,20,25,301,47,17,26,4,249,40,37,1,2,758,0,100,121,336,457,2,0,2,2,0,11,4,1,2,4,225,14,12,7,18,174,18,6,9,3,37,9,9,0,0,304,0,51,66,64,130,0,0,0,0,0,1,1,0,0,0,18,0,0,1,0,17,4,3,0,1,2,1,1,0,0,26,0,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-10-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,4,0,2,2,0,19,5,1,0,13,360,36,15,21,26,262,34,16,17,1,259,55,53,0,2,733,0,98,123,348,471,2,0,2,2,0,11,2,0,1,8,212,15,10,14,23,150,8,4,4,0,51,13,13,0,0,299,0,62,77,72,149,0,0,2,2,0,0,0,0,0,0,11,3,0,0,3,5,1,1,0,0,3,0,0,0,0,17,0,6,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-09-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,6,0,7,7,0,22,6,1,4,11,380,54,5,31,18,272,40,20,14,6,280,64,62,1,1,799,0,108,143,384,527,2,0,4,4,0,11,2,1,0,8,292,22,7,26,13,224,18,7,8,3,64,14,11,2,1,405,0,68,85,96,181,0,0,1,1,0,1,1,0,0,0,16,3,0,1,0,12,0,0,0,0,1,0,0,0,0,19,0,4,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-08-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,10,0,7,6,1,15,4,1,0,10,366,35,21,16,20,274,37,15,16,6,312,44,44,0,0,791,0,92,124,393,517,2,0,6,6,0,10,2,0,0,8,275,17,19,21,13,205,25,14,10,1,41,16,16,0,0,375,0,70,88,82,170,0,0,0,0,0,0,0,0,0,0,31,4,5,2,0,20,0,0,0,0,1,1,1,0,0,33,0,11,11,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-07-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,5,0,6,6,0,24,11,0,3,10,404,50,20,30,27,277,34,18,11,5,361,59,53,2,4,893,0,127,162,454,616,4,0,8,8,0,17,7,0,2,8,267,25,10,22,22,188,15,8,5,2,49,14,13,1,0,374,0,79,108,78,186,0,0,0,0,0,1,1,0,0,0,21,0,1,4,2,14,2,1,1,0,2,0,0,0,0,26,0,7,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-06-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,5,0,5,5,0,24,8,0,1,15,366,43,8,37,30,248,33,16,17,0,313,64,58,1,5,810,0,118,152,410,562,1,0,6,5,1,14,5,1,0,8,189,3,4,19,20,143,12,3,8,1,51,14,14,0,0,287,0,46,67,77,144,0,0,1,1,0,0,0,0,0,0,14,0,1,1,0,12,2,1,0,1,2,0,0,0,0,19,0,2,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-05-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,0,0,13,12,1,24,8,0,1,15,424,52,11,25,27,309,40,28,9,3,303,46,44,0,2,850,0,115,152,389,541,2,0,3,3,0,12,3,0,0,9,298,39,8,14,21,216,24,16,5,3,57,21,19,1,1,417,0,82,99,102,201,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,9,1,1,0,0,3,4,4,0,0,18,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-04-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,2,0,0,0,0,13,10,0,0,3,397,51,16,23,30,277,27,15,9,3,291,40,39,0,1,770,0,120,135,358,493,1,0,1,1,0,4,1,0,0,3,274,25,13,16,22,198,10,6,3,1,58,11,10,0,1,359,0,76,82,79,161,0,0,1,1,0,0,0,0,0,0,20,1,1,0,1,17,0,0,0,0,2,1,1,0,0,24,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newport News Police Department,2023-03-01,Virginia,183600,VA11600,breakdown offenses,normal return,normal return,normal return,normal return,normal return,breakdown offenses,breakdown offenses,breakdown offenses,0,0,0,3,0,8,7,1,14,3,0,1,10,354,23,18,16,28,269,41,24,16,1,308,42,38,1,3,770,0,85,110,391,501,0,0,8,6,2,10,5,0,1,4,272,11,12,13,23,213,16,7,8,1,62,6,6,0,0,374,0,59,77,84,161,0,0,2,2,0,1,1,0,0,0,20,0,2,2,1,15,2,1,1,0,2,1,1,0,0,28,0,5,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
