agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total,actual_arson_single_occupancy,actual_arson_other_residential,actual_arson_storage,actual_arson_industrial,actual_arson_other_commercial,actual_arson_community_public,actual_arson_all_oth_structures,actual_arson_total_structures,actual_arson_motor_vehicles,actual_arson_other_mobile,actual_arson_total_mobile,actual_arson_all_other,actual_arson_grand_total,tot_clr_arson_single_occupancy,tot_clr_arson_other_residential,tot_clr_arson_storage,tot_clr_arson_industrial,tot_clr_arson_other_commercial,tot_clr_arson_community_public,tot_clr_arson_all_oth_structures,tot_clr_arson_total_structures,tot_clr_arson_motor_vehicles,tot_clr_arson_other_mobile,tot_clr_arson_total_mobile,tot_clr_arson_all_other,tot_clr_arson_grand_total,clr_18_arson_single_occupancy,clr_18_arson_other_residential,clr_18_arson_storage,clr_18_arson_industrial,clr_18_arson_other_commercial,clr_18_arson_community_public,clr_18_arson_all_oth_structures,clr_18_arson_total_structures,clr_18_arson_motor_vehicles,clr_18_arson_other_mobile,clr_18_arson_total_mobile,clr_18_arson_all_other,clr_18_arson_grand_total,unfound_arson_single_occupancy,unfound_arson_other_residential,unfound_arson_storage,unfound_arson_industrial,unfound_arson_other_commercial,unfound_arson_community_public,unfound_arson_all_oth_structures,unfound_arson_total_structures,unfound_arson_motor_vehicles,unfound_arson_other_mobile,unfound_arson_total_mobile,unfound_arson_all_other,unfound_arson_grand_total
fairfax county police department,2021-12-01,virginia,1114842,VA02901,0,0,0,1,0,14,14,0,29,6,6,3,14,695,1,10,14,9,661,50,5,44,1,1193,93,82,3,8,2077,34,78,1338,1416,0,0,5,5,0,18,3,3,0,12,263,0,6,12,3,242,11,1,10,0,300,19,19,0,0,616,21,44,330,374,0,0,0,0,0,1,0,0,0,1,29,0,1,1,0,27,3,1,2,0,30,3,3,0,0,66,2,3,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-11-01,virginia,1114842,VA02901,0,0,0,0,0,16,16,0,36,12,6,6,12,672,7,11,13,9,632,43,5,33,5,1080,102,96,0,6,1949,40,92,1225,1317,0,0,3,3,0,7,3,0,1,3,269,2,6,9,4,248,10,3,6,1,214,24,23,0,1,527,21,31,248,279,0,0,0,0,0,0,0,0,0,0,36,0,1,0,1,34,1,1,0,0,15,4,4,0,0,56,2,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-10-01,virginia,1114842,VA02901,0,0,0,2,0,16,16,0,37,8,6,2,21,795,4,12,8,16,755,42,8,31,3,1015,119,101,3,15,2029,40,95,1179,1274,0,0,8,7,1,12,1,3,1,7,307,2,6,6,12,281,12,2,9,1,187,15,13,1,1,541,26,46,214,260,0,0,1,0,1,1,0,0,1,0,41,1,1,0,1,38,1,0,1,0,21,2,2,0,0,67,3,5,24,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-09-01,virginia,1114842,VA02901,0,0,0,3,0,12,12,0,24,3,8,0,13,663,1,10,4,12,636,40,8,29,3,957,105,89,2,14,1804,27,66,1102,1168,2,0,6,6,0,14,3,2,0,9,250,0,13,1,7,229,16,3,13,0,213,15,15,0,0,516,21,43,244,287,0,0,0,0,0,1,1,0,0,0,22,0,2,0,1,19,0,0,0,0,13,0,0,0,0,36,3,4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-08-01,virginia,1114842,VA02901,0,0,0,3,0,19,17,2,31,3,6,1,21,716,5,21,11,25,654,32,3,28,1,947,90,76,0,14,1843,62,115,1074,1189,3,0,4,4,0,13,1,2,1,9,289,0,4,4,19,262,8,3,5,0,189,30,29,0,1,536,27,47,227,274,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,9,3,2,1,0,15,7,7,0,0,35,0,1,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-07-01,virginia,1114842,VA02901,0,0,0,3,0,11,10,1,33,6,2,3,22,597,6,13,10,5,563,35,4,29,2,886,116,97,1,18,1681,34,81,1037,1118,1,0,10,10,0,12,5,0,1,6,256,1,7,7,4,237,10,1,8,1,187,31,30,0,1,507,19,42,228,270,0,0,0,0,0,1,1,0,0,0,12,0,0,1,0,11,1,0,0,1,13,6,6,0,0,33,1,2,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-06-01,virginia,1114842,VA02901,0,0,0,3,0,22,22,0,26,7,10,1,8,610,4,9,3,12,582,45,4,40,1,946,119,112,2,5,1772,28,79,1111,1190,1,0,10,10,0,4,1,0,0,3,263,0,10,3,6,244,20,5,15,0,192,18,18,0,0,508,19,34,230,264,0,0,1,1,0,2,1,0,0,1,14,0,1,0,0,13,3,2,1,0,28,4,4,0,0,52,1,4,35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-05-01,virginia,1114842,VA02901,0,0,0,4,0,13,11,2,17,5,2,2,8,714,2,16,12,10,674,61,11,47,3,891,116,99,0,17,1816,40,74,1068,1142,4,0,8,8,0,10,3,2,1,4,377,1,15,10,11,340,24,3,21,0,201,24,22,0,2,649,37,59,250,309,0,0,0,0,0,3,0,1,0,2,37,0,3,2,0,32,3,0,3,0,21,4,4,0,0,68,5,8,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-04-01,virginia,1114842,VA02901,0,0,0,4,0,8,8,0,14,1,2,0,11,583,3,11,4,8,557,58,19,35,4,766,94,89,1,4,1527,26,52,918,970,3,0,8,8,0,8,3,1,0,4,281,2,6,1,9,263,26,6,17,3,191,18,18,0,0,535,18,37,235,272,0,0,0,0,0,2,1,0,0,1,30,1,0,0,0,29,3,2,1,0,13,7,7,0,0,55,1,3,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fairfax county police department,2021-03-01,virginia,1114842,VA02901,0,0,0,1,0,13,13,0,20,4,3,1,12,629,7,17,9,14,582,55,17,34,4,925,83,75,6,2,1728,47,81,1065,1146,0,0,9,9,0,13,3,3,2,5,298,2,8,3,10,275,20,6,14,0,223,20,15,2,3,584,23,45,264,309,0,0,2,2,0,2,2,0,0,0,12,0,1,0,0,11,4,3,1,0,10,3,3,0,0,34,1,5,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
