agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Utica Police Department,2017-01-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,4,4,0,17,6,3,3,5,187,3,5,4,2,173,44,26,18,0,145,4,4,0,0,401,0,14,35,193,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-02-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,3,3,0,6,1,2,2,1,122,4,3,0,0,115,16,7,7,2,103,3,3,0,0,255,0,7,18,122,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-03-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,4,4,0,7,3,1,0,3,150,4,14,5,1,126,16,6,10,0,112,6,6,0,0,295,0,24,35,134,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-04-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,6,2,0,0,4,147,4,7,2,1,133,29,16,13,0,117,8,8,0,0,309,0,14,22,154,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-05-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,4,1,1,0,2,175,3,14,7,2,149,25,15,10,0,115,4,4,0,0,325,0,26,32,144,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-06-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,5,2,0,0,3,175,4,8,7,2,154,34,17,16,1,109,2,2,0,0,327,0,21,28,145,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-07-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,4,0,0,0,4,162,3,14,2,0,143,39,22,15,2,160,9,9,0,0,377,0,19,26,208,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-08-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,5,5,0,8,4,0,0,4,160,3,7,3,1,146,46,21,25,0,164,8,8,0,0,391,0,14,27,218,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-09-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,2,2,0,3,2,0,0,1,168,2,5,4,1,156,42,14,26,2,122,7,7,0,0,344,0,12,17,171,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-10-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,5,5,0,6,0,2,1,3,152,10,17,3,0,122,28,10,17,1,126,6,6,0,0,324,0,30,42,160,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-11-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,6,6,0,7,2,1,1,3,108,6,9,3,1,89,28,15,12,1,143,7,7,0,0,299,0,19,32,178,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2017-12-01,New York,60395,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,4,4,0,5,1,1,0,3,107,4,6,3,1,93,29,15,12,2,127,3,3,0,0,275,0,14,23,159,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-01-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,4,4,0,6,3,2,0,1,111,6,7,1,0,97,19,8,11,0,99,3,3,0,0,243,0,14,25,121,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-02-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,0,0,1,1,0,5,0,1,0,4,110,0,8,3,2,97,18,9,9,0,82,9,9,0,0,225,0,13,19,109,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-03-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,2,0,2,2,0,8,3,1,1,3,130,4,8,1,0,117,17,9,8,0,125,9,9,0,0,293,0,13,25,151,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-04-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,4,4,0,4,1,0,1,2,117,2,6,4,1,104,17,11,5,1,118,5,5,0,0,265,0,13,21,140,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-05-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,1,0,4,4,0,9,1,2,2,4,175,9,11,4,0,151,28,15,11,2,156,10,10,0,0,383,0,24,38,194,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-06-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,5,5,0,9,1,2,0,6,167,2,9,4,0,152,39,18,21,0,156,10,10,0,0,387,0,15,30,205,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-07-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,13,1,1,1,10,210,11,31,3,1,164,61,37,23,1,145,10,10,0,0,440,0,46,60,216,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Utica Police Department,2018-08-01,New York,60413,NY03202,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,1,0,4,4,0,8,3,1,1,3,187,8,22,3,1,153,45,19,24,2,138,11,11,0,0,394,0,34,47,194,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
