agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Poughkeepsie Police Department,2017-12-01,New York,30159,NY01302,0,0,0,0,0,3,3,0,3,1,0,0,2,30,0,5,0,0,25,7,4,2,1,29,3,3,0,0,75,5,11,39,50,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,12,0,0,0,0,1,0,0,0,0,16,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-11-01,New York,30159,NY01302,0,0,1,1,0,1,0,1,6,2,1,1,2,47,3,5,1,2,36,5,1,2,2,34,2,2,0,0,96,11,19,41,60,1,0,1,0,1,3,1,1,0,1,16,0,4,1,0,11,0,0,0,0,3,0,0,0,0,24,5,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-10-01,New York,30159,NY01302,0,0,1,0,0,6,6,0,5,1,0,0,4,45,3,6,2,3,31,8,1,6,1,44,3,3,0,0,111,14,25,55,80,0,0,1,1,0,0,0,0,0,0,18,1,3,2,3,9,2,0,1,1,4,0,0,0,0,25,9,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-09-01,New York,30159,NY01302,0,0,0,1,0,3,3,0,6,1,0,1,4,43,3,6,2,2,30,11,8,3,0,46,3,3,0,0,113,13,23,60,83,1,0,0,0,0,0,0,0,0,0,22,3,3,1,2,13,1,0,1,0,5,0,0,0,0,29,9,10,6,16,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-08-01,New York,30159,NY01302,0,0,0,0,0,1,1,0,4,2,1,0,1,52,4,6,5,2,35,13,6,7,0,51,0,0,0,0,121,17,22,64,86,0,0,1,1,0,1,1,0,0,0,26,3,2,2,2,17,2,1,1,0,2,0,0,0,0,32,9,11,4,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-07-01,New York,30159,NY01302,0,0,4,0,0,1,1,0,6,1,1,0,4,38,5,2,3,0,28,9,4,4,1,48,1,1,0,0,103,10,17,58,75,0,0,0,0,0,1,0,0,0,1,12,0,1,1,0,10,1,0,1,0,8,0,0,0,0,22,2,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-06-01,New York,30159,NY01302,0,0,0,0,0,5,5,0,11,2,3,1,5,46,2,4,4,2,34,16,6,8,2,44,0,0,0,0,122,12,28,60,88,0,0,0,0,0,1,0,1,0,0,25,2,2,4,1,16,2,0,1,1,2,0,0,0,0,30,9,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-05-01,New York,30159,NY01302,0,0,0,0,0,3,3,0,4,2,0,1,1,42,0,3,0,6,33,6,2,3,1,42,2,1,1,0,99,9,16,50,66,0,0,0,0,0,2,1,0,1,0,24,0,1,0,6,17,1,0,1,0,9,0,0,0,0,36,7,9,10,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-04-01,New York,30159,NY01302,0,0,2,0,0,2,2,0,1,1,0,0,0,39,2,3,5,1,28,6,3,3,0,26,1,1,0,0,75,11,14,33,47,0,0,0,0,0,0,0,0,0,0,23,1,2,2,1,17,1,0,1,0,3,0,0,0,0,27,6,6,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poughkeepsie Police Department,2017-03-01,New York,30159,NY01302,0,0,1,0,0,2,1,1,1,0,0,1,0,50,2,4,0,1,43,6,4,2,0,36,2,2,0,0,97,7,10,44,54,0,0,1,1,0,1,0,0,1,0,17,0,2,0,1,14,0,0,0,0,5,1,1,0,0,25,3,5,6,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
