agency,year,state,population,ORI,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burg_total,actual_burg_force_entry,actual_burg_nonforce_entry,actual_burg_attempted,actual_theft_total,actual_mtr_veh_theft_total,actual_mtr_veh_theft_car,actual_mtr_veh_theft_truck,actual_mtr_veh_theft_other,actual_all_crimes,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,tot_clr_murder,tot_clr_manslaughter,tot_clr_rape_total,tot_clr_rape_by_force,tot_clr_rape_attempted,tot_clr_robbery_total,tot_clr_robbery_with_a_gun,tot_clr_robbery_with_a_knife,tot_clr_robbery_other_weapon,tot_clr_robbery_unarmed,tot_clr_assault_total,tot_clr_assault_with_a_gun,tot_clr_assault_with_a_knife,tot_clr_assault_other_weapon,tot_clr_assault_unarmed,tot_clr_assault_simple,tot_clr_burg_total,tot_clr_burg_force_entry,tot_clr_burg_nonforce_entry,tot_clr_burg_attempted,tot_clr_theft_total,tot_clr_mtr_veh_theft_total,tot_clr_mtr_veh_theft_car,tot_clr_mtr_veh_theft_truck,tot_clr_mtr_veh_theft_other,tot_clr_all_crimes,tot_clr_assault_aggravated,tot_clr_index_violent,tot_clr_index_property,tot_clr_index_total,clr_18_murder,clr_18_manslaughter,clr_18_rape_total,clr_18_rape_by_force,clr_18_rape_attempted,clr_18_robbery_total,clr_18_robbery_with_a_gun,clr_18_robbery_with_a_knife,clr_18_robbery_other_weapon,clr_18_robbery_unarmed,clr_18_assault_total,clr_18_assault_with_a_gun,clr_18_assault_with_a_knife,clr_18_assault_other_weapon,clr_18_assault_unarmed,clr_18_assault_simple,clr_18_burg_total,clr_18_burg_force_entry,clr_18_burg_nonforce_entry,clr_18_burg_attempted,clr_18_theft_total,clr_18_mtr_veh_theft_total,clr_18_mtr_veh_theft_car,clr_18_mtr_veh_theft_truck,clr_18_mtr_veh_theft_other,clr_18_all_crimes,clr_18_assault_aggravated,clr_18_index_violent,clr_18_index_property,clr_18_index_total,unfound_murder,unfound_manslaughter,unfound_rape_total,unfound_rape_by_force,unfound_rape_attempted,unfound_robbery_total,unfound_robbery_with_a_gun,unfound_robbery_with_a_knife,unfound_robbery_other_weapon,unfound_robbery_unarmed,unfound_assault_total,unfound_assault_with_a_gun,unfound_assault_with_a_knife,unfound_assault_other_weapon,unfound_assault_unarmed,unfound_assault_simple,unfound_burg_total,unfound_burg_force_entry,unfound_burg_nonforce_entry,unfound_burg_attempted,unfound_theft_total,unfound_mtr_veh_theft_total,unfound_mtr_veh_theft_car,unfound_mtr_veh_theft_truck,unfound_mtr_veh_theft_other,unfound_all_crimes,unfound_assault_aggravated,unfound_index_violent,unfound_index_property,unfound_index_total
Brooklyn Park Police Department,2018-12-01,Minnesota,81263,MN02703,0,0,0,0,0,5,5,0,5,2,0,0,3,120,1,4,2,4,109,25,17,8,0,170,32,31,0,1,357,11,21,227,248,0,0,2,2,0,0,0,0,0,0,77,0,2,2,3,70,2,2,0,0,47,1,1,0,0,129,7,9,50,59,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,4,1,1,0,0,8,0,0,0,0,15,2,2,9,11,0,0,0,0,0,1,0,0,0,1,12,0,0,0,0,12,0,0,0,0,0,2,2,0,0,15,0,1,2,3
Brooklyn Park Police Department,2018-11-01,Minnesota,81263,MN02703,0,0,0,0,0,4,4,0,5,2,0,0,3,130,1,3,4,2,120,25,18,6,1,149,39,38,0,1,352,10,19,213,232,0,0,0,0,0,2,0,0,2,0,82,1,3,6,0,72,2,1,1,0,38,6,5,0,1,130,10,12,46,58,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,1,1,0,0,4,4,3,0,1,14,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,8,0,0,0,0,6,1,1,0,0,16,1,1,7,8
Brooklyn Park Police Department,2018-10-01,Minnesota,81263,MN02703,0,0,0,0,0,1,1,0,9,3,0,3,3,143,2,2,4,4,131,32,17,14,1,192,27,25,0,2,404,12,22,251,273,0,0,0,0,0,4,4,0,0,0,98,2,2,1,3,90,4,2,2,0,57,3,3,0,0,166,8,12,64,76,0,0,0,0,0,1,1,0,0,0,5,1,0,0,1,3,0,0,0,0,8,1,1,0,0,15,2,3,9,12,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,19,1,1,0,0,2,3,3,0,0,26,1,1,6,7
Brooklyn Park Police Department,2018-09-01,Minnesota,81263,MN02703,0,0,0,0,0,2,2,0,7,4,1,1,1,140,3,3,0,1,133,26,10,15,1,177,21,20,0,1,373,7,16,224,240,0,0,1,1,0,3,1,0,1,1,97,2,2,1,1,91,4,1,3,0,41,6,6,0,0,152,6,10,51,61,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,3,1,0,1,0,6,0,0,0,0,12,0,2,7,9,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,1,0,0,1,2,1,1,0,0,15,0,0,4,4
Brooklyn Park Police Department,2018-08-01,Minnesota,81263,MN02703,0,0,0,0,0,8,8,0,11,5,1,1,4,135,1,3,4,1,126,37,15,22,0,209,17,16,0,1,417,9,28,263,291,0,0,4,4,0,3,1,0,0,2,89,1,2,3,0,83,1,1,0,0,47,4,4,0,0,148,6,13,52,65,0,0,0,0,0,2,0,0,0,2,4,0,0,0,0,4,0,0,0,0,10,1,1,0,0,17,0,2,11,13,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,2,1,0,1,4,4,4,0,0,19,0,0,10,10
Brooklyn Park Police Department,2018-07-01,Minnesota,81263,MN02703,0,0,0,0,0,2,2,0,6,3,1,0,2,126,4,2,3,3,114,31,17,13,1,167,11,10,0,1,343,12,20,209,229,0,0,2,2,0,1,0,1,0,0,81,3,2,3,2,71,5,5,0,0,40,1,1,0,0,130,10,13,46,59,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,1,1,1,0,0,7,0,0,0,0,11,1,2,8,10,0,0,2,2,0,0,0,0,0,0,13,0,1,0,0,12,1,0,1,0,4,4,4,0,0,24,1,3,9,12
Brooklyn Park Police Department,2018-06-01,Minnesota,81263,MN02703,0,0,0,0,0,5,4,1,2,1,0,0,1,151,1,8,10,2,130,30,13,12,5,163,19,14,0,5,370,21,28,212,240,0,0,3,2,1,1,1,0,0,0,87,0,4,8,4,71,2,1,1,0,52,3,2,0,1,148,16,20,57,77,0,0,1,1,0,0,0,0,0,0,9,0,0,2,1,6,0,0,0,0,10,1,1,0,0,21,3,4,11,15,0,0,1,1,0,1,0,0,0,1,17,0,0,0,0,17,0,0,0,0,2,3,3,0,0,24,0,2,5,7
Brooklyn Park Police Department,2018-05-01,Minnesota,81263,MN02703,0,0,0,0,0,2,2,0,7,2,1,0,4,155,2,6,13,2,132,29,16,9,4,139,12,12,0,0,344,23,32,180,212,0,0,1,1,0,3,3,0,0,0,102,0,4,12,1,85,4,3,1,0,45,3,3,0,0,158,17,21,52,73,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0,6,0,0,0,0,7,0,0,0,0,15,1,2,7,9,0,0,1,1,0,1,0,0,1,0,20,0,0,0,0,20,0,0,0,0,3,2,1,0,1,27,0,2,5,7
Brooklyn Park Police Department,2018-04-01,Minnesota,81263,MN02703,0,0,0,0,0,6,6,0,8,6,1,1,0,134,1,5,13,5,110,22,12,8,2,119,9,9,0,0,298,24,38,150,188,0,0,2,2,0,5,3,0,2,0,116,1,5,8,0,102,2,2,0,0,42,1,1,0,0,168,14,21,45,66,0,0,0,0,0,1,1,0,0,0,10,0,1,0,0,9,0,0,0,0,2,1,1,0,0,14,1,2,3,5,0,0,2,2,0,1,0,1,0,0,15,0,0,0,0,15,0,0,0,0,1,1,1,0,0,20,0,3,2,5
Brooklyn Park Police Department,2018-03-01,Minnesota,81263,MN02703,0,0,0,0,0,2,2,0,7,4,0,1,2,124,4,6,8,0,106,25,21,4,0,142,15,14,0,1,315,18,27,182,209,0,0,0,0,0,1,1,0,0,0,86,1,3,5,0,77,5,5,0,0,42,2,2,0,0,136,9,10,49,59,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,5,1,1,0,0,5,0,0,0,0,12,0,1,6,7,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,13,2,1,1,0,3,2,2,0,0,21,1,1,7,8
