agency,year,state,population,ORI,card_unfounded_pt,card_unfounded_type,card_actual_type,card_officers_type,card_actual_pt,officers_killed_by_felony,officers_killed_by_accident,officers_assaulted,actual_murder,actual_manslaughter,actual_rape_total,actual_rape_by_force,actual_rape_attempted,actual_robbery_total,actual_robbery_with_a_gun,actual_robbery_with_a_knife,actual_robbery_other_weapon,actual_robbery_unarmed,actual_assault_total,actual_assault_with_a_gun,actual_assault_with_a_knife,actual_assault_other_weapon,actual_assault_unarmed,actual_assault_simple,actual_burglary_total,actual_burglary_force_entry,actual_burglary_nonforce_entry,actual_burglary_attempted,actual_theft_total,actual_motor_vehicle_theft_total,actual_motor_vehicle_theft_car,actual_motor_vehicle_theft_truck,actual_motor_vehicle_theft_other,actual_all_crimes,actual_theft_under50_dollar,actual_assault_aggravated,actual_index_violent,actual_index_property,actual_index_total,unfounded_murder,unfounded_manslaughter,unfounded_rape_total,unfounded_rape_by_force,unfounded_rape_attempted,unfounded_robbery_total,unfounded_robbery_with_a_gun,unfounded_robbery_with_a_knife,unfounded_robbery_other_weapon,unfounded_robbery_unarmed,unfounded_assault_total,unfounded_assault_with_a_gun,unfounded_assault_with_a_knife,unfounded_assault_other_weapon,unfounded_assault_unarmed,unfounded_assault_simple,unfounded_burglary_total,unfounded_burglary_force_entry,unfounded_burglary_nonforce_entry,unfounded_burglary_attempted,unfounded_theft_total,unfounded_motor_vehicle_theft_total,unfounded_motor_vehicle_theft_car,unfounded_motor_vehicle_theft_truck,unfounded_motor_vehicle_theft_other,unfounded_all_crimes,unfounded_theft_under50_dollar,unfounded_assault_aggravated,unfounded_index_violent,unfounded_index_property,unfounded_index_total
Jennings Police Department,2015-12-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,0,0,0,0,0,9,4,0,1,4,36,6,0,4,0,26,11,8,3,0,42,11,10,1,0,109,0,10,19,64,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Jennings Police Department,2015-11-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,3,3,0,8,5,0,0,3,40,8,3,3,0,26,14,10,2,2,34,3,2,1,0,102,0,14,25,51,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Jennings Police Department,2015-10-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,5,3,0,0,2,47,7,6,8,1,25,20,11,6,3,42,11,11,0,0,126,0,22,28,73,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Jennings Police Department,2015-09-01,Missouri,14738,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,0,0,2,2,0,2,1,0,0,1,50,12,1,5,0,32,11,7,3,1,44,2,0,2,0,111,0,18,22,57,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2015-08-01,Missouri,14738,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,0,0,0,0,0,0,8,6,1,0,1,37,0,0,3,2,32,22,14,6,2,36,9,9,0,0,112,0,5,13,67,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Jennings Police Department,2015-07-01,Missouri,14738,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,0,0,0,2,2,0,3,3,0,0,0,47,14,1,5,1,26,19,13,6,0,42,9,8,0,1,122,0,21,26,70,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Jennings Police Department,2015-06-01,Missouri,14738,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,1,1,0,10,2,0,1,7,58,19,3,7,2,27,11,8,0,3,42,10,9,1,0,132,0,31,42,63,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2015-05-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,0,0,1,1,0,3,2,0,0,1,39,9,0,3,1,26,24,19,3,2,58,10,8,2,0,135,0,13,17,92,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,3,0,0,0,3,3
Jennings Police Department,2015-04-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,1,0,0,-1,-1,0,2,1,0,0,1,37,5,3,1,1,27,18,11,6,1,47,9,9,0,0,112,0,10,11,74,85,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,0,0,2,2,4
Jennings Police Department,2015-03-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,0,1,0,0,0,0,4,4,0,0,0,53,14,1,7,0,31,5,3,2,0,47,2,1,1,0,112,0,22,27,54,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Jennings Police Department,2015-02-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,0,0,4,4,0,2,1,0,0,1,33,6,0,4,0,23,13,12,1,0,24,4,4,0,0,80,0,10,16,41,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jennings Police Department,2015-01-01,Missouri,14738,MO09541,breakdown offenses,normal return,normal return,normal return,breakdown offenses,0,0,3,0,0,2,2,0,5,3,0,0,2,39,6,3,9,0,21,15,12,2,1,33,11,9,2,0,105,0,18,25,59,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,2,2
Jennings Police Department,2014-12-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,2,2,0,5,5,0,0,0,37,7,2,4,2,22,21,14,5,2,44,11,11,0,0,120,0,15,22,76,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,2
Jennings Police Department,2014-11-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,2,2,0,4,2,0,0,2,31,2,0,3,0,26,23,19,3,1,37,7,5,2,0,104,0,5,11,67,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2014-10-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,1,1,0,8,3,0,0,5,36,9,0,4,2,21,34,23,9,2,51,9,7,2,0,139,0,15,24,94,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Jennings Police Department,2014-09-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,9,0,0,2,2,0,1,1,0,0,0,38,6,0,7,2,23,34,26,7,1,33,2,1,1,0,110,0,15,18,69,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Jennings Police Department,2014-08-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,1,1,0,3,0,0,0,3,47,11,0,4,1,31,35,29,5,1,23,4,4,0,0,113,0,16,20,62,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Jennings Police Department,2014-07-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,5,0,0,1,1,0,7,3,2,0,2,32,7,0,5,0,20,14,7,7,0,26,4,3,0,1,84,0,12,20,44,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Jennings Police Department,2014-06-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,5,5,0,6,4,0,1,1,33,4,3,2,1,23,14,10,4,0,41,8,8,0,0,107,0,10,21,63,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2014-05-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,10,0,0,2,2,0,2,0,1,0,1,64,4,1,11,0,48,16,9,6,1,35,4,4,0,0,123,0,16,20,55,75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,0,0,1,3,4
Jennings Police Department,2014-04-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,0,0,2,2,0,1,1,0,0,0,63,9,1,9,2,42,18,13,4,1,33,4,4,0,0,121,0,21,24,55,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Jennings Police Department,2014-03-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,0,0,1,1,0,4,1,0,0,3,31,1,1,4,0,25,16,13,2,1,30,6,5,1,0,88,0,6,11,52,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Jennings Police Department,2014-02-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,0,0,0,2,0,0,0,2,48,9,0,0,0,39,12,9,1,2,27,4,4,0,0,93,0,9,11,43,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Jennings Police Department,2014-01-01,Missouri,14762,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,2,2,0,3,2,0,0,1,28,5,1,1,0,21,10,9,1,0,37,4,3,1,0,84,0,7,12,51,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2013-12-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,0,0,0,0,0,6,2,0,0,4,31,5,1,4,1,20,10,7,1,2,30,5,3,2,0,82,0,11,17,45,62,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Jennings Police Department,2013-11-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,0,0,0,1,1,0,0,0,33,2,0,2,0,29,21,16,5,0,29,7,7,0,0,91,0,4,5,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,4,4
Jennings Police Department,2013-10-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,0,1,0,0,0,0,3,2,0,0,1,40,3,1,4,0,32,21,11,6,4,38,4,4,0,0,107,0,8,12,63,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,2
Jennings Police Department,2013-09-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,4,0,0,3,3,0,3,1,0,0,2,50,2,3,0,2,43,29,22,7,0,50,4,4,0,0,139,0,7,13,83,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,4,0,0,0,4,4
Jennings Police Department,2013-08-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,1,1,0,7,5,0,0,2,35,3,0,3,0,29,24,9,12,3,42,6,5,1,0,115,0,6,14,72,86,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,1,0,1,1,1,0,0,6,0,2,2,4,6
Jennings Police Department,2013-07-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,0,0,0,2,0,0,0,2,42,12,1,1,0,28,25,17,8,0,47,10,9,1,0,126,0,14,16,82,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,3,0,0,0,2,2
Jennings Police Department,2013-06-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,1,0,0,0,0,4,2,0,0,2,49,16,1,4,0,28,28,18,8,2,41,6,5,1,0,129,0,21,26,75,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
Jennings Police Department,2013-05-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,2,2,0,1,1,0,0,0,51,2,4,2,0,43,27,19,6,2,29,9,10,-1,0,119,0,8,11,65,76,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,4,0,0,1,2,3
Jennings Police Department,2013-04-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,2,0,0,0,0,9,4,0,0,5,40,4,0,1,0,35,20,14,5,1,43,9,7,2,0,123,0,5,16,72,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,2,2
Jennings Police Department,2013-03-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,1,0,0,0,0,5,2,0,0,3,53,3,1,1,2,46,15,12,2,1,30,5,5,0,0,109,0,7,13,50,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennings Police Department,2013-02-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,2,0,0,0,0,3,0,0,0,3,45,3,0,0,1,41,17,15,2,0,26,2,1,1,0,95,0,4,9,45,54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,0,0,0,4,0,0,0,2,2
Jennings Police Department,2013-01-01,Missouri,14752,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,0,0,0,4,2,0,0,2,35,0,1,2,0,32,21,12,7,2,44,8,8,0,0,112,0,3,7,73,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2
Jennings Police Department,2012-12-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,2,0,0,0,0,2,2,0,0,0,38,1,2,3,0,32,27,19,7,1,32,14,10,4,0,115,0,6,10,73,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Jennings Police Department,2012-11-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,0,0,0,0,0,2,2,0,0,0,40,2,1,1,1,35,29,21,8,0,31,11,8,3,0,113,0,5,7,71,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,0,0,3,3
Jennings Police Department,2012-10-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,2,0,0,0,0,0,3,1,0,0,2,40,0,1,1,0,38,22,16,5,1,49,11,8,3,0,125,0,2,5,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,4,0,0,0,4,4
Jennings Police Department,2012-09-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,5,0,0,0,0,0,5,4,0,0,1,58,7,3,3,2,43,30,16,11,3,36,22,20,2,0,151,0,15,20,88,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2
Jennings Police Department,2012-08-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,0,0,0,0,0,0,4,2,0,0,2,1,0,0,1,0,0,35,22,8,5,52,19,17,2,0,111,0,1,5,106,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Jennings Police Department,2012-07-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,1,0,0,1,0,1,3,2,0,0,1,38,3,0,1,1,33,16,12,2,2,42,9,6,3,0,109,0,5,9,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,3,3
Jennings Police Department,2012-06-01,Missouri,14735,MO09541,breakdown offenses,adjustment,adjustment,adjustment,breakdown offenses,0,0,3,0,0,1,1,0,5,3,0,0,2,43,0,0,6,0,37,10,5,4,1,41,13,11,1,1,113,0,6,12,64,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
